p,U:0,U:1,U:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
2.89035e-06,-4.36892e-05,-1.15914e-05,-3.07381e-24,1,1.62008e-01,6.56480e-01,4.19287e-02,1.62000e-03
2.94462e-06,-4.26136e-05,-1.34200e-05,-3.20189e-24,1,1.63008e-01,6.57446e-01,4.21875e-02,1.63000e-03
2.99734e-06,-4.10912e-05,-1.57516e-05,-3.20188e-24,1,1.64008e-01,6.58412e-01,4.24463e-02,1.64000e-03
3.05006e-06,-3.95689e-05,-1.80831e-05,-3.20190e-24,1,1.65008e-01,6.59378e-01,4.27051e-02,1.65000e-03
3.10278e-06,-3.80465e-05,-2.04147e-05,-3.20189e-24,1,1.66008e-01,6.60344e-01,4.29640e-02,1.66000e-03
3.15550e-06,-3.65242e-05,-2.27462e-05,-3.20189e-24,1,1.67008e-01,6.61310e-01,4.32228e-02,1.67000e-03
3.20822e-06,-3.50018e-05,-2.50778e-05,-3.20190e-24,1,1.68008e-01,6.62276e-01,4.34816e-02,1.68000e-03
3.26094e-06,-3.34795e-05,-2.74093e-05,-3.20189e-24,1,1.69008e-01,6.63241e-01,4.37404e-02,1.69000e-03
3.31366e-06,-3.19571e-05,-2.97409e-05,-3.20189e-24,1,1.70009e-01,6.64207e-01,4.39992e-02,1.70000e-03
3.36637e-06,-3.04348e-05,-3.20724e-05,-3.20188e-24,1,1.71009e-01,6.65173e-01,4.42581e-02,1.71000e-03
3.41909e-06,-2.89124e-05,-3.44040e-05,-3.20189e-24,1,1.72009e-01,6.66139e-01,4.45169e-02,1.72000e-03
3.47181e-06,-2.73900e-05,-3.67355e-05,-3.20188e-24,1,1.73009e-01,6.67105e-01,4.47757e-02,1.73000e-03
3.52453e-06,-2.58677e-05,-3.90671e-05,-3.20188e-24,1,1.74009e-01,6.68071e-01,4.50345e-02,1.74000e-03
3.57725e-06,-2.43453e-05,-4.13987e-05,-3.20189e-24,1,1.75009e-01,6.69037e-01,4.52933e-02,1.75000e-03
3.62121e-06,-2.16606e-05,-4.50726e-05,-2.94573e-24,1,1.76009e-01,6.70003e-01,4.55522e-02,1.76000e-03
3.66516e-06,-1.89758e-05,-4.87466e-05,-2.68959e-24,1,1.77009e-01,6.70969e-01,4.58110e-02,1.77000e-03
3.70912e-06,-1.62911e-05,-5.24204e-05,-2.43343e-24,1,1.78009e-01,6.71935e-01,4.60698e-02,1.78000e-03
3.75307e-06,-1.36063e-05,-5.60944e-05,-2.17729e-24,1,1.79009e-01,6.72901e-01,4.63286e-02,1.79000e-03
3.79702e-06,-1.09216e-05,-5.97683e-05,-1.92113e-24,1,1.80009e-01,6.73867e-01,4.65874e-02,1.80000e-03
3.84098e-06,-8.23682e-06,-6.34423e-05,-1.66498e-24,1,1.81009e-01,6.74833e-01,4.68462e-02,1.81000e-03
3.88493e-06,-5.55214e-06,-6.71162e-05,-1.40883e-24,1,1.82009e-01,6.75798e-01,4.71051e-02,1.82000e-03
3.92889e-06,-2.86735e-06,-7.07902e-05,-1.15268e-24,1,1.83009e-01,6.76764e-01,4.73639e-02,1.83000e-03
3.97284e-06,-1.82676e-07,-7.44641e-05,-8.96527e-25,1,1.84009e-01,6.77730e-01,4.76227e-02,1.84000e-03
4.01680e-06,2.50213e-06,-7.81381e-05,-6.40380e-25,1,1.85009e-01,6.78696e-01,4.78815e-02,1.85000e-03
4.06076e-06,5.18694e-06,-8.18121e-05,-3.84226e-25,1,1.86009e-01,6.79662e-01,4.81403e-02,1.86000e-03
4.10471e-06,7.87160e-06,-8.54860e-05,-1.28075e-25,1,1.87009e-01,6.80628e-01,4.83992e-02,1.87000e-03
4.14114e-06,1.12727e-05,-9.00068e-05,-2.06505e-32,1,1.88009e-01,6.81594e-01,4.86580e-02,1.88000e-03
4.17004e-06,1.53898e-05,-9.53743e-05,-3.91909e-31,1,1.89009e-01,6.82560e-01,4.89168e-02,1.89000e-03
4.19894e-06,1.95071e-05,-1.00742e-04,3.55530e-31,1,1.90010e-01,6.83526e-01,4.91756e-02,1.90000e-03
4.22783e-06,2.36243e-05,-1.06109e-04,-1.66687e-30,1,1.91010e-01,6.84492e-01,4.94344e-02,1.91000e-03
4.25673e-06,2.77416e-05,-1.11477e-04,1.07156e-30,1,1.92010e-01,6.85458e-01,4.96933e-02,1.92000e-03
4.28563e-06,3.18587e-05,-1.16844e-04,-2.09185e-30,1,1.93010e-01,6.86424e-01,4.99521e-02,1.93000e-03
4.31453e-06,3.59761e-05,-1.22212e-04,-2.51057e-31,1,1.94010e-01,6.87390e-01,5.02109e-02,1.94000e-03
4.34342e-06,4.00932e-05,-1.27579e-04,-4.46483e-30,1,1.95010e-01,6.88356e-01,5.04697e-02,1.95000e-03
4.37232e-06,4.42105e-05,-1.32947e-04,1.01203e-30,1,1.96010e-01,6.89321e-01,5.07285e-02,1.96000e-03
4.40122e-06,4.83279e-05,-1.38315e-04,-9.15506e-31,1,1.97010e-01,6.90287e-01,5.09874e-02,1.97000e-03
4.43012e-06,5.24450e-05,-1.43682e-04,2.25723e-30,1,1.98010e-01,6.91253e-01,5.12462e-02,1.98000e-03
