timeData,vydata
151.05,-0.17029833
151.1,-0.14073052
151.15,-0.097248959
151.2,-0.044080148
151.25,0.013539011
151.3,0.069888919
151.35,0.11935962
151.4,0.15703625
151.45,0.17920507
151.5,0.18372425
151.55,0.1702227
151.6,0.14011197
151.65,0.096417111
151.7,0.043450986
151.75,-0.013622547
151.8,-0.069289985
151.85,-0.11819987
151.9,-0.15564955
151.95,-0.17801109
152.0,-0.18306987
152.05,-0.17025078
152.1,-0.14070764
152.15,-0.097248656
152.2,-0.044096922
152.25,0.013513056
152.3,0.069862707
152.35,0.11934079
152.4,0.15702955
152.45,0.17921138
152.5,0.18374104
152.55,0.1702447
152.6,0.14013206
152.65,0.096429074
152.7,0.043449941
152.75,-0.013640149
152.8,-0.069325533
152.85,-0.11825331
152.9,-0.155719
152.95,-0.17809303
153.0,-0.18315911
153.05,-0.17034076
153.1,-0.1407897
153.15,-0.097314945
153.2,-0.044139812
153.25,0.013499643
153.3,0.069882433
153.35,0.11939502
153.4,0.15711665
153.45,0.17932673
153.5,0.183877
153.55,0.17039137
153.6,0.1402787
153.65,0.096564606
153.7,0.043565376
153.75,-0.013550283
153.8,-0.069261822
153.85,-0.11821256
153.9,-0.15569424
153.95,-0.17807536
154.0,-0.18313948
154.05,-0.17031202
154.1,-0.14074847
154.15,-0.097262451
154.2,-0.044082421
154.25,0.013551086
154.3,0.069914744
154.35,0.11939427
154.4,0.15707166
154.45,0.17923262
154.5,0.18373647
154.55,0.17021517
154.6,0.14008425
154.65,0.096372607
154.7,0.04339668
154.75,-0.013678714
154.8,-0.069339565
154.85,-0.11823551
154.9,-0.15566535
154.95,-0.17800415
155.0,-0.18303979
155.05,-0.17020002
155.1,-0.14064017
155.15,-0.097171386
155.2,-0.044017356
155.25,0.013587652
155.3,0.069926258
155.35,0.11938945
155.4,0.15706148
155.45,0.17922709
155.5,0.18374199
155.55,0.17023268
155.6,0.14010925
155.65,0.096397721
155.7,0.043412496
155.75,-0.013679639
155.8,-0.069362422
155.85,-0.11828274
155.9,-0.15573699
155.95,-0.17809741
156.0,-0.18315027
156.05,-0.17032204
156.1,-0.14076676
156.15,-0.097294777
156.2,-0.04412951
156.25,0.013494312
156.3,0.069857772
156.35,0.11935007
156.4,0.15705381
156.45,0.17925142
156.5,0.18379723
156.55,0.17031674
156.6,0.14021848
156.65,0.096526508
156.7,0.043553614
156.75,-0.013536388
156.8,-0.069227342
156.85,-0.11816667
156.9,-0.15564789
156.95,-0.17803985
157.0,-0.18312375
157.05,-0.17032133
157.1,-0.14078254
157.15,-0.097316125
157.2,-0.044145974
157.25,0.013490006
157.3,0.06986826
157.35,0.11937287
157.4,0.1570815
157.45,0.17927387
157.5,0.18380374
157.55,0.17029829
157.6,0.14017062
157.65,0.096449575
157.7,0.043453479
157.75,-0.013649446
157.8,-0.069341043
157.85,-0.11826722
157.9,-0.15572385
157.95,-0.17808263
158.0,-0.18312977
158.05,-0.170292
158.1,-0.14072564
158.15,-0.097242684
158.2,-0.044070497
158.25,0.013554274
158.3,0.069911317
158.35,0.1193902
158.4,0.15707462
158.45,0.17925043
158.5,0.18377437
158.55,0.17027411
158.6,0.14016013
158.65,0.09645683
158.7,0.043478624
158.75,-0.01361013
158.8,-0.069292893
158.85,-0.11821637
158.9,-0.15567556
158.95,-0.17804199
159.0,-0.18310076
159.05,-0.17027781
159.1,-0.14072798
159.15,-0.097261353
159.2,-0.044101872
159.25,0.013515421
159.3,0.06987183
159.35,0.11935608
159.4,0.15705019
159.45,0.17923639
159.5,0.18376886
159.55,0.17027374
159.6,0.14016117
159.65,0.096457348
159.7,0.043477577
159.75,-0.013612095
159.8,-0.069295218
159.85,-0.11821852
159.9,-0.155678
159.95,-0.17804443
160.0,-0.18310227
160.05,-0.17027616
160.1,-0.14071968
160.15,-0.09724298
160.2,-0.044072003
160.25,0.013556602
160.3,0.069920799
160.35,0.11940704
160.4,0.15709683
160.45,0.17927278
160.5,0.18379096
160.55,0.17027952
160.6,0.14015108
160.65,0.096433017
160.7,0.043441402
160.75,-0.01365747
160.8,-0.069346582
160.85,-0.11827379
160.9,-0.15573535
160.95,-0.17810282
161.0,-0.18316136
161.05,-0.17033643
161.1,-0.1407819
161.15,-0.097307787
161.2,-0.044138958
161.25,0.013488672
161.3,0.069854696
161.35,0.11934659
161.4,0.15704651
161.45,0.17923729
161.5,0.18377451
161.55,0.17028522
161.6,0.14018027
161.65,0.096484607
161.7,0.043512444
161.75,-0.013571436
161.8,-0.069251497
161.85,-0.1181752
161.9,-0.15563807
161.95,-0.17801094
162.0,-0.18307869
162.05,-0.17026555
162.1,-0.14072436
162.15,-0.097264502
162.2,-0.044108995
162.25,0.013507671
162.3,0.069866808
162.35,0.11935686
162.4,0.15705925
162.45,0.17925512
162.5,0.18379674
162.55,0.17030795
162.6,0.14019691
162.65,0.096488518
162.7,0.043497775
162.75,-0.013607724
162.8,-0.069309285
162.85,-0.11825048
162.9,-0.15572453
162.95,-0.17809955
163.0,-0.18315915
163.05,-0.17032782
163.1,-0.14075989
163.15,-0.097267991
163.2,-0.044080235
163.25,0.013563601
163.3,0.069939254
163.35,0.11943189
163.4,0.15712222
163.45,0.17929421
163.5,0.18380598
163.55,0.17028776
163.6,0.14015475
163.65,0.096435857
163.7,0.043447299
163.75,-0.013644704
163.8,-0.069324966
163.85,-0.11824247
163.9,-0.15569552
163.95,-0.17805758
164.0,-0.18311533
164.05,-0.17029549
164.1,-0.14075158
164.15,-0.097292822
164.2,-0.044141871
164.25,0.013468156
164.3,0.069819612
164.35,0.11930221
164.4,0.15699847
164.45,0.17919068
164.5,0.18373273
164.55,0.17024935
164.6,0.14014958
164.65,0.09645768
164.7,0.043487778
164.75,-0.013594706
164.8,-0.069273258
164.85,-0.11819455
164.9,-0.15565374
164.95,-0.17802138
165.0,-0.18308195
165.05,-0.17026026
165.1,-0.14070993
165.15,-0.097241
165.2,-0.044077907
165.25,0.013543458
165.3,0.069902909
165.35,0.11938915
165.4,0.15708459
165.45,0.17927232
165.5,0.18380701
165.55,0.17031436
165.6,0.14020369
165.65,0.096498948
165.7,0.043513689
165.75,-0.013586918
165.8,-0.069286551
165.85,-0.11823043
165.9,-0.15571177
165.95,-0.17809899
166.0,-0.18317392
166.05,-0.17035906
166.1,-0.14080616
166.15,-0.097325044
166.2,-0.044141168
166.25,0.013506642
166.3,0.069894607
166.35,0.11940589
166.4,0.15711859
166.45,0.17931248
166.5,0.18384183
166.55,0.17033452
166.6,0.14020441
166.65,0.096480999
166.7,0.043483105
166.75,-0.013620778
166.8,-0.069312308
166.85,-0.11823836
166.9,-0.1556958
166.95,-0.17805743
167.0,-0.18311061
167.05,-0.17028286
167.1,-0.14072994
167.15,-0.097263157
167.2,-0.044107845
167.25,0.01350204
167.3,0.069847872
167.35,0.11932052
167.4,0.15700462
167.45,0.17918492
167.5,0.18371733
167.55,0.17022764
167.6,0.14012498
167.65,0.096432507
167.7,0.043462792
167.75,-0.013619856
167.8,-0.069299892
167.85,-0.11822401
167.9,-0.15568722
167.95,-0.17805877
168.0,-0.18312204
168.05,-0.17030123
168.1,-0.14074859
168.15,-0.097273976
168.2,-0.044102496
168.25,0.013529548
168.3,0.06990063
168.35,0.1193968
168.4,0.15709847
168.45,0.17928755
168.5,0.18381895
168.55,0.17031961
168.6,0.14020145
168.65,0.096491337
168.7,0.043504779
168.75,-0.013592013
168.8,-0.069282774
168.85,-0.11821455
168.9,-0.15568351
168.95,-0.17806044
169.0,-0.18312989
169.05,-0.17031588
169.1,-0.14077143
169.15,-0.097305113
169.2,-0.044141038
169.25,0.013485979
169.3,0.069854761
169.35,0.11935333
169.4,0.15706167
169.45,0.1792611
169.5,0.18380439
169.55,0.17031665
169.6,0.1402077
169.65,0.096502799
169.7,0.043517625
169.75,-0.013580646
169.8,-0.069274125
169.85,-0.11820762
169.9,-0.15567575
169.95,-0.17804821
170.0,-0.18310951
170.05,-0.17028508
170.1,-0.14072944
170.15,-0.097254542
170.2,-0.044086544
170.25,0.013536688
170.3,0.069894133
170.35,0.1193734
170.4,0.15705753
170.45,0.17923141
170.5,0.18375208
170.55,0.17024819
170.6,0.14013181
170.65,0.096428262
170.7,0.043451453
170.75,-0.01363433
170.8,-0.069315002
170.85,-0.11823823
170.9,-0.15570102
170.95,-0.17807413
171.0,-0.18314206
171.05,-0.17032828
171.1,-0.14078489
171.15,-0.097319711
171.2,-0.044154904
171.25,0.013474879
171.3,0.069849892
171.35,0.11935743
171.4,0.15707649
171.45,0.17928624
171.5,0.18383751
171.55,0.17035367
171.6,0.1402438
171.65,0.096533607
171.7,0.043539201
171.75,-0.013570514
171.8,-0.069276462
171.85,-0.11822243
171.9,-0.15570192
171.95,-0.17808437
172.0,-0.18315323
172.05,-0.17033367
172.1,-0.14078009
172.15,-0.097303519
172.2,-0.044130512
172.25,0.01350135
172.3,0.069869817
172.35,0.11936185
172.4,0.15705958
172.45,0.17924617
172.5,0.18377758
172.55,0.17028205
172.6,0.14017124
172.65,0.096470096
172.7,0.04349349
172.75,-0.013594195
172.8,-0.069277633
172.85,-0.11820381
172.9,-0.1556683
172.95,-0.17804104
173.0,-0.18310572
173.05,-0.17028646
173.1,-0.1407358
173.15,-0.097263821
173.2,-0.044095537
173.25,0.013532058
173.3,0.069897143
173.35,0.11938618
173.4,0.15707975
173.45,0.1792603
173.5,0.18378329
173.55,0.17027684
173.6,0.1401534
173.65,0.096440569
173.7,0.04345488
173.75,-0.013637241
173.8,-0.069319244
173.85,-0.11823917
173.9,-0.15569395
173.95,-0.17805658
174.0,-0.18311353
174.05,-0.17029121
174.1,-0.14074406
174.15,-0.09728148
174.2,-0.044126477
174.25,0.013487763
174.3,0.06984354
174.35,0.11933178
174.4,0.15703538
174.45,0.17923695
174.5,0.18378906
174.55,0.17031506
174.6,0.1402215
174.65,0.096530447
174.7,0.043554486
174.75,-0.013541458
174.8,-0.069240156
174.85,-0.11818623
174.9,-0.15567194
174.95,-0.1780651
175.0,-0.18314691
175.05,-0.17033973
175.1,-0.14079485
175.15,-0.097322099
175.2,-0.044146197
175.25,0.013494076
175.3,0.069875114
175.35,0.11938134
175.4,0.15709094
175.45,0.17928453
175.5,0.18381689
175.55,0.17031558
175.6,0.14019315
175.65,0.096478206
175.7,0.043486983
175.75,-0.013613696
175.8,-0.06930683
175.85,-0.11824001
175.9,-0.15570921
175.95,-0.17808504
176.0,-0.18315193
176.05,-0.17033449
176.1,-0.14078477
176.15,-0.097313458
176.2,-0.044143801
176.25,0.013487326
176.3,0.069859259
176.35,0.11935897
176.4,0.15706641
176.45,0.17926361
176.5,0.18380404
176.55,0.17031303
176.6,0.14020123
176.65,0.096494012
176.7,0.043507033
176.75,-0.013592393
176.8,-0.069286502
176.85,-0.11822026
176.9,-0.15568838
176.95,-0.17806099
177.0,-0.18312353
177.05,-0.17030165
177.1,-0.14075018
177.15,-0.097280412
177.2,-0.044117179
177.25,0.013503198
177.3,0.069861275
177.35,0.11934588
177.4,0.15704016
177.45,0.1792278
177.5,0.18376454
177.55,0.17027661
177.6,0.14017418
177.65,0.096480853
177.7,0.043509892
177.75,-0.013574803
177.8,-0.069257923
177.85,-0.11818654
177.9,-0.15565549
177.95,-0.17803468
178.0,-0.18310707
178.05,-0.1702952
178.1,-0.14075123
178.15,-0.097283708
178.2,-0.044116346
178.25,0.013514508
178.3,0.069887298
178.35,0.11938788
178.4,0.15709518
178.45,0.17928954
178.5,0.18382384
178.55,0.17032428
178.6,0.14020212
178.65,0.096484638
178.7,0.04348892
178.75,-0.013616965
178.8,-0.069315505
178.85,-0.11825271
178.9,-0.15572342
178.95,-0.17809934
179.0,-0.18316515
179.05,-0.17034597
179.1,-0.14079542
179.15,-0.09732369
179.2,-0.044155818
179.25,0.01347214
179.3,0.069840103
179.35,0.11933557
179.4,0.15704029
179.45,0.17923752
179.5,0.18378194
179.55,0.17029965
179.6,0.14020021
179.65,0.096507328
179.7,0.043534493
179.75,-0.013554274
179.8,-0.06924283
179.85,-0.11817806
179.9,-0.15565473
179.95,-0.17804139
180.0,-0.1831213
180.05,-0.1703169
180.1,-0.14077993
180.15,-0.097318635
180.2,-0.044156632
180.25,0.013470758
180.3,0.069842405
180.35,0.11934481
180.4,0.15705757
180.45,0.17926086
180.5,0.18380716
180.55,0.17032137
180.6,0.14021302
180.65,0.096507678
180.7,0.043520993
180.75,-0.01358021
180.8,-0.069278073
180.85,-0.11821783
180.9,-0.15569321
180.95,-0.17807373
181.0,-0.18314235
181.05,-0.17032321
181.1,-0.14076993
181.15,-0.097292596
181.2,-0.044116753
181.25,0.013519902
181.3,0.069895595
181.35,0.1193961
181.4,0.15710236
181.45,0.17929593
181.5,0.18383088
181.55,0.17033399
181.6,0.14021577
181.65,0.096502671
181.7,0.043510478
181.75,-0.013593918
181.8,-0.069292523
181.85,-0.11823098
181.9,-0.15570414
181.95,-0.17808193
182.0,-0.18314913
182.05,-0.17033062
182.1,-0.14078051
182.15,-0.09730941
182.2,-0.044142243
182.25,0.013484199
182.3,0.069848622
182.35,0.11933868
182.4,0.1570359
182.45,0.17922336
182.5,0.18375646
182.55,0.17026281
182.6,0.14015408
182.65,0.096456349
182.7,0.043483581
182.75,-0.013598973
182.8,-0.069276862
182.85,-0.11819772
182.9,-0.15565908
182.95,-0.17803208
183.0,-0.18310131
183.05,-0.17029086
183.1,-0.140753
183.15,-0.097295712
183.2,-0.044140767
183.25,0.013477697
183.3,0.069840497
183.35,0.11933665
183.4,0.15704693
183.45,0.17925203
183.5,0.18380372
183.55,0.17032551
183.6,0.14022493
183.65,0.096525541
183.7,0.043541461
183.75,-0.013561454
183.8,-0.069265137
183.85,-0.11821416
183.9,-0.15570172
183.95,-0.17809491
184.0,-0.18317596
184.05,-0.17036708
184.1,-0.14082036
184.15,-0.097345067
184.2,-0.04416663
184.25,0.013476941
184.3,0.069862679
184.35,0.1193753
184.4,0.15709362
184.45,0.17929835
184.5,0.18384337
184.55,0.17035519
184.6,0.14024495
184.65,0.096538548
184.7,0.043551983
184.75,-0.013548707
184.8,-0.06924692
184.85,-0.11818818
184.9,-0.15566694
184.95,-0.17805286
185.0,-0.18312953
185.05,-0.17032063
185.1,-0.14077869
185.15,-0.097313318
185.2,-0.044148818
185.25,0.013478336
185.3,0.069847042
185.35,0.11934396
185.4,0.15704961
185.45,0.17924494
185.5,0.18378352
185.55,0.17029134
185.6,0.14017902
185.65,0.096472526
185.7,0.043487404
185.75,-0.013608931
185.8,-0.069300105
185.85,-0.11823093
185.9,-0.15569682
185.95,-0.17806849
186.0,-0.18313063
186.05,-0.17030871
186.1,-0.14075646
186.15,-0.097284586
186.2,-0.04411805
186.25,0.013507231
186.3,0.069871394
186.35,0.11936232
186.4,0.15706243
186.45,0.17925486
186.5,0.18379419
186.55,0.17030631
186.6,0.14020078
186.65,0.096501683
186.7,0.043522441
186.75,-0.013571616
186.8,-0.069265427
186.85,-0.11820475
186.9,-0.15568426
186.95,-0.17807301
187.0,-0.18315393
187.05,-0.17034939
187.1,-0.14081086
187.15,-0.097346313
187.2,-0.044179322
187.25,0.013454551
187.3,0.069833526
187.35,0.11934349
187.4,0.15706321
187.45,0.17927176
187.5,0.18382177
187.55,0.17033813
187.6,0.14023121
187.65,0.096527161
187.7,0.043541954
187.75,-0.01355776
187.8,-0.069254459
187.85,-0.11819381
187.9,-0.15567071
187.95,-0.17805488
188.0,-0.18312953
188.05,-0.17031882
188.1,-0.14077518
188.15,-0.097308313
188.2,-0.044142552
188.25,0.013485115
188.3,0.069854082
188.35,0.11935087
188.4,0.15705673
188.45,0.17925345
188.5,0.18379538
188.55,0.17030824
188.6,0.14020157
188.65,0.09650011
188.7,0.043517792
188.75,-0.013579856
188.8,-0.069275881
188.85,-0.11821606
188.9,-0.15569457
188.95,-0.17808024
189.0,-0.18315617
189.05,-0.17034593
189.1,-0.14080136
189.15,-0.097332027
189.2,-0.044162053
189.25,0.013471549
189.3,0.06984825
189.35,0.11935368
189.4,0.15706827
189.45,0.17927217
189.5,0.1838191
189.55,0.17033424
189.6,0.14022776
189.65,0.096525227
189.7,0.043541431
189.75,-0.013557161
189.8,-0.069253903
189.85,-0.11819411
189.9,-0.15567275
189.95,-0.17805918
190.0,-0.18313734
190.05,-0.17033061
190.1,-0.14079129
190.15,-0.097328269
190.2,-0.04416509
190.25,0.013462642
190.3,0.06983459
190.35,0.11933793
190.4,0.15705262
190.45,0.1792591
190.5,0.18380962
190.55,0.17032833
190.6,0.14022448
190.65,0.096522366
190.7,0.043537238
190.75,-0.013564809
190.8,-0.069265351
190.85,-0.1182097
190.9,-0.15569093
190.95,-0.17807781
191.0,-0.18315295
191.05,-0.1703397
191.1,-0.14079036
191.15,-0.097315485
191.2,-0.044140672
191.25,0.013495946
191.3,0.069871735
191.35,0.11937211
191.4,0.15707699
191.45,0.17926878
191.5,0.18380297
191.55,0.17030745
191.6,0.14019373
191.65,0.096488548
191.7,0.043506999
191.75,-0.013585973
191.8,-0.069274553
191.85,-0.1182061
191.9,-0.1556769
191.95,-0.17805767
192.0,-0.18313256
192.05,-0.1703255
192.1,-0.14078829
192.15,-0.097329332
192.2,-0.044171057
192.25,0.013451972
192.3,0.069820918
192.35,0.11932331
192.4,0.15703941
192.45,0.17924961
192.5,0.18380575
192.55,0.17033108
192.6,0.1402335
192.65,0.096536832
192.7,0.043555566
192.75,-0.01354376
192.8,-0.069243666
192.85,-0.11818853
192.9,-0.15567195
192.95,-0.17806218
193.0,-0.18314171
193.05,-0.170334
193.1,-0.1407913
193.15,-0.097323264
193.2,-0.044154541
193.25,0.013478347
193.3,0.069853387
193.35,0.11935717
193.4,0.15706999
193.45,0.17927265
193.5,0.18381907
193.55,0.17033435
193.6,0.14022837
193.65,0.096525656
193.7,0.043540743
193.75,-0.013561108
193.8,-0.069262551
193.85,-0.11820979
193.9,-0.15569622
193.95,-0.17809039
194.0,-0.18317413
194.05,-0.17036973
194.1,-0.14082831
194.15,-0.097358635
194.2,-0.044184863
194.25,0.013455571
194.3,0.069840068
194.35,0.11935327
194.4,0.15707334
194.45,0.17928008
194.5,0.18382626
194.55,0.17033788
194.6,0.14022599
194.65,0.096517572
194.7,0.043529236
194.75,-0.013571933
194.8,-0.069268616
194.85,-0.11820671
194.9,-0.15568113
194.95,-0.17806297
195.0,-0.18313632
195.05,-0.17032605
195.1,-0.14078546
195.15,-0.097323978
195.2,-0.044164685
195.25,0.013456739
195.3,0.069821097
195.35,0.11931722
195.4,0.15702666
195.45,0.1792316
195.5,0.18378521
195.55,0.17031159
195.6,0.14021843
195.65,0.096528509
195.7,0.043554381
195.75,-0.013538765
195.8,-0.069234642
195.85,-0.11817807
195.9,-0.15566215
195.95,-0.1780548
196.0,-0.18313753
196.05,-0.17033239
196.1,-0.140791
196.15,-0.097322207
196.2,-0.044150453
196.25,0.013486761
196.3,0.069866935
196.35,0.11937512
196.4,0.15709003
196.45,0.17929211
196.5,0.18383477
196.55,0.17034382
196.6,0.14023067
196.65,0.096521376
196.7,0.04353229
196.75,-0.013570636
196.8,-0.069269783
196.85,-0.11821181
196.9,-0.15569146
196.95,-0.17807882
197.0,-0.18315716
197.05,-0.17035035
197.1,-0.14081006
197.15,-0.09734534
197.2,-0.044179577
197.25,0.013451335
197.3,0.069826847
197.35,0.11933342
197.4,0.157051
197.45,0.17925993
197.5,0.18381291
197.55,0.17033389
197.6,0.14023208
197.65,0.096531957
197.7,0.043548362
197.75,-0.013552416
197.8,-0.069252763
197.85,-0.11819776
197.9,-0.15568121
197.95,-0.17807209
198.0,-0.18315308
198.05,-0.17034775
198.1,-0.14080805
198.15,-0.097343224
198.2,-0.04417766
198.25,0.013452543
198.3,0.069825894
198.35,0.1193293
198.4,0.15704308
198.45,0.17924831
198.5,0.18379874
198.55,0.17031927
198.6,0.14021969
198.65,0.096524185
198.7,0.043546204
198.75,-0.013549167
198.8,-0.069245482
198.85,-0.11818886
198.9,-0.15567372
198.95,-0.17806825
199.0,-0.18315387
199.05,-0.1703533
199.1,-0.14081653
199.15,-0.097352169
199.2,-0.04418301
199.25,0.013454442
199.3,0.069838278
199.35,0.11935394
199.4,0.15707971
199.45,0.17929425
199.5,0.18384925
199.55,0.17036865
199.6,0.14026205
199.65,0.096555023
199.7,0.04356325
199.75,-0.013545463
199.8,-0.069252235
199.85,-0.1182017
199.9,-0.15568747
199.95,-0.1780781
200.0,-0.18315716
200.05,-0.17034807
200.1,-0.14080405
200.15,-0.097335171
200.2,-0.044166674
200.25,0.013464744
200.3,0.069837672
200.35,0.11933859
200.4,0.15704834
200.45,0.17924907
200.5,0.18379507
200.55,0.1703124
200.6,0.14021092
200.65,0.096515042
200.7,0.043538532
200.75,-0.013553593
200.8,-0.069245665
200.85,-0.11818366
200.9,-0.15566238
200.95,-0.17805145
201.0,-0.18313306
201.05,-0.17033039
201.1,-0.14079447
201.15,-0.09733373
201.2,-0.044171224
201.25,0.013457204
201.3,0.069831122
201.35,0.11933668
201.4,0.15705338
201.45,0.17926137
201.5,0.18381247
201.55,0.17033153
201.6,0.14022797
201.65,0.096526222
201.7,0.043541795
201.75,-0.01355943
201.8,-0.069260129
201.85,-0.11820586
201.9,-0.15569051
201.95,-0.17808347
202.0,-0.18316712
202.05,-0.17036438
202.1,-0.14082683
202.15,-0.097362474
202.2,-0.044195115
202.25,0.013439476
202.3,0.069821007
202.35,0.119335
202.4,0.15706097
202.45,0.17927878
202.5,0.18383993
202.55,0.1703681
202.6,0.14027138
202.65,0.096573733
202.7,0.043589019
202.75,-0.013516113
202.8,-0.069224343
202.85,-0.11817965
202.9,-0.15567472
202.95,-0.17807678
203.0,-0.18316729
203.05,-0.17036797
203.1,-0.14083008
203.15,-0.097362819
203.2,-0.044190598
203.25,0.013448612
203.3,0.069832104
203.35,0.11934401
203.4,0.15706332
203.45,0.17927003
203.5,0.18381753
203.55,0.17033198
203.6,0.14022417
203.65,0.096520373
203.7,0.043536191
203.75,-0.01356244
203.8,-0.069258401
203.85,-0.11819792
203.9,-0.15567605
203.95,-0.17806231
204.0,-0.18314019
204.05,-0.17033343
204.1,-0.14079377
204.15,-0.097330685
204.2,-0.044167003
204.25,0.013460853
204.3,0.069833102
204.35,0.11933661
204.4,0.15705205
204.45,0.17925989
204.5,0.18381289
204.55,0.17033504
204.6,0.14023458
204.65,0.096535999
204.7,0.043553005
204.75,-0.013547832
204.8,-0.069249269
204.85,-0.11819633
204.9,-0.15568249
204.95,-0.17807633
205.0,-0.18316058
205.05,-0.1703579
205.1,-0.14082021
205.15,-0.097356227
205.2,-0.044189974
205.25,0.013442771
205.3,0.069820867
205.35,0.11933035
205.4,0.157051
205.45,0.17926326
205.5,0.18381967
205.55,0.17034488
205.6,0.14024773
205.65,0.096552715
205.7,0.043573528
205.75,-0.013524365
205.8,-0.069224458
205.85,-0.11817259
205.9,-0.15566234
205.95,-0.17806213
206.0,-0.18315332
206.05,-0.17035777
206.1,-0.14082543
206.15,-0.097364308
206.2,-0.044197816
206.25,0.013437902
206.3,0.06982094
206.35,0.11933621
206.4,0.15706181
206.45,0.17927678
206.5,0.18383306
206.55,0.17035461
206.6,0.14025077
206.65,0.096547253
206.7,0.043559004
206.75,-0.013546737
206.8,-0.069252345
206.85,-0.11820257
206.9,-0.15569099
206.95,-0.17808606
207.0,-0.18317045
207.05,-0.17036688
207.1,-0.14082732
207.15,-0.09736115
207.2,-0.044191921
207.25,0.013442998
207.3,0.069822871
207.35,0.11933318
207.4,0.15705423
207.45,0.17926658
207.5,0.18382315
207.55,0.17034844
207.6,0.14025111
207.65,0.096555168
207.7,0.043574745
207.75,-0.013525166
207.8,-0.069226958
207.85,-0.11817618
207.9,-0.15566579
207.95,-0.17806432
208.0,-0.18315339
208.05,-0.17035543
208.1,-0.1408215
208.15,-0.097359764
208.2,-0.044194314
208.25,0.013439295
208.3,0.069819615
208.35,0.11933219
208.4,0.15705577
208.45,0.1792699
208.5,0.18382624
208.55,0.17034903
208.6,0.14024733
208.65,0.096546149
208.7,0.043560874
208.75,-0.013542245
208.8,-0.069245491
208.85,-0.11819367
208.9,-0.15568087
208.95,-0.17807539
209.0,-0.18315968
209.05,-0.17035642
209.1,-0.14081723
209.15,-0.097351191
209.2,-0.044182245
209.25,0.013452799
209.3,0.069832394
209.35,0.11934216
209.4,0.15706193
209.45,0.17927169
209.5,0.18382441
209.55,0.17034509
209.6,0.14024302
209.65,0.096543086
209.7,0.043559422
209.75,-0.01354191
209.8,-0.069243948
209.85,-0.11819222
209.9,-0.15568091
209.95,-0.17807829
210.0,-0.18316688
210.05,-0.17036876
210.1,-0.14083524
210.15,-0.097374151
210.2,-0.044209275
210.25,0.013423832
210.3,0.069803783
210.35,0.1193163
210.4,0.15704084
210.45,0.17925721
210.5,0.18381735
210.55,0.17034566
210.6,0.14025084
210.65,0.09655738
210.7,0.043578987
210.75,-0.013518565
210.8,-0.069218434
210.85,-0.11816641
210.9,-0.15565581
210.95,-0.17805509
211.0,-0.18314638
211.05,-0.17035134
211.1,-0.14082058
211.15,-0.097361979
211.2,-0.04419878
211.25,0.013433482
211.3,0.069814344
211.35,0.11932882
211.4,0.15705648
211.45,0.17927616
211.5,0.1838391
211.55,0.17036812
211.6,0.14027128
211.65,0.096572273
211.7,0.043585694
211.75,-0.013522161
211.8,-0.069233047
211.85,-0.11819076
211.9,-0.15568794
211.95,-0.17809174
212.0,-0.18318265
212.05,-0.17038339
212.1,-0.14084472
212.15,-0.097375834
212.2,-0.044201057
212.25,0.01344162
212.3,0.06982916
212.35,0.11934643
212.4,0.15707177
212.45,0.17928498
212.5,0.18383879
212.55,0.17035856
212.6,0.14025453
212.65,0.096552197
212.7,0.043566667
212.75,-0.013535962
212.8,-0.069238427
212.85,-0.11818651
212.9,-0.15567436
212.95,-0.17807108
213.0,-0.18315919
213.05,-0.17036147
213.1,-0.140829
213.15,-0.097370406
213.2,-0.044208158
213.25,0.01342191
213.3,0.069798787
213.35,0.11930952
213.4,0.15703335
213.45,0.17924973
213.5,0.18381064
213.55,0.17033945
213.6,0.1402445
213.65,0.096549844
213.7,0.043569865
213.75,-0.013529696
213.8,-0.069231517
213.85,-0.11818041
213.9,-0.15566981
213.95,-0.17806801
214.0,-0.18315675
214.05,-0.1703582
214.1,-0.14082349
214.15,-0.097361011
214.2,-0.044194251
214.25,0.013440263
214.3,0.069821398
214.35,0.11933478
214.4,0.15705962
214.45,0.17927587
214.5,0.18383573
214.55,0.17036304
214.6,0.14026654
214.65,0.096570157
214.7,0.043587525
214.75,-0.013515505
214.8,-0.069221952
214.85,-0.11817672
214.9,-0.15567322
214.95,-0.17807845
215.0,-0.18317381
215.05,-0.17038055
215.1,-0.14084919
215.15,-0.097387265
215.2,-0.044218286
215.25,0.013421156
215.3,0.069808862
215.35,0.11932952
215.4,0.15706069
215.45,0.17928128
215.5,0.18384276
215.55,0.17036913
215.6,0.14026968
215.65,0.096569387
215.7,0.043583703
215.75,-0.013521089
215.8,-0.06922677
215.85,-0.11817864
215.9,-0.15567024
215.95,-0.17806979
216.0,-0.18315982
216.05,-0.17036278
216.1,-0.14082987
216.15,-0.097369774
216.2,-0.044205917
216.25,0.013425818
216.3,0.069804149
216.35,0.11931553
216.4,0.1570397
216.45,0.17925648
216.5,0.18381799
216.55,0.1703477
216.6,0.14025391
216.65,0.09656
216.7,0.043579353
216.75,-0.013522038
216.8,-0.06922755
216.85,-0.11818144
216.9,-0.15567688
216.95,-0.17808108
217.0,-0.18317533
217.05,-0.17038099
217.1,-0.14084843
217.15,-0.097385799
217.2,-0.044216279
217.25,0.013423338
217.3,0.069810972
217.35,0.11933156
217.4,0.15706299
217.45,0.17928419
217.5,0.18384665
217.55,0.17037435
217.6,0.14027605
217.65,0.096576781
217.7,0.043591415
