time,totKE,totPow,totDis,ilw0
137.9,5.255081776688824,25.3808,0.0,0.62832
137.95000000000002,5.721058130013187,24.4416,0.0,0.62832
138.0,6.029662696608171,22.4486,0.0,0.62832
138.05,6.063096389677633,20.2248,0.0,0.62832
138.1,5.808713590292608,18.6955,0.0,0.62832
138.15,5.363727493969525,18.5628,0.0,0.62832
138.2,4.898173886626799,20.034,0.0,0.62832
138.25,4.589936925233238,22.7297,0.0,0.62832
138.3,4.55688921762527,25.8329,0.0,0.62832
138.35,4.811786664292289,28.419,0.0,0.62832
138.4,5.257379309197721,29.7562,0.0,0.62832
138.45,5.723521084862724,29.422,0.0,0.62832
138.5,6.032107271197637,27.3627,0.0,0.62832
138.55,6.065099838025391,24.0888,0.0,0.62832
138.6,5.809816405896878,20.7739,0.0,0.62832
138.65,5.363617212409098,18.7843,0.0,0.62832
138.7,4.8968688881617455,18.8323,0.0,0.62832
138.75,4.5877864348049116,20.5811,0.0,0.62832
138.8,4.554297600955235,22.9724,0.0,0.62832
138.85,4.809103146321898,24.835,0.0,0.62832
138.9,5.254732551747472,25.3801,0.0,0.62832
138.95,5.720984608972902,24.4406,0.0,0.62832
139.0,6.029828118948811,22.4474,0.0,0.62832
139.04999999999998,6.063463994879057,20.224,0.0,0.62832
139.1,5.809191477054458,18.6954,0.0,0.62832
139.15,5.364242141251518,18.5635,0.0,0.62832
139.2,4.898670153648721,20.0352,0.0,0.62832
139.25,4.590341290954805,22.7303,0.0,0.62832
139.3,4.557146541266267,25.8323,0.0,0.62832
139.35,4.811896945852716,28.4165,0.0,0.62832
139.4,5.257379309197721,29.7518,0.0,0.62832
139.45,5.723484324342581,29.4162,0.0,0.62832
139.5,6.032125651457708,27.3559,0.0,0.62832
139.54999999999998,6.065283640626103,24.0813,0.0,0.62832
139.6,5.810202391358373,20.7656,0.0,0.62832
139.64999999999998,5.3642053807313745,18.7761,0.0,0.62832
139.70000000000002,4.897604098564593,18.8246,0.0,0.62832
139.75,4.588576785987972,20.5748,0.0,0.62832
139.8,4.555032811358083,22.9675,0.0,0.62832
139.85,4.809654554124033,24.8311,0.0,0.62832
139.9,5.255045016168682,25.3765,0.0,0.62832
139.95,5.721076510273258,24.4366,0.0,0.62832
140.0,6.029772978168598,22.4424,0.0,0.62832
140.04999999999998,6.063372093578701,20.2182,0.0,0.62832
140.1,5.809173096794387,18.6901,0.0,0.62832
140.15,5.364407563592158,18.5604,0.0,0.62832
140.20000000000002,4.899000998330002,20.0363,0.0,0.62832
140.25,4.5908191777166545,22.7373,0.0,0.62832
140.3,4.5576795688083305,25.8451,0.0,0.62832
140.35,4.8123564523544955,28.4341,0.0,0.62832
140.4,5.257691773618931,29.7718,0.0,0.62832
140.45,5.723594605903009,29.4362,0.0,0.62832
140.5,6.032033750157352,27.3744,0.0,0.62832
140.54999999999998,6.065026316985107,24.097,0.0,0.62832
140.6,5.809834786156949,20.7778,0.0,0.62832
140.65,5.363801015009809,18.7844,0.0,0.62832
140.70000000000002,4.897218113103098,18.8291,0.0,0.62832
140.75,4.588245941306691,20.5763,0.0,0.62832
140.8,4.554775487717086,22.9674,0.0,0.62832
140.85,4.809489131783392,24.8309,0.0,0.62832
140.9,5.254953114868326,25.3775,0.0,0.62832
140.95,5.7210213694930445,24.4397,0.0,0.62832
141.0,6.029717837388385,22.4485,0.0,0.62832
141.05,6.0632434317582025,20.2268,0.0,0.62832
141.1,5.808915773153391,18.6995,0.0,0.62832
141.15,5.36396643735045,18.568,0.0,0.62832
141.2,4.898357689227511,20.0393,0.0,0.62832
141.25,4.590028826533594,22.7336,0.0,0.62832
141.3,4.556834076845057,25.8344,0.0,0.62832
141.35,4.811602861691577,28.4181,0.0,0.62832
141.4,5.257140365816796,29.7536,0.0,0.62832
141.45,5.723337282262012,29.4193,0.0,0.62832
141.5,6.032052130417424,27.3613,0.0,0.62832
141.55,6.065283640626103,24.0883,0.0,0.62832
141.6,5.810239151878515,20.7734,0.0,0.62832
141.65,5.364223760991446,18.7835,0.0,0.62832
141.7,4.897548957784379,18.8306,0.0,0.62832
141.75,4.588392983387259,20.5787,0.0,0.62832
141.79999999999998,4.554757107457015,22.9686,0.0,0.62832
141.85,4.809323709442752,24.8295,0.0,0.62832
141.9,5.254750932007544,25.3724,0.0,0.62832
141.95000000000002,5.720892707672546,24.4307,0.0,0.62832
142.0,6.029772978168598,22.4361,0.0,0.62832
142.05,6.06351913565927,20.2127,0.0,0.62832
142.1,5.809430420435383,18.6861,0.0,0.62832
142.15,5.364664887233155,18.5577,0.0,0.62832
142.2,4.899184800930714,20.0344,0.0,0.62832
142.25,4.590874318496868,22.7354,0.0,0.62832
142.29999999999998,4.557606047768046,25.8426,0.0,0.62832
142.35,4.812227790533997,28.4308,0.0,0.62832
142.4,5.257581492058504,29.7682,0.0,0.62832
142.45000000000002,5.723576225642938,29.432,0.0,0.62832
142.5,6.032125651457708,27.3692,0.0,0.62832
142.55,6.065246880105961,24.0903,0.0,0.62832
142.6,5.81014725057816,20.7699,0.0,0.62832
142.65,5.364168620211233,18.7763,0.0,0.62832
142.7,4.897585718304522,18.822,0.0,0.62832
142.75,4.5885951662480435,20.5707,0.0,0.62832
142.79999999999998,4.555106332398367,22.9629,0.0,0.62832
142.85,4.80976483568446,24.8271,0.0,0.62832
142.9,5.255210438509323,25.3736,0.0,0.62832
142.95000000000002,5.721241932613898,24.4348,0.0,0.62832
143.0,6.029883259729026,22.4416,0.0,0.62832
143.05,6.063372093578701,20.2177,0.0,0.62832
143.1,5.80906281523396,18.689,0.0,0.62832
143.15,5.364150239951162,18.558,0.0,0.62832
143.2,4.898670153648721,20.032,0.0,0.62832
143.25,4.590469952775303,22.7315,0.0,0.62832
143.29999999999998,4.557385484647192,25.8387,0.0,0.62832
143.35,4.812209410273926,28.4283,0.0,0.62832
143.4,5.257691773618931,29.7673,0.0,0.62832
143.45000000000002,5.723741647983578,29.4329,0.0,0.62832
143.5,6.032217552758064,27.3715,0.0,0.62832
143.55,6.065191739325748,24.0938,0.0,0.62832
143.6,5.809908307197234,20.7745,0.0,0.62832
143.65,5.363764254489667,18.7807,0.0,0.62832
143.7,4.897071071022529,18.8244,0.0,0.62832
143.75,4.5880253781858364,20.57,0.0,0.62832
143.8,4.554573304856302,22.9592,0.0,0.62832
143.85,4.809342089702823,24.8212,0.0,0.62832
143.9,5.254934734608255,25.3671,0.0,0.62832
143.95,5.721131651053471,24.4296,0.0,0.62832
144.0,6.02995678076931,22.4396,0.0,0.62832
144.05,6.063574276439485,20.22,0.0,0.62832
144.1,5.809301758614885,18.695,0.0,0.62832
144.15,5.364370803072015,18.5656,0.0,0.62832
144.2,4.898780435209148,20.0379,0.0,0.62832
144.25,4.590414811995089,22.7319,0.0,0.62832
144.3,4.557183301786409,25.8313,0.0,0.62832
144.35,4.811896945852716,28.4124,0.0,0.62832
144.4,5.257397689457792,29.745,0.0,0.62832
144.45,5.723539465122795,29.4085,0.0,0.62832
144.5,6.032254313278206,27.3496,0.0,0.62832
144.54999999999998,6.065504203746957,24.0776,0.0,0.62832
144.6,5.810496475519511,20.7644,0.0,0.62832
144.65,5.364554605672727,18.7766,0.0,0.62832
144.70000000000002,4.897971703766017,18.826,0.0,0.62832
144.75,4.588889250409181,20.5765,0.0,0.62832
144.8,4.555271754739007,22.9688,0.0,0.62832
144.85,4.809783215944532,24.8317,0.0,0.62832
144.9,5.255136917469039,25.3763,0.0,0.62832
144.95,5.721150031313543,24.4355,0.0,0.62832
145.0,6.029883259729026,22.4408,0.0,0.62832
145.04999999999998,6.063555896179413,20.2165,0.0,0.62832
145.1,5.8094488006954546,18.6883,0.0,0.62832
145.15,5.3647016477532965,18.5584,0.0,0.62832
145.20000000000002,4.899276702231069,20.034,0.0,0.62832
145.25,4.591039740837509,22.7348,0.0,0.62832
145.3,4.557808230628829,25.843,0.0,0.62832
145.35,4.81242997339478,28.4331,0.0,0.62832
145.4,5.257746914399145,29.7724,0.0,0.62832
145.45,5.723668126943293,29.4381,0.0,0.62832
145.5,6.0321624119778505,27.376,0.0,0.62832
145.54999999999998,6.065246880105961,24.0965,0.0,0.62832
145.6,5.8101288703180884,20.774,0.0,0.62832
145.65,5.36413185969109,18.7777,0.0,0.62832
145.70000000000002,4.897548957784379,18.8217,0.0,0.62832
145.75,4.588540025467829,20.57,0.0,0.62832
145.8,4.5550144310980105,22.9631,0.0,0.62832
145.85,4.809672934384104,24.8288,0.0,0.62832
145.9,5.255136917469039,25.3771,0.0,0.62832
145.95,5.721186791833685,24.4397,0.0,0.62832
146.0,6.029883259729026,22.4471,0.0,0.62832
146.04999999999998,6.063427234358915,20.2234,0.0,0.62832
146.1,5.8091363362742445,18.6939,0.0,0.62832
146.15,5.364223760991446,18.5613,0.0,0.62832
146.20000000000002,4.898688533908792,20.0328,0.0,0.62832
146.25,4.590414811995089,22.7286,0.0,0.62832
146.3,4.557256822826694,25.832,0.0,0.62832
146.35,4.812007227413143,28.4183,0.0,0.62832
146.4,5.257489590758148,29.7554,0.0,0.62832
146.45,5.723594605903009,29.4206,0.0,0.62832
146.5,6.032217552758064,27.3603,0.0,0.62832
146.55,6.065375541926459,24.0842,0.0,0.62832
146.6,5.810239151878515,20.7664,0.0,0.62832
146.65,5.364168620211233,18.7741,0.0,0.62832
146.7,4.8974938170041655,18.8195,0.0,0.62832
146.75,4.588392983387259,20.566,0.0,0.62832
146.8,4.554793867977157,22.9552,0.0,0.62832
146.85,4.80945237126325,24.8164,0.0,0.62832
146.9,5.254953114868326,25.3612,0.0,0.62832
146.95,5.721131651053471,24.4227,0.0,0.62832
147.0,6.0299935412894525,22.4319,0.0,0.62832
147.05,6.063721318520054,20.212,0.0,0.62832
147.1,5.809595842776025,18.6877,0.0,0.62832
147.15,5.364775168793581,18.5597,0.0,0.62832
147.2,4.899258321970998,20.0346,0.0,0.62832
147.25,4.590911079017011,22.7321,0.0,0.62832
147.29999999999998,4.557661188548259,25.8352,0.0,0.62832
147.35,4.812319691834354,28.4195,0.0,0.62832
147.4,5.257710153879002,29.7538,0.0,0.62832
147.45000000000002,5.723741647983578,29.4165,0.0,0.62832
147.5,6.0323462145785625,27.3547,0.0,0.62832
147.55,6.065522584007028,24.079,0.0,0.62832
147.6,5.810459714999369,20.7625,0.0,0.62832
147.65,5.3645178451525855,18.7725,0.0,0.62832
147.7,4.897953323505946,18.8208,0.0,0.62832
147.75,4.588944391189395,20.5709,0.0,0.62832
147.79999999999998,4.555418796819577,22.9635,0.0,0.62832
147.85,4.810022159325456,24.8267,0.0,0.62832
147.9,5.255412621370106,25.3716,0.0,0.62832
147.95000000000002,5.72140735495454,24.431,0.0,0.62832
148.0,6.0300486820696655,22.4366,0.0,0.62832
148.05,6.063592656699555,20.2129,0.0,0.62832
148.1,5.809320138874957,18.6857,0.0,0.62832
148.15,5.364462704372372,18.5571,0.0,0.62832
148.2,4.899000998330002,20.0338,0.0,0.62832
148.25,4.590782417196513,22.7355,0.0,0.62832
148.29999999999998,4.557642808288189,25.8448,0.0,0.62832
148.35000000000002,4.812393212874638,28.4361,0.0,0.62832
148.4,5.25782043543943,29.7769,0.0,0.62832
148.45000000000002,5.723815169023863,29.444,0.0,0.62832
148.5,6.032327834318491,27.3829,0.0,0.62832
148.55,6.0653571616663875,24.1035,0.0,0.62832
148.6,5.81014725057816,20.78,0.0,0.62832
148.65,5.364058338650805,18.7811,0.0,0.62832
148.7,4.89740191570381,18.8209,0.0,0.62832
148.75,4.5883378426070465,20.5644,0.0,0.62832
148.8,4.5548306284972995,22.9533,0.0,0.62832
148.85,4.809525892303535,24.8162,0.0,0.62832
148.9,5.255063396428754,25.3633,0.0,0.62832
148.95000000000002,5.721223552353827,24.4266,0.0,0.62832
149.0,6.030030301809595,22.4364,0.0,0.62832
149.05,6.063666177739839,20.2157,0.0,0.62832
149.1,5.809467180955527,18.6894,0.0,0.62832
149.15,5.36459136619287,18.5591,0.0,0.62832
149.2,4.899056139110216,20.032,0.0,0.62832
149.25,4.590727276416299,22.7283,0.0,0.62832
149.3,4.557459005687477,25.8316,0.0,0.62832
149.35,4.812135889233641,28.417,0.0,0.62832
149.4,5.257563111798433,29.753,0.0,0.62832
149.45,5.723649746683222,29.4176,0.0,0.62832
149.5,6.0323462145785625,27.3569,0.0,0.62832
149.55,6.065596105047313,24.0808,0.0,0.62832
149.6,5.810588376819868,20.7632,0.0,0.62832
149.65,5.3646465069730835,18.7713,0.0,0.62832
149.7,4.898045224806301,18.8178,0.0,0.62832
149.75,4.588944391189395,20.5663,0.0,0.62832
149.8,4.55530851525915,22.9578,0.0,0.62832
149.85,4.809819976464674,24.8209,0.0,0.62832
149.9,5.255192058249252,25.3668,0.0,0.62832
149.95,5.721241932613898,24.4283,0.0,0.62832
150.0,6.030030301809595,22.4364,0.0,0.62832
150.04999999999998,6.063758079040196,20.2148,0.0,0.62832
150.1,5.809669363816309,18.6885,0.0,0.62832
150.15,5.364922210874151,18.5587,0.0,0.62832
150.20000000000002,4.8994788850918525,20.0316,0.0,0.62832
150.25,4.591186782918078,22.7278,0.0,0.62832
150.3,4.5579368924493275,25.8302,0.0,0.62832
150.35,4.812558635215278,28.4143,0.0,0.62832
150.4,5.257893956479714,29.7487,0.0,0.62832
150.45,5.723870309804076,29.4113,0.0,0.62832
150.5,6.032401355358776,27.3494,0.0,0.62832
150.54999999999998,6.065522584007028,24.0726,0.0,0.62832
150.6,5.810422954479227,20.7552,0.0,0.62832
150.65,5.364481084632442,18.7647,0.0,0.62832
150.70000000000002,4.897916562985802,18.8139,0.0,0.62832
150.75,4.588907630669253,20.5661,0.0,0.62832
150.8,4.555382036299434,22.9618,0.0,0.62832
150.85,4.810022159325456,24.8285,0.0,0.62832
150.9,5.255431001630177,25.3768,0.0,0.62832
150.95,5.721462495734753,24.4389,0.0,0.62832
151.0,6.030122203109951,22.4457,0.0,0.62832
151.04999999999998,6.063666177739839,20.2216,0.0,0.62832
151.1,5.80937527965517,18.6923,0.0,0.62832
151.15,5.364481084632442,18.5605,0.0,0.62832
151.20000000000002,4.898945857549789,20.0334,0.0,0.62832
151.25,4.590672135636085,22.7315,0.0,0.62832
151.3,4.557495766207619,25.8375,0.0,0.62832
151.35,4.812227790533997,28.4262,0.0,0.62832
151.4,5.257710153879002,29.7656,0.0,0.62832
151.45,5.723796788763791,29.4325,0.0,0.62832
151.5,6.032401355358776,27.3723,0.0,0.62832
151.55,6.065522584007028,24.0945,0.0,0.62832
151.6,5.810386193959085,20.7729,0.0,0.62832
151.65,5.364315662291802,18.776,0.0,0.62832
151.7,4.897640859084735,18.8174,0.0,0.62832
151.75,4.588521645207758,20.5612,0.0,0.62832
151.8,4.554922529797655,22.9491,0.0,0.62832
151.85,4.8095626528236775,24.8099,0.0,0.62832
151.9,5.255081776688824,25.3548,0.0,0.62832
151.95,5.721260312873969,24.4163,0.0,0.62832
152.0,6.030140583370022,22.4254,0.0,0.62832
152.05,6.063886740860694,20.2056,0.0,0.62832
152.1,5.809779645376736,18.6818,0.0,0.62832
152.15,5.364977351654364,18.5552,0.0,0.62832
152.2,4.8994788850918525,20.0322,0.0,0.62832
152.25,4.591131642137865,22.7329,0.0,0.62832
152.3,4.557844991148972,25.84,0.0,0.62832
152.35,4.812448353654851,28.4285,0.0,0.62832
152.4,5.257802055179359,29.7663,0.0,0.62832
152.45,5.723833549283934,29.4308,0.0,0.62832
152.5,6.032456496138989,27.3684,0.0,0.62832
152.55,6.0656696260875975,24.0896,0.0,0.62832
152.6,5.810643517600081,20.7683,0.0,0.62832
152.65,5.364720028013368,18.7728,0.0,0.62832
152.7,4.898173886626799,18.8164,0.0,0.62832
152.75,4.589128193790107,20.5629,0.0,0.62832
152.79999999999998,4.555529078380004,22.9533,0.0,0.62832
152.85,4.810095680365741,24.8159,0.0,0.62832
152.9,5.255467762150319,25.3617,0.0,0.62832
152.95000000000002,5.721462495734753,24.423,0.0,0.62832
153.0,6.030158963630093,22.4312,0.0,0.62832
153.05,6.063776459300267,20.2099,0.0,0.62832
153.1,5.809577462515953,18.6845,0.0,0.62832
153.15,5.364775168793581,18.5559,0.0,0.62832
153.2,4.899313462751212,20.0304,0.0,0.62832
153.25,4.591076501357651,22.7282,0.0,0.62832
153.29999999999998,4.557900131929185,25.8322,0.0,0.62832
153.35,4.812595395735421,28.4178,0.0,0.62832
153.4,5.25798585778007,29.7538,0.0,0.62832
153.45000000000002,5.7239989716245745,29.4178,0.0,0.62832
153.5,6.032511636919202,27.3565,0.0,0.62832
153.55,6.065596105047313,24.0797,0.0,0.62832
153.6,5.810422954479227,20.7607,0.0,0.62832
153.65,5.364389183332087,18.7676,0.0,0.62832
153.7,4.897787901165304,18.8133,0.0,0.62832
153.75,4.588742208328612,20.562,0.0,0.62832
153.79999999999998,4.555216613958794,22.9551,0.0,0.62832
153.85,4.809893497504958,24.8206,0.0,0.62832
153.9,5.255357480589892,25.3694,0.0,0.62832
153.95000000000002,5.721462495734753,24.4332,0.0,0.62832
154.0,6.030232484670377,22.4425,0.0,0.62832
154.05,6.063849980340552,20.2205,0.0,0.62832
154.1,5.809614223036095,18.692,0.0,0.62832
154.15,5.364738408273439,18.5592,0.0,0.62832
154.2,4.899184800930714,20.0295,0.0,0.62832
154.25,4.590855938236797,22.7242,0.0,0.62832
154.3,4.5576244280281175,25.8269,0.0,0.62832
154.35,4.812301311574282,28.4131,0.0,0.62832
154.4,5.257728534139074,29.7506,0.0,0.62832
154.45,5.723833549283934,29.4164,0.0,0.62832
154.5,6.032511636919202,27.3561,0.0,0.62832
154.55,6.065743147127883,24.079,0.0,0.62832
154.6,5.810717038640366,20.7591,0.0,0.62832
154.65,5.36475678853351,18.7649,0.0,0.62832
154.7,4.898155506366728,18.81,0.0,0.62832
154.75,4.589036292489751,20.5582,0.0,0.62832
154.8,4.555382036299434,22.9502,0.0,0.62832
154.85,4.80991187776503,24.814,0.0,0.62832
154.9,5.2553023398096785,25.3603,0.0,0.62832
154.95,5.7213889746944675,24.4215,0.0,0.62832
155.0,6.030214104410306,22.4289,0.0,0.62832
155.04999999999998,6.06397864216105,20.207,0.0,0.62832
155.1,5.809926687457305,18.6816,0.0,0.62832
155.15,5.36521629503529,18.5541,0.0,0.62832
155.20000000000002,4.8997913495130625,20.0312,0.0,0.62832
155.25,4.591480867079217,22.7324,0.0,0.62832
155.3,4.558194216090324,25.8402,0.0,0.62832
155.35,4.812742437815991,28.4292,0.0,0.62832
155.4,5.258004238040141,29.7669,0.0,0.62832
155.45,5.723943830844361,29.4312,0.0,0.62832
155.5,6.032493256659132,27.368,0.0,0.62832
155.54999999999998,6.065651245827526,24.0879,0.0,0.62832
155.6,5.8106251373400095,20.7651,0.0,0.62832
155.64999999999998,5.364720028013368,18.7683,0.0,0.62832
155.70000000000002,4.898173886626799,18.8112,0.0,0.62832
155.75,4.5891465740501785,20.558,0.0,0.62832
155.8,4.555584219160218,22.9494,0.0,0.62832
155.85,4.810150821145954,24.8133,0.0,0.62832
155.9,5.255522902930533,25.3608,0.0,0.62832
155.95,5.721536016775037,24.4237,0.0,0.62832
156.0,6.030232484670377,22.4329,0.0,0.62832
156.04999999999998,6.063831600080481,20.2122,0.0,0.62832
156.1,5.809595842776025,18.6865,0.0,0.62832
156.15,5.36475678853351,18.5572,0.0,0.62832
156.20000000000002,4.899258321970998,20.0314,0.0,0.62832
156.25,4.590966219797224,22.7291,0.0,0.62832
156.3,4.557753089848616,25.8339,0.0,0.62832
156.35,4.812466733914923,28.4207,0.0,0.62832
156.4,5.257893956479714,29.758,0.0,0.62832
156.45,5.723962211104433,29.4234,0.0,0.62832
156.5,6.032585157959487,27.3628,0.0,0.62832
156.54999999999998,6.065724766867811,24.086,0.0,0.62832
156.6,5.810606757079938,20.7662,0.0,0.62832
156.65,5.364572985932798,18.7714,0.0,0.62832
156.70000000000002,4.897916562985802,18.8147,0.0,0.62832
156.75,4.588815729368896,20.5604,0.0,0.62832
156.8,4.555216613958794,22.9499,0.0,0.62832
156.85,4.809838356724745,24.812,0.0,0.62832
156.9,5.25532072006975,25.3579,0.0,0.62832
156.95,5.721462495734753,24.4201,0.0,0.62832
157.0,6.030324385970733,22.4295,0.0,0.62832
157.05,6.064033782941263,20.2095,0.0,0.62832
157.1,5.8098899269371636,18.6845,0.0,0.62832
157.15,5.36506925295472,18.5554,0.0,0.62832
157.2,4.899515645611995,20.0289,0.0,0.62832
157.25,4.591168402658007,22.7255,0.0,0.62832
157.3,4.557881751669114,25.829,0.0,0.62832
157.35,4.812521874695136,28.415,0.0,0.62832
157.4,5.257930716999856,29.7517,0.0,0.62832
157.45,5.7239989716245745,29.4163,0.0,0.62832
157.5,6.032658678999772,27.3548,0.0,0.62832
157.55,6.065871808948381,24.0768,0.0,0.62832
157.6,5.810864080720935,20.7562,0.0,0.62832
157.65,5.364922210874151,18.7617,0.0,0.62832
157.7,4.898339308967439,18.8071,0.0,0.62832
157.75,4.5892752358706765,20.5561,0.0,0.62832
157.79999999999998,4.555657740200502,22.9493,0.0,0.62832
157.85,4.810205961926169,24.8145,0.0,0.62832
157.9,5.255578043710746,25.362,0.0,0.62832
157.95000000000002,5.721609537815322,24.424,0.0,0.62832
158.0,6.0303611464908755,22.4315,0.0,0.62832
158.05,6.064015402681192,20.2088,0.0,0.62832
158.1,5.8098899269371636,18.6816,0.0,0.62832
158.15,5.365142773995005,18.552,0.0,0.62832
158.2,4.899717828472778,20.0271,0.0,0.62832
158.25,4.591480867079217,22.7269,0.0,0.62832
158.29999999999998,4.558267737130609,25.8342,0.0,0.62832
158.35,4.81288947989656,28.4235,0.0,0.62832
158.39999999999998,5.258206420900924,29.7621,0.0,0.62832
158.45000000000002,5.724127633445073,29.4271,0.0,0.62832
158.5,6.032640298739701,27.3643,0.0,0.62832
158.55,6.065724766867811,24.084,0.0,0.62832
158.6,5.810606757079938,20.7606,0.0,0.62832
158.65,5.364609746452941,18.7629,0.0,0.62832
158.7,4.898045224806301,18.8051,0.0,0.62832
158.75,4.58901791222968,20.5515,0.0,0.62832
158.79999999999998,4.55547393759979,22.9434,0.0,0.62832
158.85,4.810114060625812,24.8087,0.0,0.62832
158.9,5.255541283190604,25.3579,0.0,0.62832
158.95000000000002,5.721609537815322,24.4228,0.0,0.62832
159.0,6.0303611464908755,22.4339,0.0,0.62832
159.05,6.0639970224211215,20.2141,0.0,0.62832
159.1,5.809798025636807,18.6885,0.0,0.62832
159.15,5.364958971394294,18.5583,0.0,0.62832
159.2,4.899423744311639,20.0306,0.0,0.62832
159.25,4.591094881617722,22.7264,0.0,0.62832
159.29999999999998,4.5578266108889,25.8294,0.0,0.62832
159.35,4.812485114174994,28.4151,0.0,0.62832
159.4,5.257893956479714,29.7519,0.0,0.62832
159.45000000000002,5.723962211104433,29.4172,0.0,0.62832
159.5,6.032640298739701,27.3568,0.0,0.62832
159.55,6.065908569468523,24.0801,0.0,0.62832
159.6,5.810919221501148,20.7603,0.0,0.62832
159.65,5.364995731914435,18.7658,0.0,0.62832
159.7,4.898394449747654,18.81,0.0,0.62832
159.75,4.589256855610605,20.557,0.0,0.62832
159.8,4.555584219160218,22.9477,0.0,0.62832
159.85,4.81007730010567,24.8102,0.0,0.62832
159.9,5.255431001630177,25.3557,0.0,0.62832
159.95,5.721517636514966,24.4167,0.0,0.62832
160.0,6.0303611464908755,22.4249,0.0,0.62832
160.05,6.064144064501691,20.2041,0.0,0.62832
160.1,5.810092109797946,18.6798,0.0,0.62832
160.15,5.365363337115859,18.5529,0.0,0.62832
160.2,4.899901631073489,20.0294,0.0,0.62832
160.25,4.591554388119502,22.7293,0.0,0.62832
160.3,4.558230976610465,25.8355,0.0,0.62832
160.35,4.812779198336132,28.4231,0.0,0.62832
160.4,5.258077759080426,29.7604,0.0,0.62832
160.45,5.724072492664859,29.4249,0.0,0.62832
160.5,6.032677059259844,27.3627,0.0,0.62832
160.54999999999998,6.065908569468523,24.0831,0.0,0.62832
160.6,5.810900841241077,20.7603,0.0,0.62832
160.65,5.364995731914435,18.7634,0.0,0.62832
160.70000000000002,4.898431210267796,18.8066,0.0,0.62832
160.75,4.589367137171032,20.5541,0.0,0.62832
160.8,4.555749641500858,22.9465,0.0,0.62832
160.85,4.810297863226523,24.8115,0.0,0.62832
160.9,5.25565156475103,25.3595,0.0,0.62832
160.95,5.721683058855607,24.4224,0.0,0.62832
161.0,6.030416287271089,22.4308,0.0,0.62832
161.04999999999998,6.0640521632013344,20.2086,0.0,0.62832
161.1,5.8098899269371636,18.6814,0.0,0.62832
161.15,5.365087633214792,18.5511,0.0,0.62832
161.20000000000002,4.899607546912351,20.025,0.0,0.62832
161.25,4.591352205258718,22.7238,0.0,0.62832
161.3,4.5581206950500395,25.831,0.0,0.62832
161.35,4.812779198336132,28.4208,0.0,0.62832
161.4,5.258169660380782,29.7603,0.0,0.62832
161.45,5.724164393965215,29.4262,0.0,0.62832
161.5,6.032732200040057,27.3641,0.0,0.62832
161.54999999999998,6.0658534286883095,24.0839,0.0,0.62832
161.60000000000002,5.810735418900437,20.7604,0.0,0.62832
161.65,5.3647016477532965,18.7622,0.0,0.62832
161.70000000000002,4.898045224806301,18.8037,0.0,0.62832
161.75,4.588962771449466,20.5491,0.0,0.62832
161.8,4.555382036299434,22.9396,0.0,0.62832
161.85,4.810022159325456,24.8037,0.0,0.62832
161.9,5.255504522670461,25.3521,0.0,0.62832
161.95,5.721646298335464,24.4167,0.0,0.62832
162.0,6.030489808311374,22.428,0.0,0.62832
162.04999999999998,6.064217585541975,20.2091,0.0,0.62832
162.1,5.810073729537875,18.6847,0.0,0.62832
162.15,5.365253055555431,18.5553,0.0,0.62832
162.20000000000002,4.899717828472778,20.0277,0.0,0.62832
162.25,4.591370585518789,22.7226,0.0,0.62832
162.3,4.558065554269826,25.8242,0.0,0.62832
162.35,4.812687297035776,28.408,0.0,0.62832
162.4,5.258077759080426,29.743,0.0,0.62832
162.45,5.724146013705144,29.4069,0.0,0.62832
162.5,6.032805721080342,27.346,0.0,0.62832
162.55,6.066055611549092,24.0695,0.0,0.62832
162.6,5.81108464384179,20.7507,0.0,0.62832
162.65,5.365179534515147,18.7576,0.0,0.62832
162.7,4.898615012868507,18.8037,0.0,0.62832
162.75,4.589532559511673,20.5527,0.0,0.62832
162.8,4.555896683581427,22.9454,0.0,0.62832
162.85,4.81038976452688,24.8099,0.0,0.62832
162.9,5.255725085791315,25.357,0.0,0.62832
162.95,5.72173819963582,24.4192,0.0,0.62832
163.0,6.030508188571445,22.4276,0.0,0.62832
163.04999999999998,6.064217585541975,20.2064,0.0,0.62832
163.1,5.8101288703180884,18.6811,0.0,0.62832
163.14999999999998,5.365400097636001,18.5529,0.0,0.62832
163.2,4.899975152113774,20.0286,0.0,0.62832
163.25000000000003,4.591701430200071,22.7283,0.0,0.62832
163.3,4.558414779211178,25.8353,0.0,0.62832
163.35000000000002,4.812981381196915,28.4242,0.0,0.62832
163.4,5.2582799419412085,29.7628,0.0,0.62832
163.45000000000002,5.724219534745428,29.4283,0.0,0.62832
163.5,6.032768960560199,27.3662,0.0,0.62832
163.55,6.065926949728594,24.0859,0.0,0.62832
163.6,5.810882460981006,20.7612,0.0,0.62832
163.65,5.364958971394294,18.7621,0.0,0.62832
163.7,4.898412830007724,18.8033,0.0,0.62832
163.75,4.589367137171032,20.5495,0.0,0.62832
163.79999999999998,4.555768021760929,22.9415,0.0,0.62832
163.85,4.810316243486596,24.8068,0.0,0.62832
163.89999999999998,5.255688325271174,25.3555,0.0,0.62832
163.95,5.721719819375749,24.4192,0.0,0.62832
164.0,6.030471428051302,22.4286,0.0,0.62832
164.04999999999998,6.064144064501691,20.2076,0.0,0.62832
164.1,5.809981828237518,18.6815,0.0,0.62832
