p,U:0,U:1,U:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-1.18861e-03,-7.80323e-03,3.55318e-03,-6.11800e-22,1,1.11000e-01,5.78489e-01,7.84888e-02,5.00000e-03
-1.18402e-03,-7.94631e-03,3.63720e-03,-5.96113e-22,1,1.12000e-01,5.79196e-01,7.91960e-02,5.00000e-03
-1.17942e-03,-8.08938e-03,3.72122e-03,-5.80426e-22,1,1.13000e-01,5.79903e-01,7.99031e-02,5.00000e-03
-1.17483e-03,-8.23245e-03,3.80524e-03,-5.64738e-22,1,1.14000e-01,5.80610e-01,8.06102e-02,5.00000e-03
-1.17024e-03,-8.37553e-03,3.88927e-03,-5.49051e-22,1,1.15000e-01,5.81317e-01,8.13173e-02,5.00000e-03
-1.16564e-03,-8.51860e-03,3.97329e-03,-5.33364e-22,1,1.16000e-01,5.82024e-01,8.20244e-02,5.00000e-03
-1.16105e-03,-8.66167e-03,4.05731e-03,-5.17677e-22,1,1.17000e-01,5.82731e-01,8.27315e-02,5.00000e-03
-1.15646e-03,-8.80475e-03,4.14133e-03,-5.01990e-22,1,1.18000e-01,5.83439e-01,8.34386e-02,5.00000e-03
-1.15186e-03,-8.94782e-03,4.22535e-03,-4.86303e-22,1,1.19000e-01,5.84146e-01,8.41457e-02,5.00000e-03
-1.14727e-03,-9.09089e-03,4.30937e-03,-4.70615e-22,1,1.20000e-01,5.84853e-01,8.48528e-02,5.00000e-03
-1.14268e-03,-9.23397e-03,4.39340e-03,-4.54928e-22,1,1.21000e-01,5.85560e-01,8.55599e-02,5.00000e-03
-1.13808e-03,-9.37704e-03,4.47742e-03,-4.39240e-22,1,1.22000e-01,5.86267e-01,8.62670e-02,5.00000e-03
-1.13349e-03,-9.52011e-03,4.56144e-03,-4.23554e-22,1,1.23000e-01,5.86974e-01,8.69741e-02,5.00000e-03
-1.12890e-03,-9.66319e-03,4.64546e-03,-4.07867e-22,1,1.24000e-01,5.87681e-01,8.76812e-02,5.00000e-03
-1.12430e-03,-9.80626e-03,4.72948e-03,-3.92179e-22,1,1.25000e-01,5.88388e-01,8.83883e-02,5.00000e-03
-1.11971e-03,-9.94933e-03,4.81351e-03,-3.76493e-22,1,1.26000e-01,5.89095e-01,8.90955e-02,5.00000e-03
-1.11512e-03,-1.00924e-02,4.89753e-03,-3.60805e-22,1,1.27000e-01,5.89803e-01,8.98026e-02,5.00000e-03
-1.11052e-03,-1.02355e-02,4.98155e-03,-3.45118e-22,1,1.28000e-01,5.90510e-01,9.05097e-02,5.00000e-03
-1.10593e-03,-1.03786e-02,5.06557e-03,-3.29430e-22,1,1.29000e-01,5.91217e-01,9.12168e-02,5.00000e-03
-1.10134e-03,-1.05216e-02,5.14959e-03,-3.13744e-22,1,1.30000e-01,5.91924e-01,9.19239e-02,5.00000e-03
-1.09674e-03,-1.06647e-02,5.23362e-03,-2.98056e-22,1,1.31000e-01,5.92631e-01,9.26310e-02,5.00000e-03
-1.09215e-03,-1.08078e-02,5.31764e-03,-2.82369e-22,1,1.32000e-01,5.93338e-01,9.33381e-02,5.00000e-03
-1.08756e-03,-1.09508e-02,5.40166e-03,-2.66682e-22,1,1.33000e-01,5.94045e-01,9.40452e-02,5.00000e-03
-1.08296e-03,-1.10939e-02,5.48568e-03,-2.50995e-22,1,1.34000e-01,5.94752e-01,9.47523e-02,5.00000e-03
-1.07837e-03,-1.12370e-02,5.56970e-03,-2.35308e-22,1,1.35000e-01,5.95459e-01,9.54594e-02,5.00000e-03
-1.07378e-03,-1.13801e-02,5.65372e-03,-2.19620e-22,1,1.36000e-01,5.96166e-01,9.61665e-02,5.00000e-03
-1.06918e-03,-1.15231e-02,5.73775e-03,-2.03934e-22,1,1.37000e-01,5.96874e-01,9.68736e-02,5.00000e-03
-1.06459e-03,-1.16662e-02,5.82177e-03,-1.88246e-22,1,1.38000e-01,5.97581e-01,9.75807e-02,5.00000e-03
-1.06000e-03,-1.18093e-02,5.90579e-03,-1.72559e-22,1,1.39000e-01,5.98288e-01,9.82878e-02,5.00000e-03
-1.05540e-03,-1.19524e-02,5.98981e-03,-1.56872e-22,1,1.40000e-01,5.98995e-01,9.89949e-02,5.00000e-03
-1.05081e-03,-1.20954e-02,6.07383e-03,-1.41185e-22,1,1.41000e-01,5.99702e-01,9.97021e-02,5.00000e-03
-1.04622e-03,-1.22385e-02,6.15786e-03,-1.25498e-22,1,1.42000e-01,6.00409e-01,1.00409e-01,5.00000e-03
-1.04162e-03,-1.23816e-02,6.24188e-03,-1.09810e-22,1,1.43000e-01,6.01116e-01,1.01116e-01,5.00000e-03
-1.03703e-03,-1.25246e-02,6.32590e-03,-9.41232e-23,1,1.44000e-01,6.01823e-01,1.01823e-01,5.00000e-03
-1.03244e-03,-1.26677e-02,6.40992e-03,-7.84360e-23,1,1.45000e-01,6.02530e-01,1.02530e-01,5.00000e-03
-1.02784e-03,-1.28108e-02,6.49394e-03,-6.27487e-23,1,1.46000e-01,6.03238e-01,1.03238e-01,5.00000e-03
-1.02325e-03,-1.29539e-02,6.57797e-03,-4.70615e-23,1,1.47000e-01,6.03945e-01,1.03945e-01,5.00000e-03
-1.01866e-03,-1.30969e-02,6.66199e-03,-3.13744e-23,1,1.48000e-01,6.04652e-01,1.04652e-01,5.00000e-03
-1.01406e-03,-1.32400e-02,6.74601e-03,-1.56873e-23,1,1.49000e-01,6.05359e-01,1.05359e-01,5.00000e-03
-1.00947e-03,-1.33831e-02,6.83003e-03,0.00000e+00,1,1.50000e-01,6.06066e-01,1.06066e-01,5.00000e-03
-1.00517e-03,-1.35766e-02,6.95764e-03,-3.96541e-25,1,1.51000e-01,6.06773e-01,1.06773e-01,5.00000e-03
-1.00086e-03,-1.37701e-02,7.08525e-03,-7.93083e-25,1,1.52000e-01,6.07480e-01,1.07480e-01,5.00000e-03
-9.96560e-04,-1.39635e-02,7.21285e-03,-1.18963e-24,1,1.53000e-01,6.08187e-01,1.08187e-01,5.00000e-03
-9.92256e-04,-1.41570e-02,7.34046e-03,-1.58617e-24,1,1.54000e-01,6.08894e-01,1.08894e-01,5.00000e-03
-9.87952e-04,-1.43505e-02,7.46807e-03,-1.98271e-24,1,1.55000e-01,6.09602e-01,1.09602e-01,5.00000e-03
-9.83649e-04,-1.45440e-02,7.59568e-03,-2.37926e-24,1,1.56000e-01,6.10309e-01,1.10309e-01,5.00000e-03
-9.79345e-04,-1.47375e-02,7.72328e-03,-2.77580e-24,1,1.57000e-01,6.11016e-01,1.11016e-01,5.00000e-03
-9.75041e-04,-1.49310e-02,7.85089e-03,-3.17234e-24,1,1.58000e-01,6.11723e-01,1.11723e-01,5.00000e-03
-9.70738e-04,-1.51245e-02,7.97850e-03,-3.56888e-24,1,1.59000e-01,6.12430e-01,1.12430e-01,5.00000e-03
-9.66434e-04,-1.53180e-02,8.10611e-03,-3.96543e-24,1,1.60000e-01,6.13137e-01,1.13137e-01,5.00000e-03
-9.62130e-04,-1.55115e-02,8.23372e-03,-4.36196e-24,1,1.61000e-01,6.13844e-01,1.13844e-01,5.00000e-03
-9.57827e-04,-1.57050e-02,8.36132e-03,-4.75851e-24,1,1.62000e-01,6.14551e-01,1.14551e-01,5.00000e-03
-9.53523e-04,-1.58984e-02,8.48893e-03,-5.15506e-24,1,1.63000e-01,6.15258e-01,1.15258e-01,5.00000e-03
-9.49219e-04,-1.60919e-02,8.61654e-03,-5.55161e-24,1,1.64000e-01,6.15965e-01,1.15966e-01,5.00000e-03
-9.44916e-04,-1.62854e-02,8.74415e-03,-5.94814e-24,1,1.65000e-01,6.16673e-01,1.16673e-01,5.00000e-03
-9.40612e-04,-1.64789e-02,8.87175e-03,-6.34469e-24,1,1.66000e-01,6.17380e-01,1.17380e-01,5.00000e-03
-9.36308e-04,-1.66724e-02,8.99936e-03,-6.74124e-24,1,1.67000e-01,6.18087e-01,1.18087e-01,5.00000e-03
-9.32005e-04,-1.68659e-02,9.12697e-03,-7.13775e-24,1,1.68000e-01,6.18794e-01,1.18794e-01,5.00000e-03
-9.27701e-04,-1.70594e-02,9.25458e-03,-7.53431e-24,1,1.69000e-01,6.19501e-01,1.19501e-01,5.00000e-03
-9.23397e-04,-1.72529e-02,9.38219e-03,-7.93087e-24,1,1.70000e-01,6.20208e-01,1.20208e-01,5.00000e-03
-9.19094e-04,-1.74463e-02,9.50979e-03,-8.32742e-24,1,1.71000e-01,6.20915e-01,1.20915e-01,5.00000e-03
-9.14790e-04,-1.76398e-02,9.63740e-03,-8.72393e-24,1,1.72000e-01,6.21622e-01,1.21622e-01,5.00000e-03
-9.10486e-04,-1.78333e-02,9.76501e-03,-9.12050e-24,1,1.73000e-01,6.22329e-01,1.22329e-01,5.00000e-03
-9.06183e-04,-1.80268e-02,9.89262e-03,-9.51705e-24,1,1.74000e-01,6.23037e-01,1.23037e-01,5.00000e-03
-9.01879e-04,-1.82203e-02,1.00202e-02,-9.91355e-24,1,1.75000e-01,6.23744e-01,1.23744e-01,5.00000e-03
-8.97575e-04,-1.84138e-02,1.01478e-02,-1.03101e-23,1,1.76000e-01,6.24451e-01,1.24451e-01,5.00000e-03
-8.93272e-04,-1.86073e-02,1.02754e-02,-1.07067e-23,1,1.77000e-01,6.25158e-01,1.25158e-01,5.00000e-03
-8.88968e-04,-1.88008e-02,1.04030e-02,-1.11032e-23,1,1.78000e-01,6.25865e-01,1.25865e-01,5.00000e-03
-8.84664e-04,-1.89943e-02,1.05307e-02,-1.14997e-23,1,1.79000e-01,6.26572e-01,1.26572e-01,5.00000e-03
-8.80360e-04,-1.91877e-02,1.06583e-02,-1.18963e-23,1,1.80000e-01,6.27279e-01,1.27279e-01,5.00000e-03
-8.76057e-04,-1.93812e-02,1.07859e-02,-1.22929e-23,1,1.81000e-01,6.27986e-01,1.27986e-01,5.00000e-03
-8.71753e-04,-1.95747e-02,1.09135e-02,-1.26894e-23,1,1.82000e-01,6.28693e-01,1.28693e-01,5.00000e-03
-8.67450e-04,-1.97682e-02,1.10411e-02,-1.30859e-23,1,1.83000e-01,6.29401e-01,1.29401e-01,5.00000e-03
-8.63146e-04,-1.99617e-02,1.11687e-02,-1.34825e-23,1,1.84000e-01,6.30108e-01,1.30108e-01,5.00000e-03
-8.58842e-04,-2.01552e-02,1.12963e-02,-1.38790e-23,1,1.85000e-01,6.30815e-01,1.30815e-01,5.00000e-03
-8.54538e-04,-2.03487e-02,1.14239e-02,-1.42756e-23,1,1.86000e-01,6.31522e-01,1.31522e-01,5.00000e-03
-8.50235e-04,-2.05422e-02,1.15515e-02,-1.46721e-23,1,1.87000e-01,6.32229e-01,1.32229e-01,5.00000e-03
-8.45931e-04,-2.07357e-02,1.16791e-02,-1.50687e-23,1,1.88000e-01,6.32936e-01,1.32936e-01,5.00000e-03
-8.41627e-04,-2.09291e-02,1.18067e-02,-1.54653e-23,1,1.89000e-01,6.33643e-01,1.33643e-01,5.00000e-03
-8.37324e-04,-2.11226e-02,1.19343e-02,-1.58617e-23,1,1.90000e-01,6.34350e-01,1.34350e-01,5.00000e-03
-8.33020e-04,-2.13161e-02,1.20619e-02,-1.62583e-23,1,1.91000e-01,6.35057e-01,1.35057e-01,5.00000e-03
-8.28716e-04,-2.15096e-02,1.21896e-02,-1.66549e-23,1,1.92000e-01,6.35764e-01,1.35764e-01,5.00000e-03
-8.24413e-04,-2.17031e-02,1.23172e-02,-1.70513e-23,1,1.93000e-01,6.36472e-01,1.36472e-01,5.00000e-03
-8.20109e-04,-2.18966e-02,1.24448e-02,-1.74479e-23,1,1.94000e-01,6.37179e-01,1.37179e-01,5.00000e-03
-8.15805e-04,-2.20901e-02,1.25724e-02,-1.78445e-23,1,1.95000e-01,6.37886e-01,1.37886e-01,5.00000e-03
-8.11502e-04,-2.22836e-02,1.27000e-02,-1.82411e-23,1,1.96000e-01,6.38593e-01,1.38593e-01,5.00000e-03
-8.07198e-04,-2.24771e-02,1.28276e-02,-1.86375e-23,1,1.97000e-01,6.39300e-01,1.39300e-01,5.00000e-03
-8.02894e-04,-2.26705e-02,1.29552e-02,-1.90341e-23,1,1.98000e-01,6.40007e-01,1.40007e-01,5.00000e-03
-7.98591e-04,-2.28640e-02,1.30828e-02,-1.94307e-23,1,1.99000e-01,6.40714e-01,1.40714e-01,5.00000e-03
