Result,U:0,U:1,U:2,SA,p,p_rgh,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-3.00331e-04,3.00331e-04,2.93342e-04,-3.49776e-22,1.70713e+00,7.01900e-02,-1.02178e+00,1,1.17200e-01,3.00000e-01,1.17200e-01,2.00000e-03
-2.98198e-04,2.98198e-04,2.90119e-04,1.29316e-22,1.70614e+00,7.39170e-02,-1.02183e+00,1,1.17600e-01,3.00000e-01,1.17600e-01,2.00000e-03
-2.96056e-04,2.96056e-04,2.86893e-04,8.05886e-22,1.70515e+00,7.76440e-02,-1.02187e+00,1,1.18000e-01,3.00000e-01,1.18000e-01,2.00000e-03
-2.93870e-04,2.93870e-04,2.83637e-04,1.24628e-21,1.70415e+00,8.13713e-02,-1.02192e+00,1,1.18400e-01,3.00000e-01,1.18400e-01,2.00000e-03
-2.91677e-04,2.91677e-04,2.80381e-04,1.53727e-21,1.70316e+00,8.50987e-02,-1.02197e+00,1,1.18800e-01,3.00000e-01,1.18800e-01,2.00000e-03
-2.89459e-04,2.89459e-04,2.77110e-04,1.61759e-21,1.70217e+00,8.88263e-02,-1.02201e+00,1,1.19200e-01,3.00000e-01,1.19200e-01,2.00000e-03
-2.87217e-04,2.87217e-04,2.73829e-04,1.54855e-21,1.70118e+00,9.25541e-02,-1.02206e+00,1,1.19600e-01,3.00000e-01,1.19600e-01,2.00000e-03
-2.84965e-04,2.84965e-04,2.70546e-04,1.40559e-21,1.70019e+00,9.62820e-02,-1.02211e+00,1,1.20000e-01,3.00000e-01,1.20000e-01,2.00000e-03
-2.82667e-04,2.82667e-04,2.67236e-04,7.50914e-22,1.69919e+00,1.00010e-01,-1.02216e+00,1,1.20400e-01,3.00000e-01,1.20400e-01,2.00000e-03
-2.80363e-04,2.80363e-04,2.63928e-04,1.73069e-22,1.69820e+00,1.03738e-01,-1.02220e+00,1,1.20800e-01,3.00000e-01,1.20800e-01,2.00000e-03
-2.78037e-04,2.78038e-04,2.60614e-04,-3.14006e-22,1.69721e+00,1.07467e-01,-1.02225e+00,1,1.21200e-01,3.00000e-01,1.21200e-01,2.00000e-03
-2.75694e-04,2.75694e-04,2.57298e-04,-3.66460e-22,1.69622e+00,1.11195e-01,-1.02230e+00,1,1.21600e-01,3.00000e-01,1.21600e-01,2.00000e-03
-2.73341e-04,2.73341e-04,2.53983e-04,-1.69855e-22,1.69522e+00,1.14924e-01,-1.02235e+00,1,1.22000e-01,3.00000e-01,1.22000e-01,2.00000e-03
-2.70961e-04,2.70961e-04,2.50664e-04,-2.62408e-22,1.69423e+00,1.18653e-01,-1.02240e+00,1,1.22400e-01,3.00000e-01,1.22400e-01,2.00000e-03
-2.68573e-04,2.68573e-04,2.47348e-04,-4.82060e-22,1.69324e+00,1.22382e-01,-1.02245e+00,1,1.22800e-01,3.00000e-01,1.22800e-01,2.00000e-03
-2.66167e-04,2.66167e-04,2.44034e-04,-9.09302e-22,1.69224e+00,1.26111e-01,-1.02250e+00,1,1.23200e-01,3.00000e-01,1.23200e-01,2.00000e-03
-2.63746e-04,2.63746e-04,2.40723e-04,-6.11332e-22,1.69125e+00,1.29840e-01,-1.02254e+00,1,1.23600e-01,3.00000e-01,1.23600e-01,2.00000e-03
-2.61315e-04,2.61315e-04,2.37415e-04,1.53778e-22,1.69025e+00,1.33570e-01,-1.02259e+00,1,1.24000e-01,3.00000e-01,1.24000e-01,2.00000e-03
-2.58862e-04,2.58862e-04,2.34112e-04,9.84242e-22,1.68926e+00,1.37299e-01,-1.02264e+00,1,1.24400e-01,3.00000e-01,1.24400e-01,2.00000e-03
-2.56398e-04,2.56398e-04,2.30813e-04,1.38934e-21,1.68827e+00,1.41029e-01,-1.02269e+00,1,1.24800e-01,3.00000e-01,1.24800e-01,2.00000e-03
-2.53920e-04,2.53920e-04,2.27522e-04,1.11477e-21,1.68727e+00,1.44759e-01,-1.02274e+00,1,1.25200e-01,3.00000e-01,1.25200e-01,2.00000e-03
-2.51432e-04,2.51432e-04,2.24241e-04,7.63285e-22,1.68628e+00,1.48489e-01,-1.02279e+00,1,1.25600e-01,3.00000e-01,1.25600e-01,2.00000e-03
-2.48934e-04,2.48934e-04,2.20967e-04,4.34946e-22,1.68528e+00,1.52220e-01,-1.02284e+00,1,1.26000e-01,3.00000e-01,1.26000e-01,2.00000e-03
-2.46423e-04,2.46423e-04,2.17710e-04,4.05105e-22,1.68429e+00,1.55950e-01,-1.02289e+00,1,1.26400e-01,3.00000e-01,1.26400e-01,2.00000e-03
-2.43904e-04,2.43904e-04,2.14462e-04,3.52986e-22,1.68329e+00,1.59681e-01,-1.02294e+00,1,1.26800e-01,3.00000e-01,1.26800e-01,2.00000e-03
-2.41375e-04,2.41375e-04,2.11227e-04,1.17216e-22,1.68230e+00,1.63412e-01,-1.02299e+00,1,1.27200e-01,3.00000e-01,1.27200e-01,2.00000e-03
-2.38837e-04,2.38837e-04,2.08008e-04,9.33789e-23,1.68130e+00,1.67142e-01,-1.02304e+00,1,1.27600e-01,3.00000e-01,1.27600e-01,2.00000e-03
-2.36289e-04,2.36289e-04,2.04797e-04,2.36802e-22,1.68030e+00,1.70873e-01,-1.02309e+00,1,1.28000e-01,3.00000e-01,1.28000e-01,2.00000e-03
-2.33735e-04,2.33735e-04,2.01612e-04,1.11504e-21,1.67931e+00,1.74605e-01,-1.02315e+00,1,1.28400e-01,3.00000e-01,1.28400e-01,2.00000e-03
-2.31172e-04,2.31172e-04,1.98438e-04,1.78908e-21,1.67831e+00,1.78336e-01,-1.02320e+00,1,1.28800e-01,3.00000e-01,1.28800e-01,2.00000e-03
-2.28604e-04,2.28604e-04,1.95285e-04,1.86450e-21,1.67732e+00,1.82068e-01,-1.02325e+00,1,1.29200e-01,3.00000e-01,1.29200e-01,2.00000e-03
-2.26032e-04,2.26032e-04,1.92153e-04,1.34962e-21,1.67632e+00,1.85799e-01,-1.02330e+00,1,1.29600e-01,3.00000e-01,1.29600e-01,2.00000e-03
-2.23451e-04,2.23451e-04,1.89032e-04,5.27077e-22,1.67532e+00,1.89531e-01,-1.02335e+00,1,1.30000e-01,3.00000e-01,1.30000e-01,2.00000e-03
-2.20870e-04,2.20870e-04,1.85947e-04,-2.90743e-22,1.67433e+00,1.93263e-01,-1.02340e+00,1,1.30400e-01,3.00000e-01,1.30400e-01,2.00000e-03
-2.18281e-04,2.18281e-04,1.82873e-04,-9.30248e-22,1.67333e+00,1.96996e-01,-1.02346e+00,1,1.30800e-01,3.00000e-01,1.30800e-01,2.00000e-03
-2.15689e-04,2.15689e-04,1.79824e-04,-1.25959e-21,1.67233e+00,2.00728e-01,-1.02351e+00,1,1.31200e-01,3.00000e-01,1.31200e-01,2.00000e-03
-2.13095e-04,2.13095e-04,1.76801e-04,-1.65246e-21,1.67134e+00,2.04461e-01,-1.02356e+00,1,1.31600e-01,3.00000e-01,1.31600e-01,2.00000e-03
-2.10493e-04,2.10493e-04,1.73789e-04,-2.08149e-21,1.67034e+00,2.08193e-01,-1.02361e+00,1,1.32000e-01,3.00000e-01,1.32000e-01,2.00000e-03
-2.07896e-04,2.07896e-04,1.70821e-04,-1.81987e-21,1.66934e+00,2.11926e-01,-1.02367e+00,1,1.32400e-01,3.00000e-01,1.32400e-01,2.00000e-03
-2.05292e-04,2.05292e-04,1.67865e-04,-1.21737e-21,1.66834e+00,2.15659e-01,-1.02372e+00,1,1.32800e-01,3.00000e-01,1.32800e-01,2.00000e-03
-2.02694e-04,2.02694e-04,1.64944e-04,-1.14529e-22,1.66735e+00,2.19392e-01,-1.02377e+00,1,1.33200e-01,3.00000e-01,1.33200e-01,2.00000e-03
-2.00100e-04,2.00100e-04,1.62055e-04,7.76364e-22,1.66635e+00,2.23125e-01,-1.02382e+00,1,1.33600e-01,3.00000e-01,1.33600e-01,2.00000e-03
-1.97497e-04,1.97497e-04,1.59178e-04,1.48534e-21,1.66535e+00,2.26859e-01,-1.02388e+00,1,1.34000e-01,3.00000e-01,1.34000e-01,2.00000e-03
-1.94908e-04,1.94908e-04,1.56353e-04,1.16293e-21,1.66435e+00,2.30593e-01,-1.02393e+00,1,1.34400e-01,3.00000e-01,1.34400e-01,2.00000e-03
-1.92312e-04,1.92312e-04,1.53541e-04,6.76137e-22,1.66336e+00,2.34326e-01,-1.02399e+00,1,1.34800e-01,3.00000e-01,1.34800e-01,2.00000e-03
-1.89720e-04,1.89720e-04,1.50762e-04,6.06575e-23,1.66236e+00,2.38060e-01,-1.02404e+00,1,1.35200e-01,3.00000e-01,1.35200e-01,2.00000e-03
-1.87134e-04,1.87134e-04,1.48018e-04,-2.87471e-22,1.66136e+00,2.41795e-01,-1.02409e+00,1,1.35600e-01,3.00000e-01,1.35600e-01,2.00000e-03
-1.84541e-04,1.84541e-04,1.45286e-04,-4.41735e-22,1.66036e+00,2.45529e-01,-1.02415e+00,1,1.36000e-01,3.00000e-01,1.36000e-01,2.00000e-03
-1.81967e-04,1.81967e-04,1.42612e-04,-4.22418e-22,1.65936e+00,2.49263e-01,-1.02420e+00,1,1.36400e-01,3.00000e-01,1.36400e-01,2.00000e-03
-1.79387e-04,1.79387e-04,1.39951e-04,-2.04044e-22,1.65836e+00,2.52998e-01,-1.02426e+00,1,1.36800e-01,3.00000e-01,1.36800e-01,2.00000e-03
-1.76820e-04,1.76820e-04,1.37332e-04,2.83904e-22,1.65736e+00,2.56733e-01,-1.02431e+00,1,1.37200e-01,3.00000e-01,1.37200e-01,2.00000e-03
-1.74270e-04,1.74270e-04,1.34755e-04,7.09880e-22,1.65636e+00,2.60468e-01,-1.02437e+00,1,1.37600e-01,3.00000e-01,1.37600e-01,2.00000e-03
-1.71714e-04,1.71714e-04,1.32192e-04,1.08007e-21,1.65537e+00,2.64203e-01,-1.02442e+00,1,1.38000e-01,3.00000e-01,1.38000e-01,2.00000e-03
-1.69186e-04,1.69186e-04,1.29692e-04,6.60949e-22,1.65437e+00,2.67938e-01,-1.02448e+00,1,1.38400e-01,3.00000e-01,1.38400e-01,2.00000e-03
-1.66653e-04,1.66653e-04,1.27206e-04,1.16106e-22,1.65337e+00,2.71673e-01,-1.02453e+00,1,1.38800e-01,3.00000e-01,1.38800e-01,2.00000e-03
-1.64132e-04,1.64132e-04,1.24760e-04,-6.36100e-22,1.65237e+00,2.75409e-01,-1.02459e+00,1,1.39200e-01,3.00000e-01,1.39200e-01,2.00000e-03
-1.61626e-04,1.61626e-04,1.22352e-04,-9.62226e-22,1.65137e+00,2.79145e-01,-1.02464e+00,1,1.39600e-01,3.00000e-01,1.39600e-01,2.00000e-03
-1.59115e-04,1.59115e-04,1.19959e-04,-1.11378e-21,1.65037e+00,2.82880e-01,-1.02470e+00,1,1.40000e-01,3.00000e-01,1.40000e-01,2.00000e-03
-1.56639e-04,1.56639e-04,1.17633e-04,-7.82671e-22,1.64937e+00,2.86617e-01,-1.02476e+00,1,1.40400e-01,3.00000e-01,1.40400e-01,2.00000e-03
-1.54159e-04,1.54159e-04,1.15320e-04,-5.17289e-22,1.64837e+00,2.90353e-01,-1.02481e+00,1,1.40800e-01,3.00000e-01,1.40800e-01,2.00000e-03
-1.51697e-04,1.51697e-04,1.13049e-04,-3.22500e-22,1.64737e+00,2.94089e-01,-1.02487e+00,1,1.41200e-01,3.00000e-01,1.41200e-01,2.00000e-03
-1.49269e-04,1.49269e-04,1.10831e-04,-2.46659e-22,1.64637e+00,2.97826e-01,-1.02492e+00,1,1.41600e-01,3.00000e-01,1.41600e-01,2.00000e-03
-1.46838e-04,1.46838e-04,1.08628e-04,-2.83441e-22,1.64537e+00,3.01562e-01,-1.02498e+00,1,1.42000e-01,3.00000e-01,1.42000e-01,2.00000e-03
-1.44450e-04,1.44450e-04,1.06494e-04,-2.91105e-22,1.64437e+00,3.05299e-01,-1.02504e+00,1,1.42400e-01,3.00000e-01,1.42400e-01,2.00000e-03
-1.42061e-04,1.42061e-04,1.04374e-04,-2.90733e-22,1.64337e+00,3.09036e-01,-1.02509e+00,1,1.42800e-01,3.00000e-01,1.42800e-01,2.00000e-03
-1.39694e-04,1.39694e-04,1.02297e-04,-2.80455e-22,1.64237e+00,3.12773e-01,-1.02515e+00,1,1.43200e-01,3.00000e-01,1.43200e-01,2.00000e-03
-1.37351e-04,1.37351e-04,1.00262e-04,-4.49046e-22,1.64136e+00,3.16511e-01,-1.02521e+00,1,1.43600e-01,3.00000e-01,1.43600e-01,2.00000e-03
-1.35006e-04,1.35006e-04,9.82409e-05,-7.16465e-22,1.64036e+00,3.20248e-01,-1.02527e+00,1,1.44000e-01,3.00000e-01,1.44000e-01,2.00000e-03
-1.32712e-04,1.32712e-04,9.62911e-05,-1.14372e-21,1.63936e+00,3.23986e-01,-1.02532e+00,1,1.44400e-01,3.00000e-01,1.44400e-01,2.00000e-03
-1.30419e-04,1.30419e-04,9.43552e-05,-1.40142e-21,1.63836e+00,3.27723e-01,-1.02538e+00,1,1.44800e-01,3.00000e-01,1.44800e-01,2.00000e-03
-1.28152e-04,1.28152e-04,9.24620e-05,-1.34127e-21,1.63736e+00,3.31461e-01,-1.02544e+00,1,1.45200e-01,3.00000e-01,1.45200e-01,2.00000e-03
-1.25927e-04,1.25927e-04,9.06212e-05,-1.00546e-21,1.63636e+00,3.35200e-01,-1.02550e+00,1,1.45600e-01,3.00000e-01,1.45600e-01,2.00000e-03
-1.23708e-04,1.23708e-04,8.87981e-05,-5.77856e-22,1.63536e+00,3.38938e-01,-1.02556e+00,1,1.46000e-01,3.00000e-01,1.46000e-01,2.00000e-03
-1.21548e-04,1.21548e-04,8.70466e-05,-7.85278e-23,1.63436e+00,3.42676e-01,-1.02562e+00,1,1.46400e-01,3.00000e-01,1.46400e-01,2.00000e-03
-1.19390e-04,1.19390e-04,8.53090e-05,3.67384e-22,1.63336e+00,3.46415e-01,-1.02567e+00,1,1.46800e-01,3.00000e-01,1.46800e-01,2.00000e-03
-1.17265e-04,1.17265e-04,8.36138e-05,7.16917e-22,1.63235e+00,3.50154e-01,-1.02573e+00,1,1.47200e-01,3.00000e-01,1.47200e-01,2.00000e-03
-1.15172e-04,1.15172e-04,8.19612e-05,8.18720e-22,1.63135e+00,3.53892e-01,-1.02579e+00,1,1.47600e-01,3.00000e-01,1.47600e-01,2.00000e-03
-1.13083e-04,1.13083e-04,8.03219e-05,7.84139e-22,1.63035e+00,3.57632e-01,-1.02585e+00,1,1.48000e-01,3.00000e-01,1.48000e-01,2.00000e-03
-1.11059e-04,1.11059e-04,7.87539e-05,4.90374e-22,1.62935e+00,3.61371e-01,-1.02591e+00,1,1.48400e-01,3.00000e-01,1.48400e-01,2.00000e-03
-1.09040e-04,1.09040e-04,7.71991e-05,2.53040e-22,1.62835e+00,3.65110e-01,-1.02597e+00,1,1.48800e-01,3.00000e-01,1.48800e-01,2.00000e-03
-1.07056e-04,1.07056e-04,7.56862e-05,1.85325e-22,1.62734e+00,3.68850e-01,-1.02603e+00,1,1.49200e-01,3.00000e-01,1.49200e-01,2.00000e-03
-1.05119e-04,1.05119e-04,7.42213e-05,2.32718e-23,1.62634e+00,3.72590e-01,-1.02609e+00,1,1.49600e-01,3.00000e-01,1.49600e-01,2.00000e-03
-1.03199e-04,1.03199e-04,7.27762e-05,-2.03601e-22,1.62534e+00,3.76329e-01,-1.02615e+00,1,1.50000e-01,3.00000e-01,1.50000e-01,2.00000e-03
-1.01349e-04,1.01349e-04,7.14012e-05,-5.53482e-22,1.62434e+00,3.80069e-01,-1.02621e+00,1,1.50400e-01,3.00000e-01,1.50400e-01,2.00000e-03
-9.95056e-05,9.95056e-05,7.00383e-05,-6.62891e-22,1.62334e+00,3.83810e-01,-1.02627e+00,1,1.50800e-01,3.00000e-01,1.50800e-01,2.00000e-03
-9.77016e-05,9.77016e-05,6.87164e-05,-3.58178e-22,1.62233e+00,3.87550e-01,-1.02633e+00,1,1.51200e-01,3.00000e-01,1.51200e-01,2.00000e-03
-9.59375e-05,9.59375e-05,6.74348e-05,9.27624e-23,1.62133e+00,3.91291e-01,-1.02639e+00,1,1.51600e-01,3.00000e-01,1.51600e-01,2.00000e-03
-9.41814e-05,9.41814e-05,6.61653e-05,5.89958e-22,1.62033e+00,3.95031e-01,-1.02645e+00,1,1.52000e-01,3.00000e-01,1.52000e-01,2.00000e-03
-9.24984e-05,9.24984e-05,6.49639e-05,4.90615e-22,1.61933e+00,3.98772e-01,-1.02651e+00,1,1.52400e-01,3.00000e-01,1.52400e-01,2.00000e-03
-9.08239e-05,9.08239e-05,6.37739e-05,3.37359e-22,1.61832e+00,4.02513e-01,-1.02657e+00,1,1.52800e-01,3.00000e-01,1.52800e-01,2.00000e-03
-8.91908e-05,8.91908e-05,6.26235e-05,1.77965e-22,1.61732e+00,4.06254e-01,-1.02664e+00,1,1.53200e-01,3.00000e-01,1.53200e-01,2.00000e-03
-8.76051e-05,8.76051e-05,6.15152e-05,3.06676e-22,1.61632e+00,4.09996e-01,-1.02670e+00,1,1.53600e-01,3.00000e-01,1.53600e-01,2.00000e-03
-8.60433e-05,8.60433e-05,6.04268e-05,5.26111e-22,1.61532e+00,4.13737e-01,-1.02676e+00,1,1.54000e-01,3.00000e-01,1.54000e-01,2.00000e-03
-8.45563e-05,8.45563e-05,5.94036e-05,5.93684e-22,1.61431e+00,4.17479e-01,-1.02682e+00,1,1.54400e-01,3.00000e-01,1.54400e-01,2.00000e-03
-8.30789e-05,8.30789e-05,5.83908e-05,6.13379e-22,1.61331e+00,4.21220e-01,-1.02688e+00,1,1.54800e-01,3.00000e-01,1.54800e-01,2.00000e-03
-8.16440e-05,8.16440e-05,5.74153e-05,5.73371e-22,1.61231e+00,4.24962e-01,-1.02695e+00,1,1.55200e-01,3.00000e-01,1.55200e-01,2.00000e-03
-8.02517e-05,8.02517e-05,5.64765e-05,5.42555e-22,1.61131e+00,4.28705e-01,-1.02701e+00,1,1.55600e-01,3.00000e-01,1.55600e-01,2.00000e-03
-7.88696e-05,7.88696e-05,5.55479e-05,5.26360e-22,1.61030e+00,4.32447e-01,-1.02707e+00,1,1.56000e-01,3.00000e-01,1.56000e-01,2.00000e-03
-7.75631e-05,7.75631e-05,5.46813e-05,5.26395e-22,1.60930e+00,4.36189e-01,-1.02713e+00,1,1.56400e-01,3.00000e-01,1.56400e-01,2.00000e-03
-7.62670e-05,7.62670e-05,5.38242e-05,5.67991e-22,1.60830e+00,4.39932e-01,-1.02720e+00,1,1.56800e-01,3.00000e-01,1.56800e-01,2.00000e-03
-7.50143e-05,7.50143e-05,5.30024e-05,6.58015e-22,1.60729e+00,4.43675e-01,-1.02726e+00,1,1.57200e-01,3.00000e-01,1.57200e-01,2.00000e-03
-7.38085e-05,7.38085e-05,5.22169e-05,7.46794e-22,1.60629e+00,4.47418e-01,-1.02732e+00,1,1.57600e-01,3.00000e-01,1.57600e-01,2.00000e-03
-7.26304e-05,7.26304e-05,5.14494e-05,7.37699e-22,1.60529e+00,4.51161e-01,-1.02738e+00,1,1.58000e-01,3.00000e-01,1.58000e-01,2.00000e-03
-7.15280e-05,7.15280e-05,5.07401e-05,7.20828e-22,1.60429e+00,4.54904e-01,-1.02745e+00,1,1.58400e-01,3.00000e-01,1.58400e-01,2.00000e-03
-7.04367e-05,7.04367e-05,5.00390e-05,7.00943e-22,1.60328e+00,4.58647e-01,-1.02751e+00,1,1.58800e-01,3.00000e-01,1.58800e-01,2.00000e-03
-6.93891e-05,6.93891e-05,4.93707e-05,6.60140e-22,1.60228e+00,4.62391e-01,-1.02758e+00,1,1.59200e-01,3.00000e-01,1.59200e-01,2.00000e-03
-6.83849e-05,6.83849e-05,4.87342e-05,4.82447e-22,1.60128e+00,4.66135e-01,-1.02764e+00,1,1.59600e-01,3.00000e-01,1.59600e-01,2.00000e-03
-6.73926e-05,6.73926e-05,4.81058e-05,2.11877e-22,1.60027e+00,4.69878e-01,-1.02770e+00,1,1.60000e-01,3.00000e-01,1.60000e-01,2.00000e-03
-6.64756e-05,6.64756e-05,4.75318e-05,3.76835e-24,1.59927e+00,4.73623e-01,-1.02777e+00,1,1.60400e-01,3.00000e-01,1.60400e-01,2.00000e-03
-6.55705e-05,6.55705e-05,4.69652e-05,-1.75311e-22,1.59827e+00,4.77367e-01,-1.02783e+00,1,1.60800e-01,3.00000e-01,1.60800e-01,2.00000e-03
-6.47092e-05,6.47092e-05,4.64289e-05,-2.78654e-22,1.59726e+00,4.81111e-01,-1.02790e+00,1,1.61200e-01,3.00000e-01,1.61200e-01,2.00000e-03
-6.38943e-05,6.38943e-05,4.59234e-05,-3.43002e-22,1.59626e+00,4.84856e-01,-1.02796e+00,1,1.61600e-01,3.00000e-01,1.61600e-01,2.00000e-03
-6.31084e-05,6.31084e-05,4.54327e-05,-3.47414e-22,1.59526e+00,4.88600e-01,-1.02803e+00,1,1.62000e-01,3.00000e-01,1.62000e-01,2.00000e-03
-6.23965e-05,6.23965e-05,4.49923e-05,-2.42027e-22,1.59425e+00,4.92345e-01,-1.02809e+00,1,1.62400e-01,3.00000e-01,1.62400e-01,2.00000e-03
-6.16969e-05,6.16969e-05,4.45578e-05,-1.07779e-22,1.59325e+00,4.96090e-01,-1.02816e+00,1,1.62800e-01,3.00000e-01,1.62800e-01,2.00000e-03
-6.10404e-05,6.10404e-05,4.41509e-05,7.69231e-23,1.59225e+00,4.99835e-01,-1.02822e+00,1,1.63200e-01,3.00000e-01,1.63200e-01,2.00000e-03
-6.04266e-05,6.04266e-05,4.37706e-05,1.63198e-22,1.59124e+00,5.03581e-01,-1.02829e+00,1,1.63600e-01,3.00000e-01,1.63600e-01,2.00000e-03
-5.98257e-05,5.98257e-05,4.33963e-05,1.70805e-22,1.59024e+00,5.07326e-01,-1.02835e+00,1,1.64000e-01,3.00000e-01,1.64000e-01,2.00000e-03
-5.92970e-05,5.92970e-05,4.30679e-05,-6.04647e-23,1.58924e+00,5.11072e-01,-1.02842e+00,1,1.64400e-01,3.00000e-01,1.64400e-01,2.00000e-03
-5.87811e-05,5.87811e-05,4.27447e-05,-3.00899e-22,1.58823e+00,5.14818e-01,-1.02849e+00,1,1.64800e-01,3.00000e-01,1.64800e-01,2.00000e-03
-5.83076e-05,5.83076e-05,4.24465e-05,-4.96168e-22,1.58723e+00,5.18564e-01,-1.02855e+00,1,1.65200e-01,3.00000e-01,1.65200e-01,2.00000e-03
-5.78795e-05,5.78795e-05,4.21736e-05,-5.28491e-22,1.58623e+00,5.22310e-01,-1.02862e+00,1,1.65600e-01,3.00000e-01,1.65600e-01,2.00000e-03
-5.74788e-05,5.74788e-05,4.19112e-05,-4.25858e-22,1.58522e+00,5.26056e-01,-1.02868e+00,1,1.66000e-01,3.00000e-01,1.66000e-01,2.00000e-03
-5.71467e-05,5.71467e-05,4.16894e-05,-2.76885e-22,1.58422e+00,5.29802e-01,-1.02875e+00,1,1.66400e-01,3.00000e-01,1.66400e-01,2.00000e-03
-5.68269e-05,5.68269e-05,4.14712e-05,-1.84916e-22,1.58322e+00,5.33549e-01,-1.02882e+00,1,1.66800e-01,3.00000e-01,1.66800e-01,2.00000e-03
-5.65472e-05,5.65472e-05,4.12744e-05,-2.05537e-22,1.58221e+00,5.37296e-01,-1.02889e+00,1,1.67200e-01,3.00000e-01,1.67200e-01,2.00000e-03
-5.63061e-05,5.63061e-05,4.10974e-05,-2.68449e-22,1.58121e+00,5.41043e-01,-1.02895e+00,1,1.67600e-01,3.00000e-01,1.67600e-01,2.00000e-03
-5.60782e-05,5.60782e-05,4.09244e-05,-3.55962e-22,1.58021e+00,5.44790e-01,-1.02902e+00,1,1.68000e-01,3.00000e-01,1.68000e-01,2.00000e-03
-5.59130e-05,5.59130e-05,4.07854e-05,-3.37305e-22,1.57920e+00,5.48537e-01,-1.02909e+00,1,1.68400e-01,3.00000e-01,1.68400e-01,2.00000e-03
-5.57599e-05,5.57599e-05,4.06492e-05,-2.90467e-22,1.57820e+00,5.52284e-01,-1.02916e+00,1,1.68800e-01,3.00000e-01,1.68800e-01,2.00000e-03
-5.56435e-05,5.56435e-05,4.05306e-05,-1.93500e-22,1.57720e+00,5.56032e-01,-1.02922e+00,1,1.69200e-01,3.00000e-01,1.69200e-01,2.00000e-03
-5.55662e-05,5.55662e-05,4.04287e-05,-1.72983e-22,1.57619e+00,5.59780e-01,-1.02929e+00,1,1.69600e-01,3.00000e-01,1.69600e-01,2.00000e-03
-5.55102e-05,5.55102e-05,4.03316e-05,-1.88396e-22,1.57519e+00,5.63528e-01,-1.02936e+00,1,1.70000e-01,3.00000e-01,1.70000e-01,2.00000e-03
-5.55065e-05,5.55065e-05,4.02595e-05,-1.98402e-22,1.57419e+00,5.67276e-01,-1.02943e+00,1,1.70400e-01,3.00000e-01,1.70400e-01,2.00000e-03
-5.55127e-05,5.55127e-05,4.01880e-05,-1.16067e-22,1.57318e+00,5.71024e-01,-1.02950e+00,1,1.70800e-01,3.00000e-01,1.70800e-01,2.00000e-03
-5.55487e-05,5.55487e-05,4.01284e-05,1.24507e-22,1.57218e+00,5.74772e-01,-1.02956e+00,1,1.71200e-01,3.00000e-01,1.71200e-01,2.00000e-03
-5.56117e-05,5.56117e-05,4.00782e-05,2.50867e-22,1.57118e+00,5.78521e-01,-1.02963e+00,1,1.71600e-01,3.00000e-01,1.71600e-01,2.00000e-03
-5.56855e-05,5.56855e-05,4.00292e-05,2.93339e-22,1.57017e+00,5.82269e-01,-1.02970e+00,1,1.72000e-01,3.00000e-01,1.72000e-01,2.00000e-03
-5.57997e-05,5.57997e-05,3.99958e-05,2.88114e-23,1.56917e+00,5.86018e-01,-1.02977e+00,1,1.72400e-01,3.00000e-01,1.72400e-01,2.00000e-03
-5.59226e-05,5.59226e-05,3.99619e-05,-2.23235e-22,1.56816e+00,5.89767e-01,-1.02984e+00,1,1.72800e-01,3.00000e-01,1.72800e-01,2.00000e-03
-5.60686e-05,5.60686e-05,3.99345e-05,-4.34813e-22,1.56716e+00,5.93517e-01,-1.02991e+00,1,1.73200e-01,3.00000e-01,1.73200e-01,2.00000e-03
-5.62395e-05,5.62395e-05,3.99113e-05,-5.11861e-22,1.56616e+00,5.97266e-01,-1.02998e+00,1,1.73600e-01,3.00000e-01,1.73600e-01,2.00000e-03
-5.64227e-05,5.64227e-05,3.98871e-05,-5.34196e-22,1.56515e+00,6.01016e-01,-1.03005e+00,1,1.74000e-01,3.00000e-01,1.74000e-01,2.00000e-03
-5.66340e-05,5.66340e-05,3.98696e-05,-4.20107e-22,1.56415e+00,6.04765e-01,-1.03012e+00,1,1.74400e-01,3.00000e-01,1.74400e-01,2.00000e-03
-5.68517e-05,5.68517e-05,3.98498e-05,-3.20015e-22,1.56315e+00,6.08515e-01,-1.03019e+00,1,1.74800e-01,3.00000e-01,1.74800e-01,2.00000e-03
-5.70857e-05,5.70857e-05,3.98313e-05,-2.45308e-22,1.56214e+00,6.12265e-01,-1.03026e+00,1,1.75200e-01,3.00000e-01,1.75200e-01,2.00000e-03
-5.73340e-05,5.73340e-05,3.98128e-05,-2.01014e-22,1.56114e+00,6.16015e-01,-1.03033e+00,1,1.75600e-01,3.00000e-01,1.75600e-01,2.00000e-03
-5.75894e-05,5.75894e-05,3.97921e-05,-1.62838e-22,1.56014e+00,6.19765e-01,-1.03040e+00,1,1.76000e-01,3.00000e-01,1.76000e-01,2.00000e-03
-5.78655e-05,5.78655e-05,3.97724e-05,-6.17342e-23,1.55913e+00,6.23516e-01,-1.03047e+00,1,1.76400e-01,3.00000e-01,1.76400e-01,2.00000e-03
-5.81481e-05,5.81481e-05,3.97498e-05,6.13272e-24,1.55813e+00,6.27266e-01,-1.03054e+00,1,1.76800e-01,3.00000e-01,1.76800e-01,2.00000e-03
