Result,U:0,U:1,U:2,SA,p_rgh,rhok,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-4.00338e-04,4.00338e-04,3.95250e-04,2.86696e-19,1.84794e+00,4.77844e-06,9.26082e-01,1,6.04000e-02,3.00000e-01,6.04000e-02,2.00000e-03
-4.03677e-04,4.03677e-04,3.94928e-04,3.19686e-19,1.84696e+00,4.89395e-06,9.26121e-01,1,6.08000e-02,3.00000e-01,6.08000e-02,2.00000e-03
-4.07046e-04,4.07046e-04,3.94646e-04,3.48430e-19,1.84598e+00,5.01023e-06,9.26161e-01,1,6.12000e-02,3.00000e-01,6.12000e-02,2.00000e-03
-4.10118e-04,4.10118e-04,3.94230e-04,4.02262e-19,1.84500e+00,5.12095e-06,9.26200e-01,1,6.16000e-02,3.00000e-01,6.16000e-02,2.00000e-03
-4.13056e-04,4.13056e-04,3.93768e-04,4.73250e-19,1.84402e+00,5.22927e-06,9.26239e-01,1,6.20000e-02,3.00000e-01,6.20000e-02,2.00000e-03
-4.16024e-04,4.16024e-04,3.93345e-04,5.48077e-19,1.84304e+00,5.33837e-06,9.26278e-01,1,6.24000e-02,3.00000e-01,6.24000e-02,2.00000e-03
-4.18856e-04,4.18856e-04,3.92877e-04,6.26446e-19,1.84206e+00,5.44506e-06,9.26317e-01,1,6.28000e-02,3.00000e-01,6.28000e-02,2.00000e-03
-4.21385e-04,4.21385e-04,3.92277e-04,7.12879e-19,1.84108e+00,5.54618e-06,9.26357e-01,1,6.32000e-02,3.00000e-01,6.32000e-02,2.00000e-03
-4.23944e-04,4.23944e-04,3.91717e-04,8.10395e-19,1.84010e+00,5.64806e-06,9.26396e-01,1,6.36000e-02,3.00000e-01,6.36000e-02,2.00000e-03
-4.26532e-04,4.26532e-04,3.91197e-04,9.19006e-19,1.83913e+00,5.75072e-06,9.26435e-01,1,6.40000e-02,3.00000e-01,6.40000e-02,2.00000e-03
-4.28647e-04,4.28647e-04,3.90463e-04,9.58937e-19,1.83815e+00,5.84462e-06,9.26474e-01,1,6.44000e-02,3.00000e-01,6.44000e-02,2.00000e-03
-4.30790e-04,4.30790e-04,3.89769e-04,1.00678e-18,1.83717e+00,5.93929e-06,9.26513e-01,1,6.48000e-02,3.00000e-01,6.48000e-02,2.00000e-03
-4.32963e-04,4.32963e-04,3.89115e-04,1.06253e-18,1.83619e+00,6.03472e-06,9.26553e-01,1,6.52000e-02,3.00000e-01,6.52000e-02,2.00000e-03
-4.34814e-04,4.34813e-04,3.88328e-04,1.03481e-18,1.83521e+00,6.12434e-06,9.26592e-01,1,6.56000e-02,3.00000e-01,6.56000e-02,2.00000e-03
-4.36424e-04,4.36424e-04,3.87466e-04,9.42325e-19,1.83423e+00,6.20993e-06,9.26631e-01,1,6.60000e-02,3.00000e-01,6.60000e-02,2.00000e-03
-4.38063e-04,4.38063e-04,3.86644e-04,8.54600e-19,1.83325e+00,6.29627e-06,9.26670e-01,1,6.64000e-02,3.00000e-01,6.64000e-02,2.00000e-03
-4.39565e-04,4.39565e-04,3.85780e-04,7.40107e-19,1.83227e+00,6.38022e-06,9.26709e-01,1,6.68000e-02,3.00000e-01,6.68000e-02,2.00000e-03
-4.40761e-04,4.40761e-04,3.84792e-04,5.65769e-19,1.83129e+00,6.45863e-06,9.26748e-01,1,6.72000e-02,3.00000e-01,6.72000e-02,2.00000e-03
-4.41986e-04,4.41986e-04,3.83844e-04,3.93889e-19,1.83031e+00,6.53778e-06,9.26788e-01,1,6.76000e-02,3.00000e-01,6.76000e-02,2.00000e-03
-4.43240e-04,4.43240e-04,3.82937e-04,2.24476e-19,1.82933e+00,6.61767e-06,9.26827e-01,1,6.80000e-02,3.00000e-01,6.80000e-02,2.00000e-03
-4.44028e-04,4.44028e-04,3.81827e-04,9.81014e-20,1.82835e+00,6.68897e-06,9.26866e-01,1,6.84000e-02,3.00000e-01,6.84000e-02,2.00000e-03
-4.44844e-04,4.44844e-04,3.80758e-04,-2.92067e-20,1.82737e+00,6.76100e-06,9.26905e-01,1,6.88000e-02,3.00000e-01,6.88000e-02,2.00000e-03
-4.45687e-04,4.45687e-04,3.79728e-04,-1.57449e-19,1.82639e+00,6.83376e-06,9.26944e-01,1,6.92000e-02,3.00000e-01,6.92000e-02,2.00000e-03
-4.46236e-04,4.46236e-04,3.78580e-04,-2.28922e-19,1.82541e+00,6.90110e-06,9.26984e-01,1,6.96000e-02,3.00000e-01,6.96000e-02,2.00000e-03
-4.46651e-04,4.46651e-04,3.77394e-04,-2.75088e-19,1.82443e+00,6.96610e-06,9.27023e-01,1,7.00000e-02,3.00000e-01,7.00000e-02,2.00000e-03
-4.47093e-04,4.47093e-04,3.76245e-04,-3.25324e-19,1.82345e+00,7.03181e-06,9.27062e-01,1,7.04000e-02,3.00000e-01,7.04000e-02,2.00000e-03
-4.47405e-04,4.47405e-04,3.75060e-04,-3.73524e-19,1.82247e+00,7.09521e-06,9.27101e-01,1,7.08000e-02,3.00000e-01,7.08000e-02,2.00000e-03
-4.47431e-04,4.47431e-04,3.73761e-04,-4.11344e-19,1.82149e+00,7.15328e-06,9.27140e-01,1,7.12000e-02,3.00000e-01,7.12000e-02,2.00000e-03
-4.47482e-04,4.47482e-04,3.72499e-04,-4.49892e-19,1.82051e+00,7.21204e-06,9.27180e-01,1,7.16000e-02,3.00000e-01,7.16000e-02,2.00000e-03
-4.47559e-04,4.47559e-04,3.71275e-04,-4.89170e-19,1.81953e+00,7.27151e-06,9.27219e-01,1,7.20000e-02,3.00000e-01,7.20000e-02,2.00000e-03
-4.47210e-04,4.47210e-04,3.69868e-04,-5.12677e-19,1.81855e+00,7.32276e-06,9.27258e-01,1,7.24000e-02,3.00000e-01,7.24000e-02,2.00000e-03
-4.46885e-04,4.46885e-04,3.68498e-04,-5.36476e-19,1.81757e+00,7.37469e-06,9.27297e-01,1,7.28000e-02,3.00000e-01,7.28000e-02,2.00000e-03
-4.46585e-04,4.46585e-04,3.67165e-04,-5.60567e-19,1.81659e+00,7.42731e-06,9.27336e-01,1,7.32000e-02,3.00000e-01,7.32000e-02,2.00000e-03
-4.46021e-04,4.46021e-04,3.65726e-04,-5.64974e-19,1.81561e+00,7.47477e-06,9.27376e-01,1,7.36000e-02,3.00000e-01,7.36000e-02,2.00000e-03
-4.45338e-04,4.45338e-04,3.64252e-04,-5.63781e-19,1.81463e+00,7.51998e-06,9.27415e-01,1,7.40000e-02,3.00000e-01,7.40000e-02,2.00000e-03
-4.44677e-04,4.44677e-04,3.62814e-04,-5.67802e-19,1.81365e+00,7.56585e-06,9.27454e-01,1,7.44000e-02,3.00000e-01,7.44000e-02,2.00000e-03
-4.43902e-04,4.43902e-04,3.61342e-04,-5.59695e-19,1.81267e+00,7.60954e-06,9.27493e-01,1,7.48000e-02,3.00000e-01,7.48000e-02,2.00000e-03
-4.42828e-04,4.42828e-04,3.59755e-04,-5.17106e-19,1.81169e+00,7.64727e-06,9.27533e-01,1,7.52000e-02,3.00000e-01,7.52000e-02,2.00000e-03
-4.41726e-04,4.41726e-04,3.58186e-04,-4.74619e-19,1.81070e+00,7.68478e-06,9.27572e-01,1,7.56000e-02,3.00000e-01,7.56000e-02,2.00000e-03
-4.40648e-04,4.40648e-04,3.56653e-04,-4.35086e-19,1.80972e+00,7.72296e-06,9.27611e-01,1,7.60000e-02,3.00000e-01,7.60000e-02,2.00000e-03
-4.39211e-04,4.39211e-04,3.54960e-04,-3.86398e-19,1.80874e+00,7.75346e-06,9.27650e-01,1,7.64000e-02,3.00000e-01,7.64000e-02,2.00000e-03
-4.37796e-04,4.37796e-04,3.53300e-04,-3.37242e-19,1.80776e+00,7.78460e-06,9.27690e-01,1,7.68000e-02,3.00000e-01,7.68000e-02,2.00000e-03
-4.36404e-04,4.36404e-04,3.51674e-04,-2.87617e-19,1.80678e+00,7.81640e-06,9.27729e-01,1,7.72000e-02,3.00000e-01,7.72000e-02,2.00000e-03
-4.34795e-04,4.34795e-04,3.49958e-04,-2.55890e-19,1.80580e+00,7.84343e-06,9.27768e-01,1,7.76000e-02,3.00000e-01,7.76000e-02,2.00000e-03
-4.33089e-04,4.33089e-04,3.48212e-04,-2.33498e-19,1.80481e+00,7.86839e-06,9.27807e-01,1,7.80000e-02,3.00000e-01,7.80000e-02,2.00000e-03
-4.31403e-04,4.31403e-04,3.46499e-04,-2.11386e-19,1.80383e+00,7.89397e-06,9.27847e-01,1,7.84000e-02,3.00000e-01,7.84000e-02,2.00000e-03
-4.29628e-04,4.29628e-04,3.44759e-04,-1.86076e-19,1.80285e+00,7.91756e-06,9.27886e-01,1,7.88000e-02,3.00000e-01,7.88000e-02,2.00000e-03
-4.27652e-04,4.27652e-04,3.42933e-04,-1.52879e-19,1.80187e+00,7.93652e-06,9.27925e-01,1,7.92000e-02,3.00000e-01,7.92000e-02,2.00000e-03
-4.25695e-04,4.25695e-04,3.41137e-04,-1.18141e-19,1.80088e+00,7.95608e-06,9.27965e-01,1,7.96000e-02,3.00000e-01,7.96000e-02,2.00000e-03
-4.23757e-04,4.23757e-04,3.39372e-04,-8.18619e-20,1.79990e+00,7.97624e-06,9.28004e-01,1,8.00000e-02,3.00000e-01,8.00000e-02,2.00000e-03
-4.21535e-04,4.21535e-04,3.37472e-04,1.79177e-22,1.79892e+00,7.98940e-06,9.28043e-01,1,8.04000e-02,3.00000e-01,8.04000e-02,2.00000e-03
-4.19329e-04,4.19329e-04,3.35600e-04,8.64870e-20,1.79793e+00,8.00314e-06,9.28083e-01,1,8.08000e-02,3.00000e-01,8.08000e-02,2.00000e-03
-4.17141e-04,4.17141e-04,3.33757e-04,1.77063e-19,1.79695e+00,8.01744e-06,9.28122e-01,1,8.12000e-02,3.00000e-01,8.12000e-02,2.00000e-03
-4.14787e-04,4.14787e-04,3.31839e-04,2.57759e-19,1.79597e+00,8.02745e-06,9.28161e-01,1,8.16000e-02,3.00000e-01,8.16000e-02,2.00000e-03
-4.12357e-04,4.12357e-04,3.29897e-04,3.37661e-19,1.79498e+00,8.03556e-06,9.28201e-01,1,8.20000e-02,3.00000e-01,8.20000e-02,2.00000e-03
-4.09942e-04,4.09942e-04,3.27981e-04,4.24255e-19,1.79400e+00,8.04422e-06,9.28240e-01,1,8.24000e-02,3.00000e-01,8.24000e-02,2.00000e-03
-4.07461e-04,4.07461e-04,3.26044e-04,5.06052e-19,1.79302e+00,8.05108e-06,9.28279e-01,1,8.28000e-02,3.00000e-01,8.28000e-02,2.00000e-03
-4.04829e-04,4.04829e-04,3.24037e-04,5.69246e-19,1.79203e+00,8.05378e-06,9.28319e-01,1,8.32000e-02,3.00000e-01,8.32000e-02,2.00000e-03
-4.02212e-04,4.02212e-04,3.22054e-04,6.35672e-19,1.79105e+00,8.05700e-06,9.28358e-01,1,8.36000e-02,3.00000e-01,8.36000e-02,2.00000e-03
-3.99607e-04,3.99607e-04,3.20095e-04,7.05334e-19,1.79006e+00,8.06073e-06,9.28397e-01,1,8.40000e-02,3.00000e-01,8.40000e-02,2.00000e-03
-3.96780e-04,3.96780e-04,3.18025e-04,6.85561e-19,1.78908e+00,8.05789e-06,9.28437e-01,1,8.44000e-02,3.00000e-01,8.44000e-02,2.00000e-03
-3.93917e-04,3.93917e-04,3.15964e-04,6.44540e-19,1.78809e+00,8.05453e-06,9.28476e-01,1,8.48000e-02,3.00000e-01,8.48000e-02,2.00000e-03
-3.91070e-04,3.91070e-04,3.13927e-04,6.03355e-19,1.78711e+00,8.05169e-06,9.28516e-01,1,8.52000e-02,3.00000e-01,8.52000e-02,2.00000e-03
-3.88110e-04,3.88110e-04,3.11835e-04,5.11185e-19,1.78612e+00,8.04512e-06,9.28555e-01,1,8.56000e-02,3.00000e-01,8.56000e-02,2.00000e-03
-3.85101e-04,3.85101e-04,3.09725e-04,3.96422e-19,1.78513e+00,8.03691e-06,9.28595e-01,1,8.60000e-02,3.00000e-01,8.60000e-02,2.00000e-03
-3.82105e-04,3.82105e-04,3.07636e-04,2.85072e-19,1.78415e+00,8.02920e-06,9.28634e-01,1,8.64000e-02,3.00000e-01,8.64000e-02,2.00000e-03
-3.79067e-04,3.79067e-04,3.05534e-04,1.75026e-19,1.78316e+00,8.01997e-06,9.28674e-01,1,8.68000e-02,3.00000e-01,8.68000e-02,2.00000e-03
-3.75932e-04,3.75932e-04,3.03381e-04,6.57394e-20,1.78217e+00,8.00717e-06,9.28713e-01,1,8.72000e-02,3.00000e-01,8.72000e-02,2.00000e-03
-3.72809e-04,3.72809e-04,3.01247e-04,-3.77733e-20,1.78119e+00,7.99483e-06,9.28752e-01,1,8.76000e-02,3.00000e-01,8.76000e-02,2.00000e-03
-3.69697e-04,3.69697e-04,2.99132e-04,-1.35507e-19,1.78020e+00,7.98296e-06,9.28792e-01,1,8.80000e-02,3.00000e-01,8.80000e-02,2.00000e-03
-3.66457e-04,3.66457e-04,2.96942e-04,-2.27696e-19,1.77921e+00,7.96580e-06,9.28831e-01,1,8.84000e-02,3.00000e-01,8.84000e-02,2.00000e-03
-3.63227e-04,3.63227e-04,2.94769e-04,-3.18956e-19,1.77823e+00,7.94908e-06,9.28871e-01,1,8.88000e-02,3.00000e-01,8.88000e-02,2.00000e-03
-3.60006e-04,3.60006e-04,2.92612e-04,-4.09288e-19,1.77724e+00,7.93278e-06,9.28910e-01,1,8.92000e-02,3.00000e-01,8.92000e-02,2.00000e-03
-3.56719e-04,3.56719e-04,2.90419e-04,-4.70401e-19,1.77625e+00,7.91332e-06,9.28950e-01,1,8.96000e-02,3.00000e-01,8.96000e-02,2.00000e-03
-3.53401e-04,3.53401e-04,2.88213e-04,-5.20197e-19,1.77526e+00,7.89245e-06,9.28990e-01,1,9.00000e-02,3.00000e-01,9.00000e-02,2.00000e-03
-3.50090e-04,3.50090e-04,2.86021e-04,-5.73573e-19,1.77427e+00,7.87199e-06,9.29029e-01,1,9.04000e-02,3.00000e-01,9.04000e-02,2.00000e-03
-3.46757e-04,3.46757e-04,2.83822e-04,-6.05491e-19,1.77328e+00,7.85023e-06,9.29069e-01,1,9.08000e-02,3.00000e-01,9.08000e-02,2.00000e-03
-3.43369e-04,3.43369e-04,2.81589e-04,-5.89865e-19,1.77230e+00,7.82548e-06,9.29108e-01,1,9.12000e-02,3.00000e-01,9.12000e-02,2.00000e-03
-3.39987e-04,3.39987e-04,2.79369e-04,-5.76259e-19,1.77131e+00,7.80109e-06,9.29148e-01,1,9.16000e-02,3.00000e-01,9.16000e-02,2.00000e-03
-3.36610e-04,3.36610e-04,2.77160e-04,-5.64675e-19,1.77032e+00,7.77707e-06,9.29187e-01,1,9.20000e-02,3.00000e-01,9.20000e-02,2.00000e-03
-3.33169e-04,3.33169e-04,2.74908e-04,-5.34689e-19,1.76933e+00,7.74868e-06,9.29227e-01,1,9.24000e-02,3.00000e-01,9.24000e-02,2.00000e-03
-3.29732e-04,3.29732e-04,2.72665e-04,-5.04667e-19,1.76834e+00,7.72062e-06,9.29266e-01,1,9.28000e-02,3.00000e-01,9.28000e-02,2.00000e-03
-3.26298e-04,3.26298e-04,2.70431e-04,-4.74609e-19,1.76735e+00,7.69289e-06,9.29306e-01,1,9.32000e-02,3.00000e-01,9.32000e-02,2.00000e-03
-3.22825e-04,3.22825e-04,2.68177e-04,-4.73037e-19,1.76636e+00,7.66224e-06,9.29346e-01,1,9.36000e-02,3.00000e-01,9.36000e-02,2.00000e-03
-3.19325e-04,3.19324e-04,2.65916e-04,-4.85160e-19,1.76537e+00,7.62995e-06,9.29385e-01,1,9.40000e-02,3.00000e-01,9.40000e-02,2.00000e-03
-3.15830e-04,3.15830e-04,2.63663e-04,-5.00548e-19,1.76438e+00,7.59803e-06,9.29425e-01,1,9.44000e-02,3.00000e-01,9.44000e-02,2.00000e-03
-3.12331e-04,3.12331e-04,2.61409e-04,-5.15318e-19,1.76338e+00,7.56511e-06,9.29465e-01,1,9.48000e-02,3.00000e-01,9.48000e-02,2.00000e-03
-3.08817e-04,3.08817e-04,2.59143e-04,-5.23542e-19,1.76239e+00,7.52983e-06,9.29504e-01,1,9.52000e-02,3.00000e-01,9.52000e-02,2.00000e-03
-3.05306e-04,3.05306e-04,2.56883e-04,-5.31964e-19,1.76140e+00,7.49488e-06,9.29544e-01,1,9.56000e-02,3.00000e-01,9.56000e-02,2.00000e-03
-3.01798e-04,3.01798e-04,2.54630e-04,-5.40585e-19,1.76041e+00,7.46025e-06,9.29584e-01,1,9.60000e-02,3.00000e-01,9.60000e-02,2.00000e-03
-2.98283e-04,2.98283e-04,2.52365e-04,-5.41227e-19,1.75942e+00,7.42224e-06,9.29623e-01,1,9.64000e-02,3.00000e-01,9.64000e-02,2.00000e-03
-2.94770e-04,2.94770e-04,2.50104e-04,-5.44489e-19,1.75842e+00,7.38452e-06,9.29663e-01,1,9.68000e-02,3.00000e-01,9.68000e-02,2.00000e-03
-2.91257e-04,2.91257e-04,2.47847e-04,-5.50375e-19,1.75743e+00,7.34709e-06,9.29703e-01,1,9.72000e-02,3.00000e-01,9.72000e-02,2.00000e-03
-2.87751e-04,2.87751e-04,2.45591e-04,-5.61895e-19,1.75644e+00,7.30771e-06,9.29743e-01,1,9.76000e-02,3.00000e-01,9.76000e-02,2.00000e-03
-2.84246e-04,2.84246e-04,2.43335e-04,-5.79333e-19,1.75544e+00,7.26746e-06,9.29782e-01,1,9.80000e-02,3.00000e-01,9.80000e-02,2.00000e-03
-2.80741e-04,2.80741e-04,2.41080e-04,-6.01545e-19,1.75445e+00,7.22748e-06,9.29822e-01,1,9.84000e-02,3.00000e-01,9.84000e-02,2.00000e-03
-2.77242e-04,2.77242e-04,2.38830e-04,-6.18638e-19,1.75346e+00,7.18674e-06,9.29862e-01,1,9.88000e-02,3.00000e-01,9.88000e-02,2.00000e-03
-2.73757e-04,2.73757e-04,2.36584e-04,-6.18397e-19,1.75246e+00,7.14423e-06,9.29901e-01,1,9.92000e-02,3.00000e-01,9.92000e-02,2.00000e-03
-2.70270e-04,2.70270e-04,2.34338e-04,-6.19459e-19,1.75147e+00,7.10194e-06,9.29941e-01,1,9.96000e-02,3.00000e-01,9.96000e-02,2.00000e-03
-2.66779e-04,2.66780e-04,2.32091e-04,-6.21824e-19,1.75048e+00,7.05987e-06,9.29981e-01,1,1.00000e-01,3.00000e-01,1.00000e-01,2.00000e-03
-2.63323e-04,2.63323e-04,2.29861e-04,-5.64170e-19,1.74948e+00,7.01533e-06,9.30021e-01,1,1.00400e-01,3.00000e-01,1.00400e-01,2.00000e-03
-2.59863e-04,2.59863e-04,2.27628e-04,-5.03148e-19,1.74849e+00,6.97098e-06,9.30061e-01,1,1.00800e-01,3.00000e-01,1.00800e-01,2.00000e-03
-2.56398e-04,2.56398e-04,2.25393e-04,-4.38754e-19,1.74749e+00,6.92682e-06,9.30100e-01,1,1.01200e-01,3.00000e-01,1.01200e-01,2.00000e-03
-2.52963e-04,2.52963e-04,2.23173e-04,-3.46243e-19,1.74650e+00,6.88128e-06,9.30140e-01,1,1.01600e-01,3.00000e-01,1.01600e-01,2.00000e-03
-2.49538e-04,2.49538e-04,2.20959e-04,-2.37069e-19,1.74550e+00,6.83511e-06,9.30180e-01,1,1.02000e-01,3.00000e-01,1.02000e-01,2.00000e-03
-2.46108e-04,2.46108e-04,2.18741e-04,-1.23415e-19,1.74450e+00,6.78910e-06,9.30220e-01,1,1.02400e-01,3.00000e-01,1.02400e-01,2.00000e-03
-2.42702e-04,2.42702e-04,2.16539e-04,-6.03020e-20,1.74351e+00,6.74233e-06,9.30260e-01,1,1.02800e-01,3.00000e-01,1.02800e-01,2.00000e-03
-2.39336e-04,2.39336e-04,2.14360e-04,-8.56287e-20,1.74251e+00,6.69437e-06,9.30300e-01,1,1.03200e-01,3.00000e-01,1.03200e-01,2.00000e-03
-2.35964e-04,2.35964e-04,2.12176e-04,-1.15313e-19,1.74152e+00,6.64658e-06,9.30339e-01,1,1.03600e-01,3.00000e-01,1.03600e-01,2.00000e-03
-2.32589e-04,2.32589e-04,2.09987e-04,-1.49360e-19,1.74052e+00,6.59899e-06,9.30379e-01,1,1.04000e-01,3.00000e-01,1.04000e-01,2.00000e-03
-2.29281e-04,2.29281e-04,2.07840e-04,-2.66501e-19,1.73952e+00,6.54982e-06,9.30419e-01,1,1.04400e-01,3.00000e-01,1.04400e-01,2.00000e-03
-2.25968e-04,2.25968e-04,2.05687e-04,-3.78650e-19,1.73852e+00,6.50081e-06,9.30459e-01,1,1.04800e-01,3.00000e-01,1.04800e-01,2.00000e-03
-2.22648e-04,2.22648e-04,2.03528e-04,-4.85804e-19,1.73753e+00,6.45195e-06,9.30499e-01,1,1.05200e-01,3.00000e-01,1.05200e-01,2.00000e-03
-2.19378e-04,2.19378e-04,2.01399e-04,-5.64894e-19,1.73653e+00,6.40228e-06,9.30539e-01,1,1.05600e-01,3.00000e-01,1.05600e-01,2.00000e-03
-2.16128e-04,2.16128e-04,1.99281e-04,-6.21138e-19,1.73553e+00,6.35225e-06,9.30579e-01,1,1.06000e-01,3.00000e-01,1.06000e-01,2.00000e-03
-2.12871e-04,2.12871e-04,1.97155e-04,-6.64795e-19,1.73453e+00,6.30235e-06,9.30619e-01,1,1.06400e-01,3.00000e-01,1.06400e-01,2.00000e-03
-2.09637e-04,2.09637e-04,1.95042e-04,-6.90235e-19,1.73354e+00,6.25218e-06,9.30659e-01,1,1.06800e-01,3.00000e-01,1.06800e-01,2.00000e-03
-2.06455e-04,2.06455e-04,1.92964e-04,-6.97859e-19,1.73254e+00,6.20135e-06,9.30699e-01,1,1.07200e-01,3.00000e-01,1.07200e-01,2.00000e-03
-2.03266e-04,2.03266e-04,1.90875e-04,-7.01903e-19,1.73154e+00,6.15061e-06,9.30739e-01,1,1.07600e-01,3.00000e-01,1.07600e-01,2.00000e-03
-2.00067e-04,2.00067e-04,1.88777e-04,-7.02363e-19,1.73054e+00,6.09997e-06,9.30778e-01,1,1.08000e-01,3.00000e-01,1.08000e-01,2.00000e-03
-1.96959e-04,1.96959e-04,1.86741e-04,-7.09854e-19,1.72954e+00,6.04852e-06,9.30818e-01,1,1.08400e-01,3.00000e-01,1.08400e-01,2.00000e-03
-1.93842e-04,1.93842e-04,1.84694e-04,-7.22797e-19,1.72854e+00,5.99715e-06,9.30858e-01,1,1.08800e-01,3.00000e-01,1.08800e-01,2.00000e-03
-1.90714e-04,1.90714e-04,1.82636e-04,-7.41199e-19,1.72754e+00,5.94584e-06,9.30898e-01,1,1.09200e-01,3.00000e-01,1.09200e-01,2.00000e-03
-1.87648e-04,1.87648e-04,1.80620e-04,-7.39504e-19,1.72654e+00,5.89418e-06,9.30938e-01,1,1.09600e-01,3.00000e-01,1.09600e-01,2.00000e-03
-1.84608e-04,1.84608e-04,1.78618e-04,-7.29714e-19,1.72554e+00,5.84236e-06,9.30978e-01,1,1.10000e-01,3.00000e-01,1.10000e-01,2.00000e-03
-1.81556e-04,1.81556e-04,1.76604e-04,-7.24462e-19,1.72454e+00,5.79058e-06,9.31018e-01,1,1.10400e-01,3.00000e-01,1.10400e-01,2.00000e-03
-1.78532e-04,1.78532e-04,1.74605e-04,-7.30638e-19,1.72354e+00,5.73872e-06,9.31058e-01,1,1.10800e-01,3.00000e-01,1.10800e-01,2.00000e-03
-1.75572e-04,1.75572e-04,1.72652e-04,-7.53436e-19,1.72254e+00,5.68662e-06,9.31098e-01,1,1.11200e-01,3.00000e-01,1.11200e-01,2.00000e-03
-1.72629e-04,1.72629e-04,1.70699e-04,-7.67707e-19,1.72154e+00,5.63471e-06,9.31138e-01,1,1.11600e-01,3.00000e-01,1.11600e-01,2.00000e-03
-1.69683e-04,1.69683e-04,1.68737e-04,-7.86479e-19,1.72054e+00,5.58290e-06,9.31178e-01,1,1.12000e-01,3.00000e-01,1.12000e-01,2.00000e-03
-1.66850e-04,1.66850e-04,1.66856e-04,-8.21411e-19,1.71954e+00,5.53098e-06,9.31218e-01,1,1.12400e-01,3.00000e-01,1.12400e-01,2.00000e-03
-1.64005e-04,1.64005e-04,1.64961e-04,-8.60644e-19,1.71854e+00,5.47910e-06,9.31258e-01,1,1.12800e-01,3.00000e-01,1.12800e-01,2.00000e-03
-1.61148e-04,1.61148e-04,1.63052e-04,-9.04181e-19,1.71754e+00,5.42726e-06,9.31298e-01,1,1.13200e-01,3.00000e-01,1.13200e-01,2.00000e-03
-1.58366e-04,1.58366e-04,1.61194e-04,-9.45337e-19,1.71654e+00,5.37549e-06,9.31339e-01,1,1.13600e-01,3.00000e-01,1.13600e-01,2.00000e-03
-1.55614e-04,1.55614e-04,1.59355e-04,-9.80238e-19,1.71553e+00,5.32376e-06,9.31379e-01,1,1.14000e-01,3.00000e-01,1.14000e-01,2.00000e-03
-1.52849e-04,1.52850e-04,1.57500e-04,-1.01078e-18,1.71453e+00,5.27204e-06,9.31419e-01,1,1.14400e-01,3.00000e-01,1.14400e-01,2.00000e-03
-1.50118e-04,1.50118e-04,1.55665e-04,-1.02947e-18,1.71353e+00,5.22042e-06,9.31459e-01,1,1.14800e-01,3.00000e-01,1.14800e-01,2.00000e-03
-1.47463e-04,1.47463e-04,1.53884e-04,-1.02807e-18,1.71253e+00,5.16896e-06,9.31499e-01,1,1.15200e-01,3.00000e-01,1.15200e-01,2.00000e-03
-1.44794e-04,1.44794e-04,1.52087e-04,-1.02117e-18,1.71153e+00,5.11750e-06,9.31539e-01,1,1.15600e-01,3.00000e-01,1.15600e-01,2.00000e-03
-1.42112e-04,1.42112e-04,1.50273e-04,-1.00875e-18,1.71053e+00,5.06604e-06,9.31579e-01,1,1.16000e-01,3.00000e-01,1.16000e-01,2.00000e-03
-1.39557e-04,1.39557e-04,1.48552e-04,-9.16385e-19,1.70952e+00,5.01499e-06,9.31619e-01,1,1.16400e-01,3.00000e-01,1.16400e-01,2.00000e-03
-1.36988e-04,1.36988e-04,1.46814e-04,-8.23218e-19,1.70852e+00,4.96391e-06,9.31659e-01,1,1.16800e-01,3.00000e-01,1.16800e-01,2.00000e-03
-1.34405e-04,1.34405e-04,1.45059e-04,-7.29251e-19,1.70752e+00,4.91282e-06,9.31699e-01,1,1.17200e-01,3.00000e-01,1.17200e-01,2.00000e-03
-1.31904e-04,1.31904e-04,1.43362e-04,-6.41191e-19,1.70652e+00,4.86208e-06,9.31739e-01,1,1.17600e-01,3.00000e-01,1.17600e-01,2.00000e-03
-1.29438e-04,1.29438e-04,1.41685e-04,-5.57738e-19,1.70551e+00,4.81150e-06,9.31780e-01,1,1.18000e-01,3.00000e-01,1.18000e-01,2.00000e-03
-1.26957e-04,1.26957e-04,1.39991e-04,-4.75948e-19,1.70451e+00,4.76089e-06,9.31820e-01,1,1.18400e-01,3.00000e-01,1.18400e-01,2.00000e-03
-1.24511e-04,1.24511e-04,1.38317e-04,-4.15589e-19,1.70351e+00,4.71048e-06,9.31860e-01,1,1.18800e-01,3.00000e-01,1.18800e-01,2.00000e-03
-1.22151e-04,1.22151e-04,1.36703e-04,-3.99523e-19,1.70250e+00,4.66050e-06,9.31900e-01,1,1.19200e-01,3.00000e-01,1.19200e-01,2.00000e-03
-1.19776e-04,1.19776e-04,1.35071e-04,-3.89774e-19,1.70150e+00,4.61047e-06,9.31940e-01,1,1.19600e-01,3.00000e-01,1.19600e-01,2.00000e-03
-1.17386e-04,1.17386e-04,1.33420e-04,-3.86347e-19,1.70050e+00,4.56039e-06,9.31980e-01,1,1.20000e-01,3.00000e-01,1.20000e-01,2.00000e-03
-1.15185e-04,1.15185e-04,1.31895e-04,-3.52401e-19,1.69949e+00,4.51161e-06,9.32020e-01,1,1.20400e-01,3.00000e-01,1.20400e-01,2.00000e-03
