Result,U:0,U:1,U:2,SA,p,p_rgh,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-4.03647e-04,4.03647e-04,3.40265e-04,-9.49777e-23,1.84867e+00,5.47680e-01,-7.95133e-03,1,6.00000e-02,3.00000e-01,6.00000e-02,2.00000e-03
-4.07289e-04,4.07289e-04,3.42508e-04,2.54232e-23,1.84769e+00,5.51384e-01,-7.97514e-03,1,6.04000e-02,3.00000e-01,6.04000e-02,2.00000e-03
-4.10964e-04,4.10964e-04,3.44794e-04,1.46848e-22,1.84672e+00,5.55089e-01,-7.99896e-03,1,6.08000e-02,3.00000e-01,6.08000e-02,2.00000e-03
-4.14669e-04,4.14669e-04,3.47121e-04,2.69296e-22,1.84574e+00,5.58793e-01,-8.02278e-03,1,6.12000e-02,3.00000e-01,6.12000e-02,2.00000e-03
-4.18058e-04,4.18058e-04,3.49308e-04,9.65618e-23,1.84476e+00,5.62498e-01,-8.04694e-03,1,6.16000e-02,3.00000e-01,6.16000e-02,2.00000e-03
-4.21307e-04,4.21307e-04,3.51446e-04,-2.71158e-22,1.84378e+00,5.66203e-01,-8.07127e-03,1,6.20000e-02,3.00000e-01,6.20000e-02,2.00000e-03
-4.24589e-04,4.24589e-04,3.53628e-04,-6.95386e-22,1.84280e+00,5.69908e-01,-8.09560e-03,1,6.24000e-02,3.00000e-01,6.24000e-02,2.00000e-03
-4.27728e-04,4.27728e-04,3.55756e-04,-1.11285e-21,1.84182e+00,5.73613e-01,-8.12010e-03,1,6.28000e-02,3.00000e-01,6.28000e-02,2.00000e-03
-4.30546e-04,4.30546e-04,3.57737e-04,-1.43739e-21,1.84084e+00,5.77318e-01,-8.14494e-03,1,6.32000e-02,3.00000e-01,6.32000e-02,2.00000e-03
-4.33400e-04,4.33400e-04,3.59762e-04,-1.78426e-21,1.83987e+00,5.81024e-01,-8.16979e-03,1,6.36000e-02,3.00000e-01,6.36000e-02,2.00000e-03
-4.36290e-04,4.36290e-04,3.61832e-04,-2.15347e-21,1.83889e+00,5.84729e-01,-8.19464e-03,1,6.40000e-02,3.00000e-01,6.40000e-02,2.00000e-03
-4.38676e-04,4.38676e-04,3.63647e-04,-1.89580e-21,1.83791e+00,5.88435e-01,-8.21999e-03,1,6.44000e-02,3.00000e-01,6.44000e-02,2.00000e-03
-4.41099e-04,4.41099e-04,3.65506e-04,-1.56326e-21,1.83693e+00,5.92141e-01,-8.24535e-03,1,6.48000e-02,3.00000e-01,6.48000e-02,2.00000e-03
-4.43560e-04,4.43560e-04,3.67411e-04,-1.15577e-21,1.83595e+00,5.95847e-01,-8.27072e-03,1,6.52000e-02,3.00000e-01,6.52000e-02,2.00000e-03
-4.45678e-04,4.45678e-04,3.69148e-04,-3.96133e-22,1.83497e+00,5.99553e-01,-8.29642e-03,1,6.56000e-02,3.00000e-01,6.56000e-02,2.00000e-03
-4.47544e-04,4.47544e-04,3.70782e-04,5.28277e-22,1.83400e+00,6.03260e-01,-8.32229e-03,1,6.60000e-02,3.00000e-01,6.60000e-02,2.00000e-03
-4.49449e-04,4.49449e-04,3.72461e-04,1.40421e-21,1.83302e+00,6.06966e-01,-8.34817e-03,1,6.64000e-02,3.00000e-01,6.64000e-02,2.00000e-03
-4.51210e-04,4.51210e-04,3.74076e-04,1.97913e-21,1.83204e+00,6.10673e-01,-8.37422e-03,1,6.68000e-02,3.00000e-01,6.68000e-02,2.00000e-03
-4.52649e-04,4.52649e-04,3.75525e-04,2.01155e-21,1.83106e+00,6.14380e-01,-8.40062e-03,1,6.72000e-02,3.00000e-01,6.72000e-02,2.00000e-03
-4.54126e-04,4.54126e-04,3.77017e-04,2.01191e-21,1.83008e+00,6.18087e-01,-8.42701e-03,1,6.76000e-02,3.00000e-01,6.76000e-02,2.00000e-03
-4.55643e-04,4.55643e-04,3.78553e-04,1.98018e-21,1.82911e+00,6.21794e-01,-8.45341e-03,1,6.80000e-02,3.00000e-01,6.80000e-02,2.00000e-03
-4.56661e-04,4.56661e-04,3.79809e-04,1.15020e-21,1.82813e+00,6.25502e-01,-8.48032e-03,1,6.84000e-02,3.00000e-01,6.84000e-02,2.00000e-03
-4.57719e-04,4.57719e-04,3.81109e-04,3.62397e-22,1.82715e+00,6.29209e-01,-8.50724e-03,1,6.88000e-02,3.00000e-01,6.88000e-02,2.00000e-03
-4.58817e-04,4.58817e-04,3.82454e-04,-3.83178e-22,1.82617e+00,6.32917e-01,-8.53416e-03,1,6.92000e-02,3.00000e-01,6.92000e-02,2.00000e-03
-4.59600e-04,4.59600e-04,3.83623e-04,-5.98776e-22,1.82519e+00,6.36625e-01,-8.56142e-03,1,6.96000e-02,3.00000e-01,6.96000e-02,2.00000e-03
-4.60247e-04,4.60247e-04,3.84726e-04,-5.53282e-22,1.82421e+00,6.40333e-01,-8.58886e-03,1,7.00000e-02,3.00000e-01,7.00000e-02,2.00000e-03
-4.60935e-04,4.60935e-04,3.85874e-04,-4.95532e-22,1.82323e+00,6.44041e-01,-8.61629e-03,1,7.04000e-02,3.00000e-01,7.04000e-02,2.00000e-03
-4.61489e-04,4.61489e-04,3.86954e-04,-3.54932e-22,1.82226e+00,6.47749e-01,-8.64390e-03,1,7.08000e-02,3.00000e-01,7.08000e-02,2.00000e-03
-4.61734e-04,4.61734e-04,3.87856e-04,-8.75491e-23,1.82128e+00,6.51458e-01,-8.67186e-03,1,7.12000e-02,3.00000e-01,7.12000e-02,2.00000e-03
-4.62022e-04,4.62022e-04,3.88802e-04,1.52111e-22,1.82030e+00,6.55166e-01,-8.69982e-03,1,7.16000e-02,3.00000e-01,7.16000e-02,2.00000e-03
-4.62352e-04,4.62352e-04,3.89791e-04,3.64015e-22,1.81932e+00,6.58875e-01,-8.72779e-03,1,7.20000e-02,3.00000e-01,7.20000e-02,2.00000e-03
-4.62209e-04,4.62209e-04,3.90488e-04,1.77702e-22,1.81834e+00,6.62584e-01,-8.75627e-03,1,7.24000e-02,3.00000e-01,7.24000e-02,2.00000e-03
-4.62109e-04,4.62109e-04,3.91228e-04,3.02196e-23,1.81736e+00,6.66293e-01,-8.78475e-03,1,7.28000e-02,3.00000e-01,7.28000e-02,2.00000e-03
-4.62051e-04,4.62051e-04,3.92012e-04,-7.83900e-23,1.81638e+00,6.70002e-01,-8.81324e-03,1,7.32000e-02,3.00000e-01,7.32000e-02,2.00000e-03
-4.61701e-04,4.61701e-04,3.92614e-04,-4.07880e-23,1.81540e+00,6.73712e-01,-8.84207e-03,1,7.36000e-02,3.00000e-01,7.36000e-02,2.00000e-03
-4.61227e-04,4.61227e-04,3.93145e-04,8.22877e-23,1.81443e+00,6.77422e-01,-8.87108e-03,1,7.40000e-02,3.00000e-01,7.40000e-02,2.00000e-03
-4.60794e-04,4.60794e-04,3.93719e-04,2.35800e-22,1.81345e+00,6.81131e-01,-8.90009e-03,1,7.44000e-02,3.00000e-01,7.44000e-02,2.00000e-03
-4.60243e-04,4.60243e-04,3.94224e-04,3.49386e-22,1.81247e+00,6.84841e-01,-8.92928e-03,1,7.48000e-02,3.00000e-01,7.48000e-02,2.00000e-03
-4.59355e-04,4.59355e-04,3.94515e-04,2.48874e-22,1.81149e+00,6.88551e-01,-8.95882e-03,1,7.52000e-02,3.00000e-01,7.52000e-02,2.00000e-03
-4.58455e-04,4.58455e-04,3.94816e-04,7.25899e-23,1.81051e+00,6.92262e-01,-8.98836e-03,1,7.56000e-02,3.00000e-01,7.56000e-02,2.00000e-03
-4.57598e-04,4.57598e-04,3.95158e-04,-1.21462e-22,1.80953e+00,6.95972e-01,-9.01791e-03,1,7.60000e-02,3.00000e-01,7.60000e-02,2.00000e-03
-4.56326e-04,4.56326e-04,3.95211e-04,-2.32807e-22,1.80855e+00,6.99682e-01,-9.04798e-03,1,7.64000e-02,3.00000e-01,7.64000e-02,2.00000e-03
-4.55097e-04,4.55097e-04,3.95304e-04,-3.15782e-22,1.80757e+00,7.03393e-01,-9.07805e-03,1,7.68000e-02,3.00000e-01,7.68000e-02,2.00000e-03
-4.53911e-04,4.53911e-04,3.95436e-04,-3.70358e-22,1.80659e+00,7.07104e-01,-9.10813e-03,1,7.72000e-02,3.00000e-01,7.72000e-02,2.00000e-03
-4.52476e-04,4.52476e-04,3.95392e-04,-2.57477e-22,1.80561e+00,7.10815e-01,-9.13855e-03,1,7.76000e-02,3.00000e-01,7.76000e-02,2.00000e-03
-4.50937e-04,4.50937e-04,3.95278e-04,-4.39916e-23,1.80463e+00,7.14526e-01,-9.16916e-03,1,7.80000e-02,3.00000e-01,7.80000e-02,2.00000e-03
-4.49441e-04,4.49441e-04,3.95203e-04,2.01149e-22,1.80365e+00,7.18237e-01,-9.19977e-03,1,7.84000e-02,3.00000e-01,7.84000e-02,2.00000e-03
-4.47847e-04,4.47847e-04,3.95059e-04,2.70956e-22,1.80267e+00,7.21949e-01,-9.23055e-03,1,7.88000e-02,3.00000e-01,7.88000e-02,2.00000e-03
-4.46018e-04,4.46018e-04,3.94739e-04,-8.26301e-23,1.80168e+00,7.25661e-01,-9.26169e-03,1,7.92000e-02,3.00000e-01,7.92000e-02,2.00000e-03
-4.44230e-04,4.44230e-04,3.94457e-04,-4.66134e-22,1.80070e+00,7.29372e-01,-9.29283e-03,1,7.96000e-02,3.00000e-01,7.96000e-02,2.00000e-03
-4.42484e-04,4.42484e-04,3.94212e-04,-8.79587e-22,1.79972e+00,7.33084e-01,-9.32397e-03,1,8.00000e-02,3.00000e-01,8.00000e-02,2.00000e-03
-4.40384e-04,4.40384e-04,3.93689e-04,-9.99765e-22,1.79874e+00,7.36796e-01,-9.35564e-03,1,8.04000e-02,3.00000e-01,8.04000e-02,2.00000e-03
-4.38325e-04,4.38325e-04,3.93202e-04,-1.15348e-21,1.79776e+00,7.40509e-01,-9.38732e-03,1,8.08000e-02,3.00000e-01,8.08000e-02,2.00000e-03
-4.36306e-04,4.36306e-04,3.92751e-04,-1.34077e-21,1.79678e+00,7.44221e-01,-9.41899e-03,1,8.12000e-02,3.00000e-01,8.12000e-02,2.00000e-03
-4.34080e-04,4.34080e-04,3.92130e-04,-1.43384e-21,1.79580e+00,7.47934e-01,-9.45103e-03,1,8.16000e-02,3.00000e-01,8.16000e-02,2.00000e-03
-4.31769e-04,4.31769e-04,3.91442e-04,-1.46442e-21,1.79481e+00,7.51647e-01,-9.48324e-03,1,8.20000e-02,3.00000e-01,8.20000e-02,2.00000e-03
-4.29498e-04,4.29498e-04,3.90787e-04,-1.48998e-21,1.79383e+00,7.55359e-01,-9.51545e-03,1,8.24000e-02,3.00000e-01,8.24000e-02,2.00000e-03
-4.27149e-04,4.27149e-04,3.90067e-04,-1.49953e-21,1.79285e+00,7.59072e-01,-9.54785e-03,1,8.28000e-02,3.00000e-01,8.28000e-02,2.00000e-03
-4.24609e-04,4.24609e-04,3.89181e-04,-1.43350e-21,1.79187e+00,7.62786e-01,-9.58060e-03,1,8.32000e-02,3.00000e-01,8.32000e-02,2.00000e-03
-4.22105e-04,4.22105e-04,3.88326e-04,-1.28951e-21,1.79089e+00,7.66499e-01,-9.61335e-03,1,8.36000e-02,3.00000e-01,8.36000e-02,2.00000e-03
-4.19638e-04,4.19638e-04,3.87503e-04,-1.06749e-21,1.78990e+00,7.70212e-01,-9.64610e-03,1,8.40000e-02,3.00000e-01,8.40000e-02,2.00000e-03
-4.16867e-04,4.16867e-04,3.86410e-04,1.15393e-22,1.78892e+00,7.73926e-01,-9.67940e-03,1,8.44000e-02,3.00000e-01,8.44000e-02,2.00000e-03
-4.14074e-04,4.14074e-04,3.85305e-04,1.26823e-21,1.78794e+00,7.77640e-01,-9.71270e-03,1,8.48000e-02,3.00000e-01,8.48000e-02,2.00000e-03
-4.11320e-04,4.11320e-04,3.84230e-04,2.37162e-21,1.78695e+00,7.81354e-01,-9.74600e-03,1,8.52000e-02,3.00000e-01,8.52000e-02,2.00000e-03
-4.08409e-04,4.08409e-04,3.83004e-04,2.80145e-21,1.78597e+00,7.85068e-01,-9.77967e-03,1,8.56000e-02,3.00000e-01,8.56000e-02,2.00000e-03
-4.05436e-04,4.05436e-04,3.81715e-04,2.84192e-21,1.78498e+00,7.88783e-01,-9.81351e-03,1,8.60000e-02,3.00000e-01,8.60000e-02,2.00000e-03
-4.02501e-04,4.02501e-04,3.80455e-04,2.79941e-21,1.78400e+00,7.92497e-01,-9.84736e-03,1,8.64000e-02,3.00000e-01,8.64000e-02,2.00000e-03
-3.99513e-04,3.99513e-04,3.79137e-04,2.54688e-21,1.78302e+00,7.96212e-01,-9.88139e-03,1,8.68000e-02,3.00000e-01,8.68000e-02,2.00000e-03
-3.96381e-04,3.96381e-04,3.77672e-04,2.01454e-21,1.78203e+00,7.99927e-01,-9.91578e-03,1,8.72000e-02,3.00000e-01,8.72000e-02,2.00000e-03
-3.93284e-04,3.93284e-04,3.76233e-04,1.48486e-21,1.78105e+00,8.03641e-01,-9.95017e-03,1,8.76000e-02,3.00000e-01,8.76000e-02,2.00000e-03
-3.90222e-04,3.90222e-04,3.74821e-04,9.57851e-22,1.78006e+00,8.07356e-01,-9.98456e-03,1,8.80000e-02,3.00000e-01,8.80000e-02,2.00000e-03
-3.86951e-04,3.86951e-04,3.73187e-04,7.89703e-22,1.77908e+00,8.11072e-01,-1.00195e-02,1,8.84000e-02,3.00000e-01,8.84000e-02,2.00000e-03
-3.83712e-04,3.83712e-04,3.71577e-04,6.66686e-22,1.77809e+00,8.14787e-01,-1.00544e-02,1,8.88000e-02,3.00000e-01,8.88000e-02,2.00000e-03
-3.80506e-04,3.80506e-04,3.69992e-04,5.88849e-22,1.77711e+00,8.18503e-01,-1.00894e-02,1,8.92000e-02,3.00000e-01,8.92000e-02,2.00000e-03
-3.77187e-04,3.77187e-04,3.68274e-04,4.05215e-22,1.77612e+00,8.22219e-01,-1.01247e-02,1,8.96000e-02,3.00000e-01,8.96000e-02,2.00000e-03
-3.73826e-04,3.73826e-04,3.66501e-04,1.62636e-22,1.77513e+00,8.25935e-01,-1.01602e-02,1,9.00000e-02,3.00000e-01,9.00000e-02,2.00000e-03
-3.70495e-04,3.70495e-04,3.64749e-04,-6.91050e-23,1.77415e+00,8.29651e-01,-1.01957e-02,1,9.04000e-02,3.00000e-01,9.04000e-02,2.00000e-03
-3.67130e-04,3.67130e-04,3.62946e-04,-3.19089e-22,1.77316e+00,8.33367e-01,-1.02313e-02,1,9.08000e-02,3.00000e-01,9.08000e-02,2.00000e-03
-3.63665e-04,3.63665e-04,3.61018e-04,-6.24762e-22,1.77217e+00,8.37083e-01,-1.02674e-02,1,9.12000e-02,3.00000e-01,9.12000e-02,2.00000e-03
-3.60227e-04,3.60227e-04,3.59108e-04,-9.32116e-22,1.77119e+00,8.40800e-01,-1.03034e-02,1,9.16000e-02,3.00000e-01,9.16000e-02,2.00000e-03
-3.56817e-04,3.56817e-04,3.57217e-04,-1.24115e-21,1.77020e+00,8.44516e-01,-1.03394e-02,1,9.20000e-02,3.00000e-01,9.20000e-02,2.00000e-03
-3.53266e-04,3.53266e-04,3.55143e-04,-9.48478e-22,1.76921e+00,8.48233e-01,-1.03760e-02,1,9.24000e-02,3.00000e-01,9.24000e-02,2.00000e-03
-3.49740e-04,3.49740e-04,3.53084e-04,-6.35455e-22,1.76822e+00,8.51950e-01,-1.04126e-02,1,9.28000e-02,3.00000e-01,9.28000e-02,2.00000e-03
-3.46238e-04,3.46238e-04,3.51041e-04,-3.02064e-22,1.76724e+00,8.55667e-01,-1.04492e-02,1,9.32000e-02,3.00000e-01,9.32000e-02,2.00000e-03
-3.42651e-04,3.42651e-04,3.48876e-04,6.61732e-23,1.76625e+00,8.59385e-01,-1.04862e-02,1,9.36000e-02,3.00000e-01,9.36000e-02,2.00000e-03
-3.39019e-04,3.39019e-04,3.46642e-04,4.31619e-22,1.76526e+00,8.63103e-01,-1.05233e-02,1,9.40000e-02,3.00000e-01,9.40000e-02,2.00000e-03
-3.35413e-04,3.35413e-04,3.44424e-04,7.76222e-22,1.76427e+00,8.66820e-01,-1.05605e-02,1,9.44000e-02,3.00000e-01,9.44000e-02,2.00000e-03
-3.31793e-04,3.31793e-04,3.42166e-04,8.99762e-22,1.76328e+00,8.70538e-01,-1.05978e-02,1,9.48000e-02,3.00000e-01,9.48000e-02,2.00000e-03
-3.28118e-04,3.28118e-04,3.39811e-04,5.99885e-22,1.76229e+00,8.74256e-01,-1.06356e-02,1,9.52000e-02,3.00000e-01,9.52000e-02,2.00000e-03
-3.24467e-04,3.24467e-04,3.37469e-04,2.75875e-22,1.76130e+00,8.77974e-01,-1.06733e-02,1,9.56000e-02,3.00000e-01,9.56000e-02,2.00000e-03
-3.20840e-04,3.20840e-04,3.35141e-04,-7.22951e-23,1.76031e+00,8.81692e-01,-1.07110e-02,1,9.60000e-02,3.00000e-01,9.60000e-02,2.00000e-03
-3.17137e-04,3.17137e-04,3.32675e-04,4.75061e-23,1.75932e+00,8.85411e-01,-1.07493e-02,1,9.64000e-02,3.00000e-01,9.64000e-02,2.00000e-03
-3.13456e-04,3.13456e-04,3.30219e-04,1.78193e-22,1.75833e+00,8.89129e-01,-1.07875e-02,1,9.68000e-02,3.00000e-01,9.68000e-02,2.00000e-03
-3.09795e-04,3.09795e-04,3.27774e-04,3.19776e-22,1.75734e+00,8.92848e-01,-1.08258e-02,1,9.72000e-02,3.00000e-01,9.72000e-02,2.00000e-03
-3.06105e-04,3.06105e-04,3.25251e-04,4.62590e-22,1.75635e+00,8.96567e-01,-1.08644e-02,1,9.76000e-02,3.00000e-01,9.76000e-02,2.00000e-03
-3.02408e-04,3.02408e-04,3.22693e-04,6.06090e-22,1.75536e+00,9.00286e-01,-1.09033e-02,1,9.80000e-02,3.00000e-01,9.80000e-02,2.00000e-03
-2.98728e-04,2.98728e-04,3.20142e-04,7.54040e-22,1.75437e+00,9.04005e-01,-1.09421e-02,1,9.84000e-02,3.00000e-01,9.84000e-02,2.00000e-03
-2.95049e-04,2.95049e-04,3.17561e-04,7.52650e-22,1.75338e+00,9.07725e-01,-1.09811e-02,1,9.88000e-02,3.00000e-01,9.88000e-02,2.00000e-03
-2.91350e-04,2.91350e-04,3.14909e-04,4.34531e-22,1.75238e+00,9.11445e-01,-1.10205e-02,1,9.92000e-02,3.00000e-01,9.92000e-02,2.00000e-03
-2.87666e-04,2.87666e-04,3.12263e-04,1.00446e-22,1.75139e+00,9.15164e-01,-1.10599e-02,1,9.96000e-02,3.00000e-01,9.96000e-02,2.00000e-03
-2.83997e-04,2.83997e-04,3.09622e-04,-2.49623e-22,1.75040e+00,9.18884e-01,-1.10993e-02,1,1.00000e-01,3.00000e-01,1.00000e-01,2.00000e-03
-2.80309e-04,2.80309e-04,3.06890e-04,-9.15697e-22,1.74941e+00,9.22604e-01,-1.11392e-02,1,1.00400e-01,3.00000e-01,1.00400e-01,2.00000e-03
-2.76633e-04,2.76633e-04,3.04160e-04,-1.59100e-21,1.74841e+00,9.26324e-01,-1.11792e-02,1,1.00800e-01,3.00000e-01,1.00800e-01,2.00000e-03
-2.72969e-04,2.72969e-04,3.01431e-04,-2.27555e-21,1.74742e+00,9.30045e-01,-1.12191e-02,1,1.01200e-01,3.00000e-01,1.01200e-01,2.00000e-03
-2.69309e-04,2.69309e-04,2.98654e-04,-2.35925e-21,1.74643e+00,9.33765e-01,-1.12594e-02,1,1.01600e-01,3.00000e-01,1.01600e-01,2.00000e-03
-2.65654e-04,2.65654e-04,2.95851e-04,-2.08654e-21,1.74544e+00,9.37486e-01,-1.12999e-02,1,1.02000e-01,3.00000e-01,1.02000e-01,2.00000e-03
-2.62008e-04,2.62008e-04,2.93047e-04,-1.75025e-21,1.74444e+00,9.41207e-01,-1.13404e-02,1,1.02400e-01,3.00000e-01,1.02400e-01,2.00000e-03
-2.58377e-04,2.58377e-04,2.90215e-04,-9.59193e-22,1.74345e+00,9.44928e-01,-1.13811e-02,1,1.02800e-01,3.00000e-01,1.02800e-01,2.00000e-03
-2.54763e-04,2.54763e-04,2.87344e-04,4.31112e-22,1.74245e+00,9.48649e-01,-1.14222e-02,1,1.03200e-01,3.00000e-01,1.03200e-01,2.00000e-03
-2.51159e-04,2.51159e-04,2.84473e-04,1.76128e-21,1.74146e+00,9.52370e-01,-1.14633e-02,1,1.03600e-01,3.00000e-01,1.03600e-01,2.00000e-03
-2.47564e-04,2.47564e-04,2.81602e-04,3.03124e-21,1.74046e+00,9.56092e-01,-1.15044e-02,1,1.04000e-01,3.00000e-01,1.04000e-01,2.00000e-03
-2.44006e-04,2.44006e-04,2.78690e-04,2.92936e-21,1.73947e+00,9.59813e-01,-1.15460e-02,1,1.04400e-01,3.00000e-01,1.04400e-01,2.00000e-03
-2.40455e-04,2.40455e-04,2.75775e-04,2.73765e-21,1.73847e+00,9.63535e-01,-1.15877e-02,1,1.04800e-01,3.00000e-01,1.04800e-01,2.00000e-03
-2.36911e-04,2.36911e-04,2.72857e-04,2.45601e-21,1.73748e+00,9.67257e-01,-1.16293e-02,1,1.05200e-01,3.00000e-01,1.05200e-01,2.00000e-03
-2.33404e-04,2.33404e-04,2.69922e-04,1.74868e-21,1.73648e+00,9.70979e-01,-1.16713e-02,1,1.05600e-01,3.00000e-01,1.05600e-01,2.00000e-03
-2.29916e-04,2.29916e-04,2.66974e-04,8.60162e-22,1.73548e+00,9.74702e-01,-1.17135e-02,1,1.06000e-01,3.00000e-01,1.06000e-01,2.00000e-03
-2.26433e-04,2.26433e-04,2.64021e-04,-2.63718e-23,1.73449e+00,9.78424e-01,-1.17557e-02,1,1.06400e-01,3.00000e-01,1.06400e-01,2.00000e-03
-2.22974e-04,2.22974e-04,2.61061e-04,-6.21515e-22,1.73349e+00,9.82146e-01,-1.17981e-02,1,1.06800e-01,3.00000e-01,1.06800e-01,2.00000e-03
-2.19560e-04,2.19560e-04,2.58091e-04,-5.92726e-22,1.73249e+00,9.85869e-01,-1.18409e-02,1,1.07200e-01,3.00000e-01,1.07200e-01,2.00000e-03
-2.16148e-04,2.16148e-04,2.55114e-04,-4.97246e-22,1.73150e+00,9.89592e-01,-1.18837e-02,1,1.07600e-01,3.00000e-01,1.07600e-01,2.00000e-03
-2.12736e-04,2.12736e-04,2.52129e-04,-3.35002e-22,1.73050e+00,9.93315e-01,-1.19264e-02,1,1.08000e-01,3.00000e-01,1.08000e-01,2.00000e-03
-2.09406e-04,2.09406e-04,2.49148e-04,-3.08593e-22,1.72950e+00,9.97039e-01,-1.19698e-02,1,1.08400e-01,3.00000e-01,1.08400e-01,2.00000e-03
-2.06074e-04,2.06074e-04,2.46157e-04,-2.87027e-22,1.72851e+00,1.00076e+00,-1.20131e-02,1,1.08800e-01,3.00000e-01,1.08800e-01,2.00000e-03
-2.02740e-04,2.02740e-04,2.43156e-04,-2.70311e-22,1.72751e+00,1.00449e+00,-1.20564e-02,1,1.09200e-01,3.00000e-01,1.09200e-01,2.00000e-03
-1.99469e-04,1.99469e-04,2.40165e-04,-3.44615e-22,1.72651e+00,1.00821e+00,-1.21001e-02,1,1.09600e-01,3.00000e-01,1.09600e-01,2.00000e-03
-1.96228e-04,1.96228e-04,2.37171e-04,-4.81760e-22,1.72551e+00,1.01193e+00,-1.21440e-02,1,1.10000e-01,3.00000e-01,1.10000e-01,2.00000e-03
-1.92982e-04,1.92982e-04,2.34166e-04,-6.41663e-22,1.72451e+00,1.01566e+00,-1.21879e-02,1,1.10400e-01,3.00000e-01,1.10400e-01,2.00000e-03
-1.89769e-04,1.89769e-04,2.31164e-04,-6.51956e-22,1.72351e+00,1.01938e+00,-1.22320e-02,1,1.10800e-01,3.00000e-01,1.10800e-01,2.00000e-03
-1.86627e-04,1.86627e-04,2.28178e-04,-3.04256e-22,1.72252e+00,1.02311e+00,-1.22765e-02,1,1.11200e-01,3.00000e-01,1.11200e-01,2.00000e-03
-1.83504e-04,1.83504e-04,2.25193e-04,1.40657e-22,1.72152e+00,1.02683e+00,-1.23209e-02,1,1.11600e-01,3.00000e-01,1.11600e-01,2.00000e-03
-1.80385e-04,1.80385e-04,2.22200e-04,6.15275e-22,1.72052e+00,1.03055e+00,-1.23654e-02,1,1.12000e-01,3.00000e-01,1.12000e-01,2.00000e-03
-1.77390e-04,1.77390e-04,2.19256e-04,8.71425e-22,1.71952e+00,1.03428e+00,-1.24104e-02,1,1.12400e-01,3.00000e-01,1.12400e-01,2.00000e-03
-1.74389e-04,1.74389e-04,2.16298e-04,1.06116e-21,1.71852e+00,1.03800e+00,-1.24554e-02,1,1.12800e-01,3.00000e-01,1.12800e-01,2.00000e-03
-1.71381e-04,1.71381e-04,2.13327e-04,1.18440e-21,1.71752e+00,1.04173e+00,-1.25005e-02,1,1.13200e-01,3.00000e-01,1.13200e-01,2.00000e-03
-1.68462e-04,1.68462e-04,2.10393e-04,1.12689e-21,1.71652e+00,1.04546e+00,-1.25459e-02,1,1.13600e-01,3.00000e-01,1.13600e-01,2.00000e-03
-1.65583e-04,1.65583e-04,2.07470e-04,9.49086e-22,1.71552e+00,1.04918e+00,-1.25915e-02,1,1.14000e-01,3.00000e-01,1.14000e-01,2.00000e-03
-1.62694e-04,1.62694e-04,2.04531e-04,7.08692e-22,1.71452e+00,1.05291e+00,-1.26370e-02,1,1.14400e-01,3.00000e-01,1.14400e-01,2.00000e-03
-1.59849e-04,1.59849e-04,2.01607e-04,3.15511e-22,1.71351e+00,1.05663e+00,-1.26828e-02,1,1.14800e-01,3.00000e-01,1.14800e-01,2.00000e-03
-1.57098e-04,1.57098e-04,1.98727e-04,-2.80186e-22,1.71251e+00,1.06036e+00,-1.27290e-02,1,1.15200e-01,3.00000e-01,1.15200e-01,2.00000e-03
-1.54336e-04,1.54336e-04,1.95830e-04,-8.77933e-22,1.71151e+00,1.06408e+00,-1.27751e-02,1,1.15600e-01,3.00000e-01,1.15600e-01,2.00000e-03
-1.51562e-04,1.51562e-04,1.92916e-04,-1.47770e-21,1.71051e+00,1.06781e+00,-1.28213e-02,1,1.16000e-01,3.00000e-01,1.16000e-01,2.00000e-03
-1.48947e-04,1.48947e-04,1.90088e-04,-1.72855e-21,1.70951e+00,1.07154e+00,-1.28680e-02,1,1.16400e-01,3.00000e-01,1.16400e-01,2.00000e-03
-1.46318e-04,1.46318e-04,1.87243e-04,-1.92169e-21,1.70851e+00,1.07526e+00,-1.29147e-02,1,1.16800e-01,3.00000e-01,1.16800e-01,2.00000e-03
-1.43676e-04,1.43676e-04,1.84379e-04,-2.05706e-21,1.70751e+00,1.07899e+00,-1.29614e-02,1,1.17200e-01,3.00000e-01,1.17200e-01,2.00000e-03
-1.41142e-04,1.41142e-04,1.81574e-04,-1.80802e-21,1.70650e+00,1.08272e+00,-1.30085e-02,1,1.17600e-01,3.00000e-01,1.17600e-01,2.00000e-03
-1.38653e-04,1.38652e-04,1.78788e-04,-1.34474e-21,1.70550e+00,1.08644e+00,-1.30557e-02,1,1.18000e-01,3.00000e-01,1.18000e-01,2.00000e-03
-1.36148e-04,1.36148e-04,1.75984e-04,-8.31832e-22,1.70450e+00,1.09017e+00,-1.31030e-02,1,1.18400e-01,3.00000e-01,1.18400e-01,2.00000e-03
-1.33692e-04,1.33692e-04,1.73202e-04,-3.72878e-22,1.70350e+00,1.09390e+00,-1.31504e-02,1,1.18800e-01,3.00000e-01,1.18800e-01,2.00000e-03
-1.31348e-04,1.31348e-04,1.70486e-04,-1.01436e-22,1.70250e+00,1.09763e+00,-1.31983e-02,1,1.19200e-01,3.00000e-01,1.19200e-01,2.00000e-03
-1.28987e-04,1.28987e-04,1.67749e-04,1.74800e-22,1.70149e+00,1.10135e+00,-1.32461e-02,1,1.19600e-01,3.00000e-01,1.19600e-01,2.00000e-03
