x_velocity,y_velocity,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-2.12316e-02,-3.21369e-02,1,1.08000e+01,3.00000e+01,1.08000e+01,5.00000e+00
-2.09917e-02,-3.19216e-02,1,1.08400e+01,3.00000e+01,1.08400e+01,5.00000e+00
-2.07518e-02,-3.17064e-02,1,1.08800e+01,3.00000e+01,1.08800e+01,5.00000e+00
-2.05051e-02,-3.14887e-02,1,1.09200e+01,3.00000e+01,1.09200e+01,5.00000e+00
-2.02407e-02,-3.12644e-02,1,1.09600e+01,3.00000e+01,1.09600e+01,5.00000e+00
-1.99763e-02,-3.10402e-02,1,1.10000e+01,3.00000e+01,1.10000e+01,5.00000e+00
-1.97119e-02,-3.08160e-02,1,1.10400e+01,3.00000e+01,1.10400e+01,5.00000e+00
-1.94475e-02,-3.05918e-02,1,1.10800e+01,3.00000e+01,1.10800e+01,5.00000e+00
-1.91831e-02,-3.03676e-02,1,1.11200e+01,3.00000e+01,1.11200e+01,5.00000e+00
-1.89187e-02,-3.01434e-02,1,1.11600e+01,3.00000e+01,1.11600e+01,5.00000e+00
-1.86542e-02,-2.99192e-02,1,1.12000e+01,3.00000e+01,1.12000e+01,5.00000e+00
-1.84354e-02,-2.97605e-02,1,1.12400e+01,3.00000e+01,1.12400e+01,5.00000e+00
-1.82303e-02,-2.96217e-02,1,1.12800e+01,3.00000e+01,1.12800e+01,5.00000e+00
-1.80252e-02,-2.94829e-02,1,1.13200e+01,3.00000e+01,1.13200e+01,5.00000e+00
-1.78202e-02,-2.93441e-02,1,1.13600e+01,3.00000e+01,1.13600e+01,5.00000e+00
-1.76151e-02,-2.92053e-02,1,1.14000e+01,3.00000e+01,1.14000e+01,5.00000e+00
-1.74100e-02,-2.90665e-02,1,1.14400e+01,3.00000e+01,1.14400e+01,5.00000e+00
-1.72050e-02,-2.89277e-02,1,1.14800e+01,3.00000e+01,1.14800e+01,5.00000e+00
-1.69999e-02,-2.87889e-02,1,1.15200e+01,3.00000e+01,1.15200e+01,5.00000e+00
-1.67877e-02,-2.86481e-02,1,1.15600e+01,3.00000e+01,1.15600e+01,5.00000e+00
-1.65682e-02,-2.85111e-02,1,1.16000e+01,3.00000e+01,1.16000e+01,5.00000e+00
-1.63976e-02,-2.84274e-02,1,1.16400e+01,3.00000e+01,1.16400e+01,5.00000e+00
-1.62331e-02,-2.83477e-02,1,1.16800e+01,3.00000e+01,1.16800e+01,5.00000e+00
-1.60685e-02,-2.82680e-02,1,1.17200e+01,3.00000e+01,1.17200e+01,5.00000e+00
-1.59040e-02,-2.81883e-02,1,1.17600e+01,3.00000e+01,1.17600e+01,5.00000e+00
-1.57394e-02,-2.81086e-02,1,1.18000e+01,3.00000e+01,1.18000e+01,5.00000e+00
-1.55749e-02,-2.80289e-02,1,1.18400e+01,3.00000e+01,1.18400e+01,5.00000e+00
-1.54063e-02,-2.79490e-02,1,1.18800e+01,3.00000e+01,1.18800e+01,5.00000e+00
-1.52385e-02,-2.78794e-02,1,1.19200e+01,3.00000e+01,1.19200e+01,5.00000e+00
-1.51011e-02,-2.78303e-02,1,1.19600e+01,3.00000e+01,1.19600e+01,5.00000e+00
-1.49638e-02,-2.77812e-02,1,1.20000e+01,3.00000e+01,1.20000e+01,5.00000e+00
-1.47999e-02,-2.77190e-02,1,1.20400e+01,3.00000e+01,1.20400e+01,5.00000e+00
-1.46676e-02,-2.76785e-02,1,1.20800e+01,3.00000e+01,1.20800e+01,5.00000e+00
-1.45427e-02,-2.76432e-02,1,1.21200e+01,3.00000e+01,1.21200e+01,5.00000e+00
-1.44088e-02,-2.76057e-02,1,1.21600e+01,3.00000e+01,1.21600e+01,5.00000e+00
-1.42726e-02,-2.75676e-02,1,1.22000e+01,3.00000e+01,1.22000e+01,5.00000e+00
-1.41364e-02,-2.75296e-02,1,1.22400e+01,3.00000e+01,1.22400e+01,5.00000e+00
-1.40002e-02,-2.74915e-02,1,1.22800e+01,3.00000e+01,1.22800e+01,5.00000e+00
-1.38871e-02,-2.74703e-02,1,1.23200e+01,3.00000e+01,1.23200e+01,5.00000e+00
-1.37741e-02,-2.74492e-02,1,1.23600e+01,3.00000e+01,1.23600e+01,5.00000e+00
-1.36611e-02,-2.74281e-02,1,1.24000e+01,3.00000e+01,1.24000e+01,5.00000e+00
-1.35518e-02,-2.74108e-02,1,1.24400e+01,3.00000e+01,1.24400e+01,5.00000e+00
-1.34435e-02,-2.73944e-02,1,1.24800e+01,3.00000e+01,1.24800e+01,5.00000e+00
-1.33352e-02,-2.73780e-02,1,1.25200e+01,3.00000e+01,1.25200e+01,5.00000e+00
-1.32269e-02,-2.73616e-02,1,1.25600e+01,3.00000e+01,1.25600e+01,5.00000e+00
-1.31186e-02,-2.73452e-02,1,1.26000e+01,3.00000e+01,1.26000e+01,5.00000e+00
-1.30103e-02,-2.73289e-02,1,1.26400e+01,3.00000e+01,1.26400e+01,5.00000e+00
-1.29020e-02,-2.73125e-02,1,1.26800e+01,3.00000e+01,1.26800e+01,5.00000e+00
-1.27937e-02,-2.72961e-02,1,1.27200e+01,3.00000e+01,1.27200e+01,5.00000e+00
-1.26871e-02,-2.72815e-02,1,1.27600e+01,3.00000e+01,1.27600e+01,5.00000e+00
-1.25866e-02,-2.72706e-02,1,1.28000e+01,3.00000e+01,1.28000e+01,5.00000e+00
-1.24910e-02,-2.72567e-02,1,1.28400e+01,3.00000e+01,1.28400e+01,5.00000e+00
-1.23954e-02,-2.72428e-02,1,1.28800e+01,3.00000e+01,1.28800e+01,5.00000e+00
-1.23018e-02,-2.72274e-02,1,1.29200e+01,3.00000e+01,1.29200e+01,5.00000e+00
-1.22097e-02,-2.72108e-02,1,1.29600e+01,3.00000e+01,1.29600e+01,5.00000e+00
-1.21176e-02,-2.71943e-02,1,1.30000e+01,3.00000e+01,1.30000e+01,5.00000e+00
-1.20255e-02,-2.71778e-02,1,1.30400e+01,3.00000e+01,1.30400e+01,5.00000e+00
-1.19334e-02,-2.71612e-02,1,1.30800e+01,3.00000e+01,1.30800e+01,5.00000e+00
-1.18413e-02,-2.71447e-02,1,1.31200e+01,3.00000e+01,1.31200e+01,5.00000e+00
-1.17492e-02,-2.71282e-02,1,1.31600e+01,3.00000e+01,1.31600e+01,5.00000e+00
-1.16571e-02,-2.71117e-02,1,1.32000e+01,3.00000e+01,1.32000e+01,5.00000e+00
-1.15792e-02,-2.70848e-02,1,1.32400e+01,3.00000e+01,1.32400e+01,5.00000e+00
-1.15056e-02,-2.70547e-02,1,1.32800e+01,3.00000e+01,1.32800e+01,5.00000e+00
-1.14188e-02,-2.70227e-02,1,1.33200e+01,3.00000e+01,1.33200e+01,5.00000e+00
-1.13258e-02,-2.69898e-02,1,1.33600e+01,3.00000e+01,1.33600e+01,5.00000e+00
-1.12328e-02,-2.69569e-02,1,1.34000e+01,3.00000e+01,1.34000e+01,5.00000e+00
-1.11399e-02,-2.69240e-02,1,1.34400e+01,3.00000e+01,1.34400e+01,5.00000e+00
-1.10469e-02,-2.68911e-02,1,1.34800e+01,3.00000e+01,1.34800e+01,5.00000e+00
-1.09540e-02,-2.68582e-02,1,1.35200e+01,3.00000e+01,1.35200e+01,5.00000e+00
-1.08610e-02,-2.68253e-02,1,1.35600e+01,3.00000e+01,1.35600e+01,5.00000e+00
-1.07725e-02,-2.67896e-02,1,1.36000e+01,3.00000e+01,1.36000e+01,5.00000e+00
-1.07012e-02,-2.67433e-02,1,1.36400e+01,3.00000e+01,1.36400e+01,5.00000e+00
-1.06298e-02,-2.66970e-02,1,1.36800e+01,3.00000e+01,1.36800e+01,5.00000e+00
-1.05576e-02,-2.66505e-02,1,1.37200e+01,3.00000e+01,1.37200e+01,5.00000e+00
-1.04561e-02,-2.65948e-02,1,1.37600e+01,3.00000e+01,1.37600e+01,5.00000e+00
-1.03545e-02,-2.65391e-02,1,1.38000e+01,3.00000e+01,1.38000e+01,5.00000e+00
-1.02530e-02,-2.64834e-02,1,1.38400e+01,3.00000e+01,1.38400e+01,5.00000e+00
-1.01575e-02,-2.64269e-02,1,1.38800e+01,3.00000e+01,1.38800e+01,5.00000e+00
-1.00852e-02,-2.63673e-02,1,1.39200e+01,3.00000e+01,1.39200e+01,5.00000e+00
-1.00004e-02,-2.63035e-02,1,1.39600e+01,3.00000e+01,1.39600e+01,5.00000e+00
-9.89203e-03,-2.62317e-02,1,1.40000e+01,3.00000e+01,1.40000e+01,5.00000e+00
-9.81699e-03,-2.61624e-02,1,1.40400e+01,3.00000e+01,1.40400e+01,5.00000e+00
-9.74195e-03,-2.60931e-02,1,1.40800e+01,3.00000e+01,1.40800e+01,5.00000e+00
-9.63410e-03,-2.60128e-02,1,1.41200e+01,3.00000e+01,1.41200e+01,5.00000e+00
-9.54624e-03,-2.59277e-02,1,1.41600e+01,3.00000e+01,1.41600e+01,5.00000e+00
-9.46463e-03,-2.58418e-02,1,1.42000e+01,3.00000e+01,1.42000e+01,5.00000e+00
-9.38301e-03,-2.57558e-02,1,1.42400e+01,3.00000e+01,1.42400e+01,5.00000e+00
-9.30139e-03,-2.56699e-02,1,1.42800e+01,3.00000e+01,1.42800e+01,5.00000e+00
-9.21977e-03,-2.55839e-02,1,1.43200e+01,3.00000e+01,1.43200e+01,5.00000e+00
-9.13400e-03,-2.54967e-02,1,1.43600e+01,3.00000e+01,1.43600e+01,5.00000e+00
-9.02005e-03,-2.54006e-02,1,1.44000e+01,3.00000e+01,1.44000e+01,5.00000e+00
-8.92563e-03,-2.52925e-02,1,1.44400e+01,3.00000e+01,1.44400e+01,5.00000e+00
-8.83632e-03,-2.51812e-02,1,1.44800e+01,3.00000e+01,1.44800e+01,5.00000e+00
-8.74701e-03,-2.50699e-02,1,1.45200e+01,3.00000e+01,1.45200e+01,5.00000e+00
-8.65770e-03,-2.49586e-02,1,1.45600e+01,3.00000e+01,1.45600e+01,5.00000e+00
-8.56839e-03,-2.48473e-02,1,1.46000e+01,3.00000e+01,1.46000e+01,5.00000e+00
-8.47909e-03,-2.47360e-02,1,1.46400e+01,3.00000e+01,1.46400e+01,5.00000e+00
-8.38978e-03,-2.46247e-02,1,1.46800e+01,3.00000e+01,1.46800e+01,5.00000e+00
-8.30493e-03,-2.45098e-02,1,1.47200e+01,3.00000e+01,1.47200e+01,5.00000e+00
-8.22243e-03,-2.43930e-02,1,1.47600e+01,3.00000e+01,1.47600e+01,5.00000e+00
-8.14503e-03,-2.42721e-02,1,1.48000e+01,3.00000e+01,1.48000e+01,5.00000e+00
-8.07081e-03,-2.41340e-02,1,1.48400e+01,3.00000e+01,1.48400e+01,5.00000e+00
-7.98581e-03,-2.39932e-02,1,1.48800e+01,3.00000e+01,1.48800e+01,5.00000e+00
-7.90081e-03,-2.38523e-02,1,1.49200e+01,3.00000e+01,1.49200e+01,5.00000e+00
-7.81581e-03,-2.37114e-02,1,1.49600e+01,3.00000e+01,1.49600e+01,5.00000e+00
-7.73081e-03,-2.35705e-02,1,1.50000e+01,3.00000e+01,1.50000e+01,5.00000e+00
-7.64581e-03,-2.34296e-02,1,1.50400e+01,3.00000e+01,1.50400e+01,5.00000e+00
-7.56081e-03,-2.32888e-02,1,1.50800e+01,3.00000e+01,1.50800e+01,5.00000e+00
-7.47581e-03,-2.31479e-02,1,1.51200e+01,3.00000e+01,1.51200e+01,5.00000e+00
-7.39081e-03,-2.30070e-02,1,1.51600e+01,3.00000e+01,1.51600e+01,5.00000e+00
-7.30581e-03,-2.28661e-02,1,1.52000e+01,3.00000e+01,1.52000e+01,5.00000e+00
-7.23517e-03,-2.27142e-02,1,1.52400e+01,3.00000e+01,1.52400e+01,5.00000e+00
-7.16888e-03,-2.25589e-02,1,1.52800e+01,3.00000e+01,1.52800e+01,5.00000e+00
-7.10259e-03,-2.24036e-02,1,1.53200e+01,3.00000e+01,1.53200e+01,5.00000e+00
-7.02912e-03,-2.22487e-02,1,1.53600e+01,3.00000e+01,1.53600e+01,5.00000e+00
-6.94994e-03,-2.20940e-02,1,1.54000e+01,3.00000e+01,1.54000e+01,5.00000e+00
-6.87077e-03,-2.19393e-02,1,1.54400e+01,3.00000e+01,1.54400e+01,5.00000e+00
-6.79159e-03,-2.17846e-02,1,1.54800e+01,3.00000e+01,1.54800e+01,5.00000e+00
-6.71241e-03,-2.16299e-02,1,1.55200e+01,3.00000e+01,1.55200e+01,5.00000e+00
-6.63324e-03,-2.14752e-02,1,1.55600e+01,3.00000e+01,1.55600e+01,5.00000e+00
-6.55698e-03,-2.13184e-02,1,1.56000e+01,3.00000e+01,1.56000e+01,5.00000e+00
-6.49187e-03,-2.11540e-02,1,1.56400e+01,3.00000e+01,1.56400e+01,5.00000e+00
-6.42677e-03,-2.09896e-02,1,1.56800e+01,3.00000e+01,1.56800e+01,5.00000e+00
-6.36166e-03,-2.08252e-02,1,1.57200e+01,3.00000e+01,1.57200e+01,5.00000e+00
-6.29595e-03,-2.06635e-02,1,1.57600e+01,3.00000e+01,1.57600e+01,5.00000e+00
-6.22914e-03,-2.05067e-02,1,1.58000e+01,3.00000e+01,1.58000e+01,5.00000e+00
-6.16234e-03,-2.03499e-02,1,1.58400e+01,3.00000e+01,1.58400e+01,5.00000e+00
-6.09661e-03,-2.01911e-02,1,1.58800e+01,3.00000e+01,1.58800e+01,5.00000e+00
-6.03506e-03,-2.00249e-02,1,1.59200e+01,3.00000e+01,1.59200e+01,5.00000e+00
-5.97402e-03,-1.98597e-02,1,1.59600e+01,3.00000e+01,1.59600e+01,5.00000e+00
-5.91837e-03,-1.97061e-02,1,1.60000e+01,3.00000e+01,1.60000e+01,5.00000e+00
-5.85981e-03,-1.95406e-02,1,1.60400e+01,3.00000e+01,1.60400e+01,5.00000e+00
-5.80126e-03,-1.93752e-02,1,1.60800e+01,3.00000e+01,1.60800e+01,5.00000e+00
-5.74955e-03,-1.92195e-02,1,1.61200e+01,3.00000e+01,1.61200e+01,5.00000e+00
-5.69936e-03,-1.90610e-02,1,1.61600e+01,3.00000e+01,1.61600e+01,5.00000e+00
-5.64860e-03,-1.89005e-02,1,1.62000e+01,3.00000e+01,1.62000e+01,5.00000e+00
-5.59783e-03,-1.87399e-02,1,1.62400e+01,3.00000e+01,1.62400e+01,5.00000e+00
-5.54706e-03,-1.85794e-02,1,1.62800e+01,3.00000e+01,1.62800e+01,5.00000e+00
-5.49629e-03,-1.84188e-02,1,1.63200e+01,3.00000e+01,1.63200e+01,5.00000e+00
-5.44552e-03,-1.82583e-02,1,1.63600e+01,3.00000e+01,1.63600e+01,5.00000e+00
-5.40418e-03,-1.81077e-02,1,1.64000e+01,3.00000e+01,1.64000e+01,5.00000e+00
-5.36934e-03,-1.79609e-02,1,1.64400e+01,3.00000e+01,1.64400e+01,5.00000e+00
-5.33460e-03,-1.78135e-02,1,1.64800e+01,3.00000e+01,1.64800e+01,5.00000e+00
-5.29985e-03,-1.76661e-02,1,1.65200e+01,3.00000e+01,1.65200e+01,5.00000e+00
-5.26510e-03,-1.75186e-02,1,1.65600e+01,3.00000e+01,1.65600e+01,5.00000e+00
-5.23017e-03,-1.73711e-02,1,1.66000e+01,3.00000e+01,1.66000e+01,5.00000e+00
-5.19432e-03,-1.72231e-02,1,1.66400e+01,3.00000e+01,1.66400e+01,5.00000e+00
-5.15846e-03,-1.70752e-02,1,1.66800e+01,3.00000e+01,1.66800e+01,5.00000e+00
-5.12262e-03,-1.69272e-02,1,1.67200e+01,3.00000e+01,1.67200e+01,5.00000e+00
-5.08677e-03,-1.67792e-02,1,1.67600e+01,3.00000e+01,1.67600e+01,5.00000e+00
-5.05034e-03,-1.66336e-02,1,1.68000e+01,3.00000e+01,1.68000e+01,5.00000e+00
-5.01202e-03,-1.64957e-02,1,1.68400e+01,3.00000e+01,1.68400e+01,5.00000e+00
-4.98748e-03,-1.63655e-02,1,1.68800e+01,3.00000e+01,1.68800e+01,5.00000e+00
-4.97173e-03,-1.62402e-02,1,1.69200e+01,3.00000e+01,1.69200e+01,5.00000e+00
-4.95598e-03,-1.61148e-02,1,1.69600e+01,3.00000e+01,1.69600e+01,5.00000e+00
-4.94023e-03,-1.59895e-02,1,1.70000e+01,3.00000e+01,1.70000e+01,5.00000e+00
-4.92449e-03,-1.58641e-02,1,1.70400e+01,3.00000e+01,1.70400e+01,5.00000e+00
-4.90874e-03,-1.57388e-02,1,1.70800e+01,3.00000e+01,1.70800e+01,5.00000e+00
-4.89299e-03,-1.56135e-02,1,1.71200e+01,3.00000e+01,1.71200e+01,5.00000e+00
-4.87725e-03,-1.54881e-02,1,1.71600e+01,3.00000e+01,1.71600e+01,5.00000e+00
-4.86150e-03,-1.53628e-02,1,1.72000e+01,3.00000e+01,1.72000e+01,5.00000e+00
-4.84227e-03,-1.52472e-02,1,1.72400e+01,3.00000e+01,1.72400e+01,5.00000e+00
-4.82198e-03,-1.51346e-02,1,1.72800e+01,3.00000e+01,1.72800e+01,5.00000e+00
-4.80170e-03,-1.50220e-02,1,1.73200e+01,3.00000e+01,1.73200e+01,5.00000e+00
-4.78141e-03,-1.49093e-02,1,1.73600e+01,3.00000e+01,1.73600e+01,5.00000e+00
-4.76752e-03,-1.48001e-02,1,1.74000e+01,3.00000e+01,1.74000e+01,5.00000e+00
-4.77252e-03,-1.47008e-02,1,1.74400e+01,3.00000e+01,1.74400e+01,5.00000e+00
-4.77751e-03,-1.46015e-02,1,1.74800e+01,3.00000e+01,1.74800e+01,5.00000e+00
-4.78251e-03,-1.45022e-02,1,1.75200e+01,3.00000e+01,1.75200e+01,5.00000e+00
-4.78751e-03,-1.44030e-02,1,1.75600e+01,3.00000e+01,1.75600e+01,5.00000e+00
-4.79031e-03,-1.43055e-02,1,1.76000e+01,3.00000e+01,1.76000e+01,5.00000e+00
-4.78471e-03,-1.42147e-02,1,1.76400e+01,3.00000e+01,1.76400e+01,5.00000e+00
-4.77912e-03,-1.41240e-02,1,1.76800e+01,3.00000e+01,1.76800e+01,5.00000e+00
-4.77353e-03,-1.40332e-02,1,1.77200e+01,3.00000e+01,1.77200e+01,5.00000e+00
-4.76793e-03,-1.39425e-02,1,1.77600e+01,3.00000e+01,1.77600e+01,5.00000e+00
-4.76810e-03,-1.38546e-02,1,1.78000e+01,3.00000e+01,1.78000e+01,5.00000e+00
-4.78831e-03,-1.37766e-02,1,1.78400e+01,3.00000e+01,1.78400e+01,5.00000e+00
-4.80471e-03,-1.36985e-02,1,1.78800e+01,3.00000e+01,1.78800e+01,5.00000e+00
-4.80648e-03,-1.36204e-02,1,1.79200e+01,3.00000e+01,1.79200e+01,5.00000e+00
-4.80825e-03,-1.35424e-02,1,1.79600e+01,3.00000e+01,1.79600e+01,5.00000e+00
-4.82485e-03,-1.34711e-02,1,1.80000e+01,3.00000e+01,1.80000e+01,5.00000e+00
-4.83186e-03,-1.34010e-02,1,1.80400e+01,3.00000e+01,1.80400e+01,5.00000e+00
-4.83887e-03,-1.33308e-02,1,1.80800e+01,3.00000e+01,1.80800e+01,5.00000e+00
-4.84806e-03,-1.32616e-02,1,1.81200e+01,3.00000e+01,1.81200e+01,5.00000e+00
-4.86638e-03,-1.32031e-02,1,1.81600e+01,3.00000e+01,1.81600e+01,5.00000e+00
-4.88131e-03,-1.31448e-02,1,1.82000e+01,3.00000e+01,1.82000e+01,5.00000e+00
-4.89625e-03,-1.30866e-02,1,1.82400e+01,3.00000e+01,1.82400e+01,5.00000e+00
-4.91052e-03,-1.30288e-02,1,1.82800e+01,3.00000e+01,1.82800e+01,5.00000e+00
-4.92297e-03,-1.29721e-02,1,1.83200e+01,3.00000e+01,1.83200e+01,5.00000e+00
-4.93542e-03,-1.29155e-02,1,1.83600e+01,3.00000e+01,1.83600e+01,5.00000e+00
-4.94788e-03,-1.28589e-02,1,1.84000e+01,3.00000e+01,1.84000e+01,5.00000e+00
-4.95762e-03,-1.28103e-02,1,1.84400e+01,3.00000e+01,1.84400e+01,5.00000e+00
-4.96837e-03,-1.27647e-02,1,1.84800e+01,3.00000e+01,1.84800e+01,5.00000e+00
-4.98755e-03,-1.27226e-02,1,1.85200e+01,3.00000e+01,1.85200e+01,5.00000e+00
-5.00673e-03,-1.26805e-02,1,1.85600e+01,3.00000e+01,1.85600e+01,5.00000e+00
-5.02591e-03,-1.26384e-02,1,1.86000e+01,3.00000e+01,1.86000e+01,5.00000e+00
-5.04509e-03,-1.25962e-02,1,1.86400e+01,3.00000e+01,1.86400e+01,5.00000e+00
-5.06427e-03,-1.25541e-02,1,1.86800e+01,3.00000e+01,1.86800e+01,5.00000e+00
-5.08344e-03,-1.25120e-02,1,1.87200e+01,3.00000e+01,1.87200e+01,5.00000e+00
-5.10262e-03,-1.24699e-02,1,1.87600e+01,3.00000e+01,1.87600e+01,5.00000e+00
-5.12109e-03,-1.24302e-02,1,1.88000e+01,3.00000e+01,1.88000e+01,5.00000e+00
-5.13720e-03,-1.23987e-02,1,1.88400e+01,3.00000e+01,1.88400e+01,5.00000e+00
-5.15330e-03,-1.23671e-02,1,1.88800e+01,3.00000e+01,1.88800e+01,5.00000e+00
-5.16941e-03,-1.23355e-02,1,1.89200e+01,3.00000e+01,1.89200e+01,5.00000e+00
-5.18552e-03,-1.23039e-02,1,1.89600e+01,3.00000e+01,1.89600e+01,5.00000e+00
-5.20163e-03,-1.22723e-02,1,1.90000e+01,3.00000e+01,1.90000e+01,5.00000e+00
-5.21774e-03,-1.22408e-02,1,1.90400e+01,3.00000e+01,1.90400e+01,5.00000e+00
-5.23505e-03,-1.22094e-02,1,1.90800e+01,3.00000e+01,1.90800e+01,5.00000e+00
-5.25670e-03,-1.21789e-02,1,1.91200e+01,3.00000e+01,1.91200e+01,5.00000e+00
-5.27834e-03,-1.21485e-02,1,1.91600e+01,3.00000e+01,1.91600e+01,5.00000e+00
-5.29999e-03,-1.21180e-02,1,1.92000e+01,3.00000e+01,1.92000e+01,5.00000e+00
-5.31734e-03,-1.20925e-02,1,1.92400e+01,3.00000e+01,1.92400e+01,5.00000e+00
-5.33338e-03,-1.20686e-02,1,1.92800e+01,3.00000e+01,1.92800e+01,5.00000e+00
-5.34943e-03,-1.20447e-02,1,1.93200e+01,3.00000e+01,1.93200e+01,5.00000e+00
-5.36547e-03,-1.20207e-02,1,1.93600e+01,3.00000e+01,1.93600e+01,5.00000e+00
-5.38152e-03,-1.19968e-02,1,1.94000e+01,3.00000e+01,1.94000e+01,5.00000e+00
-5.39756e-03,-1.19729e-02,1,1.94400e+01,3.00000e+01,1.94400e+01,5.00000e+00
-5.41295e-03,-1.19492e-02,1,1.94800e+01,3.00000e+01,1.94800e+01,5.00000e+00
-5.42748e-03,-1.19260e-02,1,1.95200e+01,3.00000e+01,1.95200e+01,5.00000e+00
-5.44200e-03,-1.19028e-02,1,1.95600e+01,3.00000e+01,1.95600e+01,5.00000e+00
-5.45588e-03,-1.18801e-02,1,1.96000e+01,3.00000e+01,1.96000e+01,5.00000e+00
-5.46727e-03,-1.18591e-02,1,1.96400e+01,3.00000e+01,1.96400e+01,5.00000e+00
-5.47866e-03,-1.18382e-02,1,1.96800e+01,3.00000e+01,1.96800e+01,5.00000e+00
-5.49005e-03,-1.18172e-02,1,1.97200e+01,3.00000e+01,1.97200e+01,5.00000e+00
-5.50138e-03,-1.17958e-02,1,1.97600e+01,3.00000e+01,1.97600e+01,5.00000e+00
-5.51269e-03,-1.17741e-02,1,1.98000e+01,3.00000e+01,1.98000e+01,5.00000e+00
-5.52401e-03,-1.17525e-02,1,1.98400e+01,3.00000e+01,1.98400e+01,5.00000e+00
-5.53480e-03,-1.17309e-02,1,1.98800e+01,3.00000e+01,1.98800e+01,5.00000e+00
-5.54356e-03,-1.17094e-02,1,1.99200e+01,3.00000e+01,1.99200e+01,5.00000e+00
-5.55233e-03,-1.16880e-02,1,1.99600e+01,3.00000e+01,1.99600e+01,5.00000e+00
-5.56110e-03,-1.16666e-02,1,2.00000e+01,3.00000e+01,2.00000e+01,5.00000e+00
-5.56797e-03,-1.16440e-02,1,2.00400e+01,3.00000e+01,2.00400e+01,5.00000e+00
-5.57485e-03,-1.16215e-02,1,2.00800e+01,3.00000e+01,2.00800e+01,5.00000e+00
-5.58172e-03,-1.15990e-02,1,2.01200e+01,3.00000e+01,2.01200e+01,5.00000e+00
-5.58763e-03,-1.15750e-02,1,2.01600e+01,3.00000e+01,2.01600e+01,5.00000e+00
-5.59329e-03,-1.15506e-02,1,2.02000e+01,3.00000e+01,2.02000e+01,5.00000e+00
-5.59895e-03,-1.15262e-02,1,2.02400e+01,3.00000e+01,2.02400e+01,5.00000e+00
-5.60432e-03,-1.15016e-02,1,2.02800e+01,3.00000e+01,2.02800e+01,5.00000e+00
-5.60870e-03,-1.14763e-02,1,2.03200e+01,3.00000e+01,2.03200e+01,5.00000e+00
-5.61307e-03,-1.14510e-02,1,2.03600e+01,3.00000e+01,2.03600e+01,5.00000e+00
-5.61745e-03,-1.14257e-02,1,2.04000e+01,3.00000e+01,2.04000e+01,5.00000e+00
-5.62039e-03,-1.13955e-02,1,2.04400e+01,3.00000e+01,2.04400e+01,5.00000e+00
-5.62296e-03,-1.13639e-02,1,2.04800e+01,3.00000e+01,2.04800e+01,5.00000e+00
-5.62553e-03,-1.13323e-02,1,2.05200e+01,3.00000e+01,2.05200e+01,5.00000e+00
-5.63001e-03,-1.13006e-02,1,2.05600e+01,3.00000e+01,2.05600e+01,5.00000e+00
-5.63525e-03,-1.12688e-02,1,2.06000e+01,3.00000e+01,2.06000e+01,5.00000e+00
-5.64050e-03,-1.12371e-02,1,2.06400e+01,3.00000e+01,2.06400e+01,5.00000e+00
-5.64574e-03,-1.12053e-02,1,2.06800e+01,3.00000e+01,2.06800e+01,5.00000e+00
-5.65099e-03,-1.11735e-02,1,2.07200e+01,3.00000e+01,2.07200e+01,5.00000e+00
-5.65623e-03,-1.11417e-02,1,2.07600e+01,3.00000e+01,2.07600e+01,5.00000e+00
-5.66367e-03,-1.11073e-02,1,2.08000e+01,3.00000e+01,2.08000e+01,5.00000e+00
-5.67834e-03,-1.10642e-02,1,2.08400e+01,3.00000e+01,2.08400e+01,5.00000e+00
-5.69302e-03,-1.10212e-02,1,2.08800e+01,3.00000e+01,2.08800e+01,5.00000e+00
-5.70769e-03,-1.09781e-02,1,2.09200e+01,3.00000e+01,2.09200e+01,5.00000e+00
-5.71862e-03,-1.09348e-02,1,2.09600e+01,3.00000e+01,2.09600e+01,5.00000e+00
-5.72589e-03,-1.08913e-02,1,2.10000e+01,3.00000e+01,2.10000e+01,5.00000e+00
-5.73316e-03,-1.08478e-02,1,2.10400e+01,3.00000e+01,2.10400e+01,5.00000e+00
-5.74043e-03,-1.08043e-02,1,2.10800e+01,3.00000e+01,2.10800e+01,5.00000e+00
-5.74771e-03,-1.07608e-02,1,2.11200e+01,3.00000e+01,2.11200e+01,5.00000e+00
-5.75498e-03,-1.07173e-02,1,2.11600e+01,3.00000e+01,2.11600e+01,5.00000e+00
-5.76225e-03,-1.06738e-02,1,2.12000e+01,3.00000e+01,2.12000e+01,5.00000e+00
-5.78182e-03,-1.06191e-02,1,2.12400e+01,3.00000e+01,2.12400e+01,5.00000e+00
-5.80512e-03,-1.05611e-02,1,2.12800e+01,3.00000e+01,2.12800e+01,5.00000e+00
-5.82841e-03,-1.05030e-02,1,2.13200e+01,3.00000e+01,2.13200e+01,5.00000e+00
-5.85171e-03,-1.04450e-02,1,2.13600e+01,3.00000e+01,2.13600e+01,5.00000e+00
-5.87500e-03,-1.03870e-02,1,2.14000e+01,3.00000e+01,2.14000e+01,5.00000e+00
-5.89830e-03,-1.03289e-02,1,2.14400e+01,3.00000e+01,2.14400e+01,5.00000e+00
-5.92160e-03,-1.02709e-02,1,2.14800e+01,3.00000e+01,2.14800e+01,5.00000e+00
